InputActivityRatio{r in REGION, t in TECHNOLOGY, f in FUEL, m in MODEOFOPERATION, y in YEAR}; ; ; ; ; ; ; ; ; ; ; ; ;;; ; ; 
The input (use) of fuel per unit of activity for each technology. Describes, in combination with the OutputActivityRatio, the efficiency of the technology.; ; ; ; ; ; ; ; ; ; ; ; ;;; ; ; 
Unit: Fraction; ; ; ; ; ; ; ; ; ; ; ; ;;; ; ; 
 ; ; ; ; ; ; ; ; ; ; ; ; ;;; ; ; 
Region;Technology;Fuel;ModeOfOperation;2018;2020;2025;2030;2035;2040;2045;2050; ;;; ; ; 
DE;HHI_BF_BOF;Gas_Natural;2;0,4004324670644296;0,3941565840661763;0,3863170368710639;0,3785482437120084;0,3708502045890099;0,3632229195020684;0,3556663884511839;0,3481806114363563; ;;; ; ; 
DE;HHI_BF_BOF;Hardcoal;3;1,601,729,868,257,710;1,579,347,424,700,070;1,554,791,957,008,060;1,530,519,505,460,270;150,653,007,005,672;1,482,823,650,797,380;1,459,400,247,682,280;1,436,259,860,711,410; ;;; ; ; 
DE;HHI_BF_BOF;Gas_Synth;3;0,4004324670644296;0,3941565840661763;0,3863170368710639;0,3785482437120084;0,3708502045890099;0,3632229195020684;0,3556663884511839;0,3481806114363563; ;;; ; ; 
DE;HHI_BF_BOF;Hardcoal;4;1,601,729,868,257,710;1,579,347,424,700,070;1,554,791,957,008,060;1,530,519,505,460,270;150,653,007,005,672;1,482,823,650,797,380;1,459,400,247,682,280;1,436,259,860,711,410; ;;; ; ; 
DE;HHI_BF_BOF;Gas_Bio;4;0,4004324670644296;0,3941565840661763;0,3863170368710639;0,3785482437120084;0,3708502045890099;0,3632229195020684;0,3556663884511839;0,3481806114363563; ;;; ; ; 
DE;HHI_BF_BOF_CCS;Hardcoal;1;2,262,443,438,914,020;2,229,705,788,409,260;219,221,506,784,532;2,155,124,107,585,090;2,118,432,907,628,580;2,082,141,467,975,800;2,046,249,788,626,730;2,010,757,869,581,390; ;;; ; ; 
DE;HHI_BF_BOF_CCS;Hardcoal;2;1,601,729,868,257,710;1,579,347,424,700,070;1,554,791,957,008,060;1,530,519,505,460,270;150,653,007,005,672;1,482,823,650,797,380;1,459,400,247,682,280;1,436,259,860,711,410; ;;; ; ; 
DE;HHI_BF_BOF_CCS;Gas_Natural;2;0,4004324670644296;0,3941565840661763;0,3863170368710639;0,3785482437120084;0,3708502045890099;0,3632229195020684;0,3556663884511839;0,3481806114363563; ;;; ; ; 
DE;HHI_BF_BOF_CCS;Hardcoal;3;1,601,729,868,257,710;1,579,347,424,700,070;1,554,791,957,008,060;1,530,519,505,460,270;150,653,007,005,672;1,482,823,650,797,380;1,459,400,247,682,280;1,436,259,860,711,410; ;;; ; ; 
DE;HHI_BF_BOF_CCS;Gas_Synth;3;0,4004324670644296;0,3941565840661763;0,3863170368710639;0,3785482437120084;0,3708502045890099;0,3632229195020684;0,3556663884511839;0,3481806114363563; ;;; ; ; 
DE;HHI_BF_BOF_CCS;Hardcoal;4;1,601,729,868,257,710;1,579,347,424,700,070;1,554,791,957,008,060;1,530,519,505,460,270;150,653,007,005,672;1,482,823,650,797,380;1,459,400,247,682,280;1,436,259,860,711,410; ;;; ; ; 
DE;HHI_BF_BOF_CCS;Gas_Bio;4;0,4004324670644296;0,3941565840661763;0,3863170368710639;0,3785482437120084;0,3708502045890099;0,3632229195020684;0,3556663884511839;0,3481806114363563; ;;; ; ; 
