Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,DolAmroth,Gondor,Rohan,Harad,Mordor
1431,0,0.516,0.767,0,0,0.401983497,0.516870138,0.976,0.305,0.528884027,0.16,0.097,0,0.220233854,0.928,0,0.339683476,0.111,0.441,0.518,0.052,0.579038465,0.110116927,0,0.433714995,0.999361332,1,1,0.027,0.731,0.976,0.401983497,0.528884027,0.488170073,0.533392125
1432,0,0.393,0.787,0,0,0.352823401,0.477097993,0.981,0.312,0.53441315,0.183,0.058,0,0.180201,0.923,0,0.314349354,0.108,0.345,0.556,0.116,0.560794084,0.0901005,0,0.385138957,0.999303233,1,1,0.045,0.758,0.981,0.352823401,0.53441315,0.300368815,0.480966423
1433,0,0.367,0.792,0,0,0.308750658,0.439538811,0.979,0.224,0.542528242,0.235,0.032,0,0.145571442,0.909,0,0.290215127,0.122,0.336,0.583,0.185,0.545672578,0.072785721,0,0.341140231,0.999252052,1,1,0.052,0.763,0.979,0.308750658,0.542528242,0.189824679,0.431148326
1434,0,0.358,0.798,0,0,0.270698403,0.404579039,0.98,0.16,0.5532056,0.289,0.027,0,0.116900004,0.896,0,0.267378017,0.141,0.377,0.588,0.196,0.534157958,0.058450002,0,0.301430125,0.999208299,1,1,0.049,0.759,0.98,0.270698403,0.5532056,0.158285025,0.384429994
1435,0,0.306,0.783,0,0,0.239592196,0.372555583,0.981,0.123,0.56268014,0.317,0.031,0,0.094619965,0.874,0,0.245929177,0.158,0.425,0.555,0.172,0.526680778,0.047309982,0,0.266890181,0.999172322,1,1,0.041,0.751,0.981,0.239592196,0.56268014,0.168397253,0.340735438
1436,0,0.259,0.752,0,0,0.216346387,0.343753637,0.98,0.066,0.575328976,0.336,0.031,0,0.074075874,0.836,0,0.225952025,0.174,0.437,0.523,0.141,0.522893231,0.037037937,0,0.235663013,0.999144323,1,1,0.037,0.736,0.98,0.216346387,0.575328976,0.23661004,0.300948247
1437,0,0.238,0.732,0,0,0.189196091,0.297035866,0.98,0.018,0.566053536,0.38,0.05,0,0.06569744,0.797,0,0.209435087,0.188,0.448,0.499,0.131,0.451971379,0.03284872,0,0.220223234,0.999145973,1,1,0.038,0.706,0.98,0.189196091,0.566053536,0.255341154,0.272658234
1438,0,0.29,0.726,0,0,0.164122366,0.256059439,0.982,0.063,0.557996298,0.441,0.108,0,0.058100648,0.76,0,0.193995267,0.215,0.475,0.473,0.167,0.385441043,0.029050324,0,0.210364411,0.999149495,1,1,0.043,0.668,0.982,0.164122366,0.557996298,0.274061443,0.2469082
1439,0,0.45,0.68,0,0,0.140476259,0.220955434,0.985,0.185,0.544788585,0.48,0.153,0,0.051222405,0.726,0,0.179645165,0.258,0.464,0.454,0.257,0.323212719,0.025611203,0,0.203508367,0.937967056,1,1,0.051,0.636,0.985,0.140476259,0.544788585,0.29905371,0.22423289
1440,0,0.597,0.607,0,0,0.119471955,0.191759274,0.99,0.316,0.533411148,0.488,0.165,0,0.045102815,0.68,0,0.166382883,0.31,0.441,0.471,0.355,0.265231256,0.027399149,0,0.19995987,0.886319969,1,1,0.065,0.632,0.99,0.119471955,0.533411148,0.331771132,0.20425822
1441,0,0.754,0.617,0,0,0.100321758,0.168640485,0.991,0.391,0.522947199,0.485,0.16,0,0.039781906,0.608,0,0.154200727,0.346,0.441,0.488,0.451,0.212809055,0.030460087,0,0.20079406,0.841341106,1,1,0.078,0.644,0.991,0.100321758,0.522947199,0.372114584,0.187548552
1442,0,0.918,0.637,0,0,0.08436419,0.151968862,0.991,0.389,0.513390115,0.488,0.142,0,0.035299332,0.514,0,0.143085846,0.359,0.417,0.534,0.543,0.168150529,0.042877427,0,0.205619523,0.804909174,1,1,0.084,0.635,0.991,0.08436419,0.513390115,0.419825683,0.174247884
1443,0,0.979,0.624,0,0,0.085335904,0.157223788,0.989,0.424,0.463083998,0.486,0.101,0,0.037738446,0.432,0,0.107469454,0.395,0.348,0.555,0.616,0.131701136,0.04404362,0,0.177915959,0.611079264,1,1,0.083,0.616,0.989,0.085335904,0.463083998,0.396498862,0.151249792
1444,0,0.989,0.577,0,0,0.092855209,0.181455616,0.987,0.451,0.41449124,0.489,0.054,0,0.041323872,0.362,0,0.076754781,0.399,0.289,0.559,0.639,0.125683187,0.045817163,0,0.161096225,0.419515706,0.832958089,0.832958089,0.066,0.619,0.987,0.092855209,0.41449124,0.377181485,0.132344349
1445,0,0.986,0.532,0,0,0.108702311,0.221268338,0.982,0.458,0.368241397,0.501,0.037,0,0.043148059,0.312,0,0.052475745,0.45,0.239,0.54,0.605,0.148141509,0.046739979,0,0.153769592,0.247976794,0.658597689,0.658597689,0.044,0.639,0.982,0.108702311,0.368241397,0.36238106,0.117968879
1446,0,0.983,0.467,0,0,0.131398203,0.274463764,0.974,0.514,0.324930124,0.521,0.023,0,0.047579074,0.288,0,0.03464855,0.499,0.199,0.489,0.605,0.199296575,0.048996116,0,0.156009089,0.113464714,0.482014114,0.482014114,0.04,0.633,0.974,0.131398203,0.324930124,0.35243616,0.108239846
1447,0,0.979,0.406,0,0,0.158248711,0.340605316,0.965,0.486,0.285109129,0.52,0.017,0,0.054801829,0.268,0,0.023373449,0.516,0.177,0.435,0.617,0.280315585,0.052678082,0,0.169015082,0.031148344,0.316368997,0.316368997,0.056,0.609,0.965,0.158248711,0.285109129,0.347486031,0.102757159
1448,0,0.972,0.451,0,0,0.192740546,0.418588436,0.951,0.483,0.249320313,0.506,0.068,0,0.061592033,0.249,0,0.011423762,0.597,0.185,0.367,0.671,0.385152187,0.05617382,0,0.188541872,0.010406,0.174763175,0.174763175,0.08,0.6,0.951,0.192740546,0.249320313,0.347474494,0.10038999
1449,0,0.971,0.524,0,0,0.232993826,0.537725987,0.948,0.491,0.245536783,0.504,0.199,0,0.063192165,0.237,0,0.014947435,0.572,0.231,0.306,0.675,0.511147102,0.071722919,0,0.190108594,0,0.012054344,0.012054344,0.109,0.618,0.948,0.232993826,0.245536783,0.327871215,0.106798604
1450,0,0.973,0.625,0,0,0.282383577,0.667621561,0.936,0.511,0.242311939,0.534,0.444,0,0.065005312,0.241,0,0.023238411,0.564,0.305,0.248,0.741,0.658838364,0.090793102,0,0.193305291,0.010691165,0,0,0.127,0.648,0.936,0.282383577,0.242311939,0.327415837,0.142169914
1451,0,0.973,0.69,0,0,0.340342068,0.794809363,0.91,0.567,0.239663996,0.642,0.63,0,0.067597063,0.254,0,0.03280012,0.542,0.383,0.219,0.787,0.813382199,0.113327742,0,0.198559719,0.146747505,0.019827893,0.019827893,0.175,0.666,0.91,0.340342068,0.239663996,0.342695883,0.202675803
1452,0,0.967,0.693,0,0,0.405598097,0.902123284,0.894,0.576,0.2375689,0.729,0.677,0,0.073058606,0.269,0,0.043039811,0.514,0.444,0.194,0.819,0.927706536,0.140031555,0,0.205938595,0.453658879,0.217936121,0.217936121,0.234,0.668,0.894,0.405598097,0.2375689,0.373430748,0.281670769
1453,0,0.953,0.642,0,0,0.47550949,0.929311307,0.899,0.583,0.236037977,0.801,0.675,0,0.077261085,0.269,0,0.05682459,0.429,0.425,0.174,0.846,0.961891184,0.168496322,0,0.215565652,0.819663847,0.590417442,0.590417442,0.3,0.664,0.899,0.47550949,0.236037977,0.423015142,0.369612092
1454,0,0.927,0.537,0,0,0.547216168,0.955576473,0.912,0.591,0.235065932,0.832,0.675,0,0.082359364,0.255,0,0.074680877,0.39,0.348,0.161,0.866,0.97647142,0.199453702,0,0.227552124,0.99897022,1,1,0.361,0.666,0.912,0.547216168,0.235065932,0.490180961,0.437288746
1455,0,0.876,0.353,0,0,0.562050067,0.959612153,0.928,0.577,0.212629764,0.801,0.683,0,0.080828072,0.232,0,0.071804233,0.358,0.373,0.138,0.86,0.973284404,0.167742791,0,0.201340567,0.999083307,0.956842035,0.956842035,0.415,0.674,0.928,0.562050067,0.212629764,0.420443964,0.4496034
1456,0,0.78,0.261,0,0,0.576795568,0.96357653,0.941,0.547,0.192374896,0.775,0.676,0,0.077448629,0.198,0,0.069579254,0.373,0.395,0.118,0.865,0.969200806,0.137658162,0,0.179530488,0.999222524,1,1,0.501,0.682,0.941,0.576795568,0.192374896,0.368133051,0.472552261
1457,0,0.699,0.297,0,0,0.585968205,0.967434764,0.942,0.506,0.174558676,0.785,0.662,0,0.076441082,0.16,0,0.067886579,0.437,0.471,0.115,0.875,0.964793436,0.111753625,0,0.162724768,0.999380788,1,1,0.591,0.674,0.942,0.585968205,0.174558676,0.334663173,0.496014224
1458,0,0.693,0.289,0,0,0.595788998,0.970865403,0.934,0.471,0.159360548,0.765,0.653,0,0.075224432,0.121,0,0.066826432,0.489,0.563,0.127,0.868,0.957378275,0.08916746,0,0.149955423,0.999550008,1,1,0.664,0.644,0.934,0.595788998,0.159360548,0.320625788,0.526534326
1459,0,0.688,0.24,0,0,0.606118619,0.971448148,0.927,0.462,0.146896186,0.737,0.695,0,0.074291282,0.085,0,0.066438726,0.569,0.621,0.138,0.854,0.954044556,0.070552891,0,0.143249709,0.99972149,1,1,0.74,0.618,0.927,0.606118619,0.146896186,0.326165291,0.564656884
1460,0,0.616,0.194,0,0,0.619585417,0.972048754,0.929,0.481,0.137088333,0.781,0.758,0,0.070991261,0.062,0,0.066648098,0.656,0.658,0.131,0.838,0.955804142,0.054957293,0,0.142316521,0.999886177,1,1,0.77,0.614,0.929,0.619585417,0.137088333,0.350984532,0.608084745
1461,0,0.562,0.173,0,0,0.605495266,0.972598495,0.936,0.433,0.137585646,0.813,0.787,0,0.074254283,0.055,0,0.060651146,0.679,0.662,0.121,0.834,0.949215739,0.05552012,0,0.119280319,0.844559746,1,1,0.77,0.629,0.936,0.605495266,0.137585646,0.314470078,0.630407145
1462,0,0.521,0.17,0,0,0.600347942,0.974380209,0.924,0.345,0.140276154,0.803,0.791,0,0.078289507,0.058,0,0.059000213,0.695,0.675,0.127,0.849,0.943238496,0.056621402,0,0.099452973,0.68756767,1,1,0.775,0.662,0.924,0.600347942,0.140276154,0.287620457,0.656796204
1463,0,0.475,0.174,0,0,0.602405948,0.977346553,0.898,0.307,0.14518558,0.794,0.732,0,0.081936827,0.062,0,0.05639609,0.679,0.663,0.169,0.857,0.936229071,0.057675969,0,0.083043899,0.597231324,1,1,0.798,0.666,0.898,0.602405948,0.14518558,0.270280039,0.687888134
1464,0,0.431,0.161,0,0,0.612157946,0.979323177,0.886,0.244,0.15233469,0.824,0.632,0,0.085826334,0.062,0,0.055116287,0.637,0.675,0.227,0.853,0.928371258,0.0589915,0,0.069971492,0.592117776,1,1,0.809,0.647,0.886,0.612157946,0.15233469,0.262421303,0.720907833
1465,0,0.39,0.136,0,0,0.629550121,0.986417699,0.884,0.248,0.161740162,0.858,0.477,0,0.089982757,0.053,0,0.057270042,0.597,0.71,0.295,0.85,0.921625243,0.060573871,0,0.059567311,0.67318069,1,1,0.772,0.641,0.884,0.629550121,0.161740162,0.264255279,0.756678852
1466,0,0.38,0.104,0,0,0.654088029,0.99227207,0.882,0.228,0.172121399,0.877,0.363,0,0.095046895,0.042,0,0.0602209,0.547,0.683,0.367,0.841,0.916215206,0.062738049,0,0.052409738,0.823978709,1,1,0.676,0.583,0.882,0.654088029,0.172121399,0.276020698,0.793502962
1467,0,0.415,0.072,0,0,0.634153384,0.979922131,0.883,0.227,0.19232322,0.871,0.309,0,0.104035911,0.032,0,0.049046618,0.533,0.662,0.408,0.835,0.906222946,0.066423849,0,0.035877219,0.705292426,1,1,0.573,0.509,0.883,0.634153384,0.19232322,0.233920013,0.778621833
1468,0,0.457,0.057,0,0,0.618057453,0.950627744,0.901,0.227,0.212469111,0.849,0.298,0,0.113639262,0.029,0,0.040568823,0.477,0.647,0.412,0.825,0.896823675,0.070494429,0,0.023988884,0.648824191,1,1,0.443,0.507,0.901,0.618057453,0.212469111,0.19609869,0.763133293
1469,0,0.464,0.073,0,0,0.598571574,0.89796814,0.921,0.241,0.233755775,0.818,0.326,0,0.123809471,0.033,0,0.034462831,0.485,0.653,0.385,0.787,0.88811186,0.074922452,0,0.017182453,0.665068375,1,1,0.348,0.524,0.921,0.598571574,0.233755775,0.163050367,0.742254916
1470,0,0.462,0.103,0,0,0.581237261,0.845596137,0.938,0.246,0.25612007,0.773,0.373,0,0.134530156,0.044,0,0.030479915,0.48,0.577,0.349,0.695,0.855091334,0.079695926,0,0.012503169,0.751100395,1,1,0.265,0.502,0.938,0.581237261,0.25612007,0.135120363,0.718139089
1471,0,0.45,0.118,0,0,0.567313297,0.795361322,0.967,0.219,0.2794685,0.733,0.405,0,0.145808892,0.057,0,0.028356049,0.448,0.535,0.297,0.586,0.796602777,0.084814935,0,0.011522481,0.890122304,1,1,0.198,0.488,0.967,0.567313297,0.2794685,0.112666664,0.694724486
1472,0,0.395,0.09,0,0,0.556899885,0.747917001,0.976,0.191,0.303748519,0.718,0.367,0,0.15766468,0.051,0,0.027911295,0.431,0.554,0.247,0.548,0.738626487,0.090285425,0,0.010612518,0.998845021,1,1,0.16,0.5,0.976,0.556899885,0.303748519,0.095745277,0.673881967
1473,0,0.348,0.081,0,0,0.518150745,0.693550728,0.979,0.218,0.323541061,0.7,0.451,0,0.183773566,0.032,0,0.021304334,0.468,0.594,0.201,0.467,0.689079396,0.101770233,0,0.011930713,0.998890361,1,1,0.161,0.544,0.979,0.518150745,0.323541061,0.075142044,0.684036906
1474,0,0.337,0.062,0,0,0.46865573,0.638916381,0.985,0.309,0.345416337,0.702,0.483,0,0.210708704,0.01,0,0.016915857,0.453,0.638,0.186,0.354,0.639152253,0.11387878,0,0.018595167,0.998958375,1,1,0.184,0.628,0.985,0.46865573,0.345416337,0.061494489,0.697356078
1475,0,0.398,0.042,0,0,0.418424731,0.578849648,0.986,0.34,0.368681009,0.717,0.372,0,0.242743458,0.002,0,0.014153271,0.435,0.668,0.181,0.262,0.58394526,0.128748884,0,0.025652549,0.99904777,1,1,0.218,0.702,0.986,0.418424731,0.368681009,0.054367487,0.714299769
1476,0,0.511,0.033,0,0,0.368332011,0.516948118,0.985,0.325,0.392716389,0.719,0.22,0,0.275135152,0.002,0,0.012150648,0.468,0.665,0.157,0.225,0.528014679,0.144009407,0,0.036272345,0.999155737,1,1,0.236,0.727,0.985,0.368332011,0.392716389,0.040859204,0.737569776
1477,0,0.534,0.026,0,0,0.319323991,0.456089171,0.984,0.285,0.417454144,0.719,0.117,0,0.311858458,0.004,0,0.010918402,0.524,0.632,0.157,0.219,0.473011643,0.161647377,0,0.050844907,0.999278566,1,1,0.224,0.723,0.984,0.319323991,0.417454144,0.036026639,0.754756692
1478,0,0.524,0.029,0,0,0.272348079,0.39708362,0.98,0.265,0.442820666,0.711,0.065,0,0.352395356,0.003,0,0.017627916,0.575,0.55,0.181,0.241,0.419564256,0.181402894,0,0.072300099,0.999412008,1,1,0.213,0.707,0.98,0.272348079,0.442820666,0.032190605,0.775379388
1479,0,0.493,0.055,0,0,0.234831834,0.348615153,0.978,0.257,0.45426586,0.68,0.044,0,0.335235089,0.011,0,0.015848615,0.566,0.473,0.191,0.303,0.378640866,0.173812794,0,0.068557627,0.999381515,1,1,0.217,0.701,0.978,0.234831834,0.45426586,0.018978603,0.701204771
1480,0,0.53,0.101,0,0,0.20036833,0.304860065,0.976,0.254,0.466561896,0.605,0.037,0,0.319727127,0.047,0,0.014663313,0.587,0.443,0.177,0.49,0.338565138,0.167641941,0,0.068587415,0.99935132,1,1,0.231,0.69,0.976,0.20036833,0.466561896,0.009589038,0.626824295
1481,0,0.609,0.123,0,0,0.169296356,0.266343655,0.974,0.216,0.479669447,0.526,0.044,0,0.305972469,0.127,0,0.014108624,0.631,0.441,0.197,0.687,0.301295403,0.162934152,0,0.068332787,0.948287818,1,1,0.237,0.678,0.974,0.169296356,0.479669447,0.004233172,0.54818739
1482,0,0.657,0.152,0,0,0.141912487,0.233283978,0.967,0.161,0.495236822,0.464,0.077,0,0.294063423,0.235,0,0.013837553,0.599,0.459,0.256,0.746,0.267151867,0.159726811,0,0.07263763,0.919335868,1,1,0.243,0.671,0.967,0.141912487,0.495236822,0.002724301,0.468884613
1483,0,0.657,0.199,0,0,0.116802148,0.205595609,0.952,0.106,0.511049986,0.404,0.131,0,0.284077382,0.33,0,0.015135846,0.601,0.456,0.295,0.76,0.236496292,0.158048114,0,0.081731817,0.892792542,1,1,0.257,0.673,0.952,0.116802148,0.511049986,0.000465848,0.396897023
1484,0,0.628,0.258,0,0,0.096370037,0.182961844,0.927,0.088,0.525173139,0.345,0.207,0,0.275975808,0.398,0,0.017877197,0.597,0.452,0.355,0.733,0.209579276,0.157866892,0,0.095505724,0.869102874,1,1,0.28,0.685,0.927,0.096370037,0.525173139,0.007901971,0.332975842
1485,0,0.576,0.271,0,0,0.07397383,0.145491431,0.904,0.089,0.510795965,0.292,0.31,0,0.304864111,0.435,0,0.025643561,0.621,0.468,0.398,0.718,0.161064817,0.172233674,0,0.116956655,0.714946442,1,1,0.303,0.69,0.904,0.07397383,0.510795965,0.009335939,0.277316213
1486,0,0.577,0.254,0,0,0.054450512,0.112332957,0.889,0.101,0.49442573,0.254,0.402,0,0.33773452,0.455,0,0.03844079,0.622,0.476,0.394,0.693,0.119507589,0.188605795,0,0.142192882,0.555484769,0.933166866,0.933166866,0.327,0.687,0.889,0.054450512,0.49442573,0.013263885,0.226158433
1487,0,0.573,0.242,0,0,0.039658597,0.08413151,0.881,0.11,0.483388121,0.226,0.451,0,0.374374165,0.466,0,0.056817027,0.552,0.449,0.392,0.712,0.085098665,0.20687584,0,0.170992918,0.400314092,0.8000268,0.8000268,0.386,0.683,0.881,0.039658597,0.483388121,0.019391623,0.180872053
1488,0,0.573,0.215,0,0,0.028461294,0.061503794,0.876,0.122,0.476300233,0.201,0.461,0,0.411730565,0.468,0,0.080891136,0.559,0.43,0.422,0.698,0.058043746,0.225517525,0,0.203096416,0.258981757,0.660097539,0.660097539,0.476,0.679,0.876,0.028461294,0.476300233,0.027831817,0.142604301
1489,0,0.537,0.171,0,0,0.019851483,0.04505098,0.882,0.136,0.473325511,0.189,0.438,0,0.450600434,0.471,0,0.110627304,0.537,0.415,0.446,0.724,0.038728033,0.244929179,0,0.238197408,0.141015307,0.52078681,0.52078681,0.542,0.68,0.882,0.019851483,0.473325511,0.03858348,0.112185049
1490,0,0.556,0.157,0,0,0.014110338,0.035356662,0.897,0.157,0.474578326,0.194,0.434,0,0.492103287,0.466,0,0.145766096,0.517,0.411,0.451,0.756,0.028389754,0.265670537,0,0.275968381,0.055898068,0.389166569,0.389166569,0.574,0.677,0.897,0.014110338,0.474578326,0.051609935,0.089983961
1491,0,0.644,0.163,0,0,0.007212942,0.035486103,0.919,0.169,0.467900649,0.219,0.462,0,0.480417189,0.465,0,0.160510293,0.52,0.408,0.477,0.773,0.027355723,0.259828576,0,0.285518298,3.35E-05,0.170389265,0.170389265,0.579,0.662,0.919,0.007212942,0.467900649,0.056969399,0.06520805
1492,0,0.685,0.166,0,0,0.004042989,0.039375227,0.914,0.175,0.46418287,0.237,0.504,0,0.469049147,0.457,0,0.176017213,0.505,0.395,0.504,0.788,0.031838993,0.254152436,0,0.295949942,1.22E-05,0.03423068,0.03423068,0.572,0.634,0.914,0.004042989,0.46418287,0.063917018,0.048687101
1493,0,0.671,0.156,0,0,0.004952031,0.046850585,0.895,0.164,0.4630639,0.221,0.546,0,0.458012678,0.48,0,0.192242774,0.488,0.379,0.544,0.793,0.040182061,0.248648878,0,0.307237323,0,0,0,0.577,0.571,0.895,0.004952031,0.4630639,0.07255113,0.039240538
1494,0,0.706,0.132,0,0,0.005106456,0.05876491,0.854,0.159,0.464179982,0.197,0.575,0,0.445725517,0.539,0,0.209652099,0.456,0.388,0.547,0.787,0.053601964,0.242526776,0,0.319357272,0.012875958,0,0,0.576,0.472,0.854,0.005106456,0.464179982,0.082966088,0.032162882
1495,0,0.745,0.117,0,0,0.007001574,0.077225374,0.822,0.139,0.467166129,0.186,0.582,0,0.432442831,0.599,0,0.227733061,0.426,0.364,0.537,0.844,0.075678337,0.235913725,0,0.332283782,0.106787349,0,0,0.5,0.367,0.822,0.007001574,0.467166129,0.095534449,0.030227475
1496,0,0.765,0.211,0,0,0.015269078,0.103786533,0.799,0.112,0.471656255,0.191,0.55,0,0.419806998,0.671,0,0.247404446,0.394,0.303,0.522,0.861,0.109428433,0.229630924,0,0.345987138,0.302908997,0.012526736,0.012526736,0.357,0.273,0.799,0.015269078,0.471656255,0.109918701,0.036027862
1497,0,0.641,0.257,0,0,0.021420739,0.116343996,0.779,0.101,0.47524993,0.163,0.539,0,0.41945631,0.724,0,0.251920551,0.349,0.263,0.558,0.862,0.126169874,0.229267169,0,0.349312397,0.448335705,0.068868934,0.068868934,0.261,0.194,0.779,0.021420739,0.47524993,0.136817077,0.041099733
1498,0,0.612,0.28,0,0,0.031541326,0.133478823,0.776,0.104,0.481050567,0.138,0.577,0,0.419803536,0.744,0,0.259749866,0.314,0.231,0.662,0.853,0.148119803,0.229254264,0,0.353854947,0.609713281,0.189195646,0.189195646,0.258,0.146,0.776,0.031541326,0.481050567,0.166348986,0.052407154
1499,0,0.596,0.303,0,0,0.047377376,0.154612407,0.785,0.111,0.488716766,0.122,0.618,0,0.420844255,0.734,0,0.27092302,0.284,0.204,0.673,0.795,0.175259607,0.229590027,0,0.359593191,0.775593598,0.356951961,0.356951961,0.322,0.147,0.785,0.047377376,0.488716766,0.198276356,0.068781131
1500,0,0.595,0.323,0,0,0.070087913,0.180670867,0.79,0.12,0.497884693,0.111,0.642,0,0.422568811,0.69,0,0.285466158,0.265,0.177,0.66,0.715,0.207243831,0.230269621,0,0.366504581,0.93384415,0.552925463,0.552925463,0.399,0.188,0.79,0.070087913,0.497884693,0.232356618,0.090351422
1501,0,0.526,0.351,0,0,0.098876472,0.211556372,0.813,0.131,0.508171533,0.108,0.65,0,0.424965589,0.65,0,0.303382521,0.258,0.157,0.622,0.637,0.243390684,0.231287229,0,0.374561353,0.9989023,0.757013643,0.757013643,0.438,0.271,0.813,0.098876472,0.508171533,0.268336477,0.119009563
1502,0,0.355,0.395,0,0,0.134810473,0.2470332,0.835,0.143,0.51917921,0.118,0.671,0,0.428021158,0.629,0,0.324642205,0.262,0.139,0.575,0.559,0.282779778,0.232636127,0,0.383730226,0.998983287,0.948753203,0.948753203,0.445,0.373,0.835,0.134810473,0.51917921,0.305954331,0.152911725
1503,0,0.193,0.433,0,0,0.147962046,0.196338062,0.853,0.149,0.484866447,0.147,0.705,0,0.333872619,0.612,0,0.312479474,0.235,0.14,0.537,0.49,0.234542228,0.185940111,0,0.351863181,0.999023256,0.907457768,0.907457768,0.422,0.451,0.853,0.147962046,0.484866447,0.33630746,0.131943385
1504,0,0.097,0.549,0,0,0.167356001,0.154376016,0.878,0.203,0.451532622,0.201,0.699,0,0.249632452,0.588,0,0.300941278,0.239,0.2,0.511,0.524,0.197310549,0.144216292,0,0.324592477,0.999069116,0.872935507,0.872935507,0.395,0.485,0.878,0.167356001,0.451532622,0.367891433,0.116777004
1505,0,0.063,0.631,0,0,0.192999199,0.121412959,0.886,0.26,0.419378523,0.249,0.633,0,0.178686455,0.562,0,0.290034759,0.264,0.295,0.474,0.527,0.170736401,0.109157855,0,0.30252633,0.873059418,0.846522924,0.846522924,0.433,0.474,0.886,0.192999199,0.419378523,0.400532935,0.106791168
1506,0,0.111,0.589,0,0,0.224825586,0.097778478,0.873,0.254,0.388595426,0.278,0.652,0,0.124326261,0.526,0,0.27976738,0.274,0.376,0.527,0.488,0.153229901,0.082410946,0,0.286168791,0.787182976,0.829218251,0.829218251,0.492,0.422,0.873,0.224825586,0.388595426,0.434062874,0.101158083
1507,0,0.239,0.506,0,0,0.262481088,0.08397991,0.871,0.239,0.359369493,0.326,0.699,0,0.089659598,0.457,0,0.270144208,0.249,0.428,0.609,0.464,0.142233047,0.065529763,0,0.275819454,0.729509043,0.821653815,0.821653815,0.549,0.341,0.871,0.262481088,0.359369493,0.468302363,0.100041376
1508,0,0.322,0.458,0,0,0.305256109,0.080890103,0.871,0.232,0.331880487,0.402,0.745,0,0.068149828,0.37,0,0.261167488,0.235,0.458,0.617,0.474,0.135529175,0.05524632,0,0.267822859,0.706332327,0.824100714,0.824100714,0.612,0.284,0.871,0.305256109,0.331880487,0.503064102,0.103219858
1509,0,0.351,0.408,0,0,0.289515787,0.07727818,0.865,0.233,0.347356124,0.465,0.79,0,0.070508632,0.297,0,0.241676036,0.247,0.463,0.607,0.467,0.128598144,0.052913733,0,0.237014383,0.603648836,0.775358452,0.775358452,0.715,0.231,0.865,0.289515787,0.347356124,0.51988073,0.09640451
1510,0,0.372,0.332,0,0,0.282732338,0.079519592,0.849,0.259,0.366377415,0.494,0.831,0,0.07544488,0.291,0,0.236392617,0.27,0.441,0.597,0.444,0.127437935,0.05263218,0,0.210618191,0.501754631,0.728757476,0.728757476,0.803,0.187,0.849,0.282732338,0.366377415,0.537317413,0.090934113
1511,0,0.441,0.275,0,0,0.285065034,0.08777711,0.813,0.277,0.387765609,0.499,0.874,0,0.083506177,0.333,0,0.245399887,0.274,0.418,0.6,0.415,0.1325178,0.05458507,0,0.190078659,0.403249594,0.684996925,0.684996925,0.883,0.172,0.813,0.285065034,0.387765609,0.555306586,0.086764155
1512,0,0.551,0.249,0,0,0.29655179,0.10271423,0.76,0.267,0.411073576,0.514,0.911,0,0.093821381,0.383,0,0.268784996,0.278,0.398,0.562,0.373,0.144069982,0.058244836,0,0.173211458,0.310678119,0.644688897,0.644688897,0.921,0.169,0.76,0.29655179,0.411073576,0.575894406,0.08384965
1513,0,0.615,0.219,0,0,0.317104539,0.125215492,0.705,0.274,0.432830845,0.553,0.961,0,0.109230109,0.441,0,0.306520146,0.273,0.371,0.534,0.328,0.162101739,0.064946351,0,0.16146797,0.226536863,0.608365269,0.608365269,0.957,0.152,0.705,0.317104539,0.432830845,0.594754257,0.082194926
1514,0,0.637,0.184,0,0,0.34647695,0.156091308,0.69,0.29,0.458192234,0.612,0.987,0,0.125585246,0.514,0,0.358227777,0.246,0.35,0.535,0.312,0.186422561,0.072546702,0,0.154741483,0.153246212,0.576476797,0.576476797,0.977,0.14,0.69,0.34647695,0.458192234,0.614431619,0.08260163
1515,0,0.652,0.158,0,0,0.316119008,0.172109296,0.719,0.31,0.455011167,0.68,0.992,0,0.136304036,0.591,0,0.34390459,0.197,0.341,0.536,0.295,0.205624317,0.078971584,0,0.128855037,0.170651193,0.539226469,0.539226469,0.974,0.19,0.719,0.316119008,0.455011167,0.660117437,0.079217797
1516,0,0.669,0.145,0,0,0.289606668,0.192811061,0.756,0.292,0.452695786,0.667,0.99,0,0.151547994,0.629,0,0.330107383,0.141,0.355,0.528,0.273,0.229684501,0.087887623,0,0.106172615,0.189025498,0.50253472,0.50253472,0.965,0.246,0.756,0.289606668,0.452695786,0.704668066,0.078642127
1517,0,0.683,0.135,0,0,0.267148174,0.218004194,0.766,0.243,0.45123253,0.609,0.989,0,0.169080965,0.63,0,0.316848774,0.097,0.35,0.524,0.274,0.258346891,0.098201007,0,0.086793415,0.20834802,0.466555132,0.466555132,0.959,0.307,0.766,0.267148174,0.45123253,0.747667498,0.080958534
1518,0,0.637,0.1,0,0,0.248887113,0.247439105,0.774,0.212,0.450607192,0.606,0.981,0,0.189286597,0.621,0,0.304148345,0.073,0.333,0.524,0.275,0.291352376,0.110127007,0,0.070620049,0.228582988,0.431421852,0.431421852,0.952,0.377,0.774,0.248887113,0.450607192,0.790844235,0.086565328
