Source: sourcetag; timestamp; name <email>																																			
HOUR	AT	BE	BG	CH	CZ	DE	DK	ES	FI	FR	GR	HR	HU	IE	IT	LU	NL	NO	PL	PT	RO	SE	SI	SK	UK	EE	LT	LV	NONEU_Balkan	TR	DolAmroth	Gondor	Rohan	Harad	Mordor
7831	0	0.948	0.087	0	0	0.361	0.3	0.319	0.897	0.687	0.716	0.087	0	0.67	0.077	0	0.12	0.414	0.096	0.319	0.145	0.935	0.087	0	0.67	0.015	0.015	0.015	0.022	0.152	0.087	0.897	0.687	0.022	0.077
7832	0	0.966	0.076	0	0	0.238	0.452	0.361	0.915	0.703	0.694	0.076	0	0.69	0.108	0	0.077	0.483	0.061	0.361	0.111	0.945	0.076	0	0.69	0.009	0.009	0.009	0.013	0.116	0.076	0.915	0.703	0.013	0.108
7833	0	0.989	0.073	0	0	0.123	0.542	0.399	0.927	0.717	0.735	0.073	0	0.716	0.116	0	0.047	0.555	0.045	0.399	0.113	0.976	0.073	0	0.716	0.012	0.012	0.012	0.004	0.099	0.073	0.927	0.717	0.004	0.116
7834	0	0.988	0.056	0	0	0.038	0.551	0.429	0.936	0.588	0.77	0.056	0	0.733	0.139	0	0.045	0.617	0.053	0.429	0.117	0.989	0.056	0	0.733	0.024	0.024	0.024	0.004	0.093	0.056	0.936	0.588	0.004	0.139
7835	0	0.979	0.04	0	0	0.03	0.556	0.479	0.945	0.497	0.789	0.04	0	0.737	0.172	0	0.077	0.658	0.098	0.479	0.133	0.99	0.04	0	0.737	0.041	0.041	0.041	0.004	0.086	0.04	0.945	0.497	0.004	0.172
7836	0	0.953	0.029	0	0	0.103	0.591	0.516	0.956	0.41	0.806	0.029	0	0.756	0.196	0	0.14	0.691	0.15	0.516	0.148	0.989	0.029	0	0.756	0.063	0.063	0.063	0.004	0.081	0.029	0.956	0.41	0.004	0.196
7837	0	0.95	0.015	0	0	0.264	0.631	0.53	0.965	0.337	0.816	0.015	0	0.803	0.205	0	0.236	0.708	0.162	0.53	0.157	0.987	0.015	0	0.803	0.085	0.085	0.085	0.005	0.07	0.015	0.965	0.337	0.005	0.205
7838	0	0.955	0.007	0	0	0.469	0.651	0.553	0.969	0.28	0.807	0.007	0	0.849	0.22	0	0.356	0.726	0.155	0.553	0.16	0.99	0.007	0	0.849	0.101	0.101	0.101	0.007	0.051	0.007	0.969	0.28	0.007	0.22
7839	0	0.954	0.022	0	0	0.653	0.662	0.597	0.971	0.246	0.772	0.022	0	0.879	0.235	0	0.475	0.75	0.164	0.597	0.199	0.993	0.022	0	0.879	0.108	0.108	0.108	0.008	0.04	0.022	0.971	0.246	0.008	0.235
7840	0	0.963	0.071	0	0	0.76	0.67	0.674	0.969	0.264	0.725	0.071	0	0.892	0.268	0	0.565	0.792	0.203	0.674	0.241	0.991	0.071	0	0.892	0.117	0.117	0.117	0.012	0.034	0.071	0.969	0.264	0.012	0.268
7841	0	0.967	0.138	0	0	0.803	0.686	0.754	0.96	0.484	0.678	0.138	0	0.886	0.293	0	0.635	0.841	0.22	0.754	0.254	0.988	0.138	0	0.886	0.131	0.131	0.131	0.033	0.029	0.138	0.96	0.484	0.033	0.293
7842	0	0.957	0.223	0	0	0.809	0.717	0.822	0.952	0.616	0.648	0.223	0	0.875	0.305	0	0.697	0.879	0.234	0.822	0.254	0.983	0.223	0	0.875	0.15	0.15	0.15	0.076	0.025	0.223	0.952	0.616	0.076	0.305
7843	0	0.933	0.23	0	0	0.832	0.733	0.877	0.941	0.661	0.639	0.23	0	0.84	0.287	0	0.747	0.908	0.255	0.877	0.252	0.991	0.23	0	0.84	0.171	0.171	0.171	0.148	0.02	0.23	0.941	0.661	0.148	0.287
7844	0	0.872	0.131	0	0	0.852	0.757	0.907	0.925	0.616	0.642	0.131	0	0.717	0.239	0	0.789	0.92	0.277	0.907	0.271	0.993	0.131	0	0.717	0.201	0.201	0.201	0.213	0.016	0.131	0.925	0.616	0.213	0.239
7845	0	0.808	0.094	0	0	0.863	0.781	0.918	0.913	0.52	0.64	0.094	0	0.714	0.189	0	0.822	0.925	0.294	0.918	0.312	0.982	0.094	0	0.714	0.247	0.247	0.247	0.244	0.014	0.094	0.913	0.52	0.244	0.189
7846	0	0.741	0.123	0	0	0.87	0.788	0.908	0.912	0.461	0.641	0.123	0	0.785	0.158	0	0.845	0.92	0.307	0.908	0.377	0.949	0.123	0	0.785	0.297	0.297	0.297	0.25	0.014	0.123	0.912	0.461	0.25	0.158
7847	0	0.659	0.146	0	0	0.874	0.799	0.891	0.92	0.443	0.665	0.146	0	0.791	0.143	0	0.868	0.899	0.326	0.891	0.433	0.967	0.146	0	0.791	0.366	0.366	0.366	0.222	0.016	0.146	0.92	0.443	0.222	0.143
7848	0	0.547	0.219	0	0	0.894	0.806	0.874	0.925	0.441	0.676	0.219	0	0.784	0.139	0	0.886	0.843	0.358	0.874	0.467	0.991	0.219	0	0.784	0.441	0.441	0.441	0.178	0.02	0.219	0.925	0.441	0.178	0.139
7849	0	0.388	0.391	0	0	0.907	0.813	0.85	0.937	0.444	0.661	0.391	0	0.784	0.115	0	0.897	0.774	0.399	0.85	0.499	0.991	0.391	0	0.784	0.502	0.502	0.502	0.112	0.02	0.391	0.937	0.444	0.112	0.115
7850	0	0.097	0.497	0	0	0.918	0.825	0.824	0.938	0.475	0.643	0.497	0	0.794	0.08	0	0.906	0.704	0.437	0.824	0.506	0.987	0.497	0	0.794	0.533	0.533	0.533	0.068	0.016	0.497	0.938	0.475	0.068	0.08
7851	0	0.013	0.512	0	0	0.928	0.825	0.797	0.933	0.493	0.594	0.512	0	0.799	0.048	0	0.914	0.515	0.452	0.797	0.477	0.971	0.512	0	0.799	0.549	0.549	0.549	0.042	0.013	0.512	0.933	0.493	0.042	0.048
7852	0	0.004	0.489	0	0	0.932	0.832	0.779	0.929	0.459	0.534	0.489	0	0.77	0.037	0	0.923	0.416	0.466	0.779	0.455	0.955	0.489	0	0.77	0.571	0.571	0.571	0.024	0.01	0.489	0.929	0.459	0.024	0.037
7853	0	0.004	0.499	0	0	0.937	0.849	0.76	0.924	0.401	0.496	0.499	0	0.767	0.042	0	0.934	0.412	0.499	0.76	0.46	0.95	0.499	0	0.767	0.593	0.593	0.593	0.018	0.008	0.499	0.924	0.401	0.018	0.042
7854	0	0.021	0.527	0	0	0.95	0.878	0.742	0.915	0.364	0.502	0.527	0	0.773	0.057	0	0.943	0.389	0.543	0.742	0.475	0.947	0.527	0	0.773	0.629	0.629	0.629	0.017	0.007	0.527	0.915	0.364	0.017	0.057
7855	0	0.077	0.546	0	0	0.963	0.924	0.714	0.906	0.28	0.511	0.546	0	0.756	0.092	0	0.95	0.345	0.613	0.714	0.5	0.944	0.546	0	0.756	0.676	0.676	0.676	0.022	0.005	0.546	0.906	0.28	0.022	0.092
7856	0	0.18	0.546	0	0	0.972	0.943	0.663	0.884	0.286	0.501	0.546	0	0.76	0.159	0	0.959	0.341	0.675	0.663	0.546	0.916	0.546	0	0.76	0.712	0.712	0.712	0.028	0.004	0.546	0.884	0.286	0.028	0.159
7857	0	0.272	0.483	0	0	0.977	0.956	0.556	0.834	0.298	0.575	0.483	0	0.768	0.271	0	0.966	0.376	0.729	0.556	0.629	0.874	0.483	0	0.768	0.727	0.727	0.727	0.031	0.004	0.483	0.834	0.298	0.031	0.271
7858	0	0.239	0.349	0	0	0.987	0.968	0.419	0.783	0.292	0.652	0.349	0	0.789	0.425	0	0.964	0.425	0.792	0.419	0.651	0.856	0.349	0	0.789	0.756	0.756	0.756	0.03	0.005	0.349	0.783	0.292	0.03	0.425
7859	0	0.115	0.222	0	0	0.99	0.979	0.326	0.748	0.27	0.644	0.222	0	0.843	0.559	0	0.949	0.502	0.819	0.326	0.668	0.841	0.222	0	0.843	0.782	0.782	0.782	0.03	0.007	0.222	0.748	0.27	0.03	0.559
7860	0	0.066	0.213	0	0	0.991	0.982	0.277	0.73	0.261	0.61	0.213	0	0.842	0.638	0	0.925	0.545	0.837	0.277	0.695	0.841	0.213	0	0.842	0.823	0.823	0.823	0.03	0.012	0.213	0.73	0.261	0.03	0.638
7861	0	0.09	0.347	0	0	0.991	0.98	0.269	0.732	0.31	0.552	0.347	0	0.859	0.674	0	0.882	0.568	0.821	0.269	0.728	0.846	0.347	0	0.859	0.859	0.859	0.859	0.024	0.028	0.347	0.732	0.31	0.024	0.674
7862	0	0.135	0.561	0	0	0.99	0.979	0.282	0.738	0.406	0.472	0.561	0	0.869	0.694	0	0.802	0.581	0.797	0.282	0.741	0.824	0.561	0	0.869	0.893	0.893	0.893	0.013	0.063	0.561	0.738	0.406	0.013	0.694
7863	0	0.168	0.74	0	0	0.988	0.98	0.32	0.716	0.496	0.415	0.74	0	0.867	0.703	0	0.699	0.572	0.842	0.32	0.69	0.822	0.74	0	0.867	0.919	0.919	0.919	0.008	0.118	0.74	0.716	0.496	0.008	0.703
7864	0	0.167	0.813	0	0	0.985	0.971	0.339	0.731	0.574	0.41	0.813	0	0.85	0.706	0	0.616	0.548	0.838	0.339	0.645	0.87	0.813	0	0.85	0.935	0.935	0.935	0.005	0.205	0.813	0.731	0.574	0.005	0.706
7865	0	0.138	0.799	0	0	0.979	0.963	0.329	0.716	0.649	0.409	0.799	0	0.832	0.737	0	0.584	0.518	0.833	0.329	0.662	0.886	0.799	0	0.832	0.943	0.943	0.943	0.005	0.324	0.799	0.716	0.649	0.005	0.737
7866	0	0.092	0.756	0	0	0.967	0.961	0.335	0.73	0.678	0.416	0.756	0	0.811	0.766	0	0.559	0.477	0.837	0.335	0.675	0.888	0.756	0	0.811	0.947	0.947	0.947	0.007	0.398	0.756	0.73	0.678	0.007	0.766
7867	0	0.044	0.7	0	0	0.941	0.956	0.338	0.686	0.689	0.441	0.7	0	0.807	0.787	0	0.556	0.461	0.849	0.338	0.695	0.892	0.7	0	0.807	0.948	0.948	0.948	0.016	0.454	0.7	0.686	0.689	0.016	0.787
7868	0	0.017	0.622	0	0	0.909	0.941	0.308	0.671	0.714	0.466	0.622	0	0.809	0.834	0	0.55	0.441	0.849	0.308	0.721	0.901	0.622	0	0.809	0.945	0.945	0.945	0.028	0.48	0.622	0.671	0.714	0.028	0.834
7869	0	0.017	0.551	0	0	0.873	0.924	0.289	0.657	0.739	0.474	0.551	0	0.809	0.783	0	0.549	0.428	0.843	0.289	0.742	0.892	0.551	0	0.809	0.948	0.948	0.948	0.034	0.485	0.551	0.657	0.739	0.034	0.783
7870	0	0.035	0.479	0	0	0.838	0.914	0.314	0.618	0.738	0.486	0.479	0	0.81	0.746	0	0.542	0.439	0.827	0.314	0.765	0.865	0.479	0	0.81	0.947	0.947	0.947	0.028	0.475	0.479	0.618	0.738	0.028	0.746
7871	0	0.045	0.417	0	0	0.792	0.897	0.379	0.516	0.712	0.504	0.417	0	0.827	0.741	0	0.53	0.433	0.817	0.379	0.765	0.814	0.417	0	0.827	0.943	0.943	0.943	0.025	0.467	0.417	0.516	0.712	0.025	0.741
7872	0	0.072	0.369	0	0	0.744	0.855	0.476	0.447	0.686	0.527	0.369	0	0.834	0.758	0	0.543	0.446	0.813	0.476	0.757	0.728	0.369	0	0.834	0.938	0.938	0.938	0.019	0.481	0.369	0.447	0.686	0.019	0.758
7873	0	0.084	0.328	0	0	0.698	0.809	0.533	0.447	0.67	0.549	0.328	0	0.837	0.765	0	0.549	0.426	0.812	0.533	0.753	0.652	0.328	0	0.837	0.929	0.929	0.929	0.015	0.504	0.328	0.447	0.67	0.015	0.765
7874	0	0.094	0.297	0	0	0.673	0.744	0.489	0.374	0.674	0.584	0.297	0	0.829	0.776	0	0.534	0.368	0.816	0.489	0.754	0.586	0.297	0	0.829	0.915	0.915	0.915	0.029	0.525	0.297	0.374	0.674	0.029	0.776
7875	0	0.086	0.269	0	0	0.605	0.678	0.396	0.324	0.734	0.654	0.269	0	0.834	0.782	0	0.533	0.27	0.825	0.396	0.723	0.569	0.269	0	0.834	0.91	0.91	0.91	0.086	0.542	0.269	0.324	0.734	0.086	0.782
7876	0	0.073	0.264	0	0	0.569	0.598	0.389	0.322	0.802	0.729	0.264	0	0.837	0.696	0	0.55	0.215	0.831	0.389	0.671	0.582	0.264	0	0.837	0.908	0.908	0.908	0.155	0.556	0.264	0.322	0.802	0.155	0.696
7877	0	0.078	0.284	0	0	0.546	0.506	0.393	0.312	0.819	0.793	0.284	0	0.811	0.556	0	0.565	0.261	0.833	0.393	0.621	0.617	0.284	0	0.811	0.902	0.902	0.902	0.251	0.569	0.284	0.312	0.819	0.251	0.556
7878	0	0.109	0.298	0	0	0.485	0.443	0.383	0.293	0.797	0.845	0.298	0	0.817	0.489	0	0.569	0.486	0.823	0.383	0.539	0.644	0.298	0	0.817	0.895	0.895	0.895	0.373	0.577	0.298	0.293	0.797	0.373	0.489
7879	0	0.194	0.242	0	0	0.43	0.399	0.396	0.312	0.795	0.884	0.242	0	0.821	0.609	0	0.579	0.654	0.818	0.396	0.529	0.668	0.242	0	0.821	0.887	0.887	0.887	0.411	0.591	0.242	0.312	0.795	0.411	0.609
7880	0	0.309	0.178	0	0	0.395	0.361	0.397	0.341	0.836	0.912	0.178	0	0.816	0.761	0	0.587	0.696	0.815	0.397	0.582	0.67	0.178	0	0.816	0.877	0.877	0.877	0.376	0.603	0.178	0.341	0.836	0.376	0.761
7881	0	0.425	0.174	0	0	0.371	0.31	0.411	0.36	0.857	0.958	0.174	0	0.799	0.852	0	0.601	0.674	0.815	0.411	0.509	0.651	0.174	0	0.799	0.879	0.879	0.879	0.329	0.616	0.174	0.36	0.857	0.329	0.852
7882	0	0.568	0.203	0	0	0.343	0.255	0.459	0.383	0.851	0.979	0.203	0	0.755	0.875	0	0.606	0.633	0.824	0.459	0.415	0.632	0.203	0	0.755	0.877	0.877	0.877	0.258	0.612	0.203	0.383	0.851	0.258	0.875
7883	0	0.684	0.194	0	0	0.344	0.22	0.506	0.383	0.826	0.988	0.194	0	0.707	0.83	0	0.616	0.571	0.837	0.506	0.357	0.618	0.194	0	0.707	0.881	0.881	0.881	0.147	0.595	0.194	0.383	0.826	0.147	0.83
7884	0	0.75	0.14	0	0	0.341	0.21	0.527	0.383	0.851	0.991	0.14	0	0.711	0.744	0	0.632	0.517	0.832	0.527	0.333	0.601	0.14	0	0.711	0.879	0.879	0.879	0.063	0.576	0.14	0.383	0.851	0.063	0.744
7885	0	0.787	0.161	0	0	0.363	0.217	0.581	0.357	0.892	0.991	0.161	0	0.746	0.712	0	0.658	0.506	0.807	0.581	0.317	0.607	0.161	0	0.746	0.876	0.876	0.876	0.111	0.562	0.161	0.357	0.892	0.111	0.712
7886	0	0.809	0.413	0	0	0.367	0.235	0.63	0.323	0.918	0.978	0.413	0	0.76	0.803	0	0.692	0.534	0.783	0.63	0.305	0.66	0.413	0	0.76	0.885	0.885	0.885	0.251	0.559	0.413	0.323	0.918	0.251	0.803
7887	0	0.817	0.581	0	0	0.368	0.263	0.649	0.326	0.941	0.964	0.581	0	0.749	0.914	0	0.713	0.582	0.789	0.649	0.296	0.732	0.581	0	0.749	0.896	0.896	0.896	0.276	0.569	0.581	0.326	0.941	0.276	0.914
7888	0	0.823	0.597	0	0	0.351	0.261	0.652	0.348	0.956	0.964	0.597	0	0.74	0.968	0	0.729	0.637	0.797	0.652	0.32	0.804	0.597	0	0.74	0.906	0.906	0.906	0.222	0.589	0.597	0.348	0.956	0.222	0.968
7889	0	0.825	0.548	0	0	0.329	0.239	0.639	0.355	0.966	0.946	0.548	0	0.769	0.984	0	0.74	0.644	0.797	0.639	0.327	0.846	0.548	0	0.769	0.912	0.912	0.912	0.146	0.597	0.548	0.355	0.966	0.146	0.984
7890	0	0.83	0.498	0	0	0.327	0.213	0.658	0.348	0.973	0.917	0.498	0	0.774	0.987	0	0.744	0.655	0.784	0.658	0.333	0.866	0.498	0	0.774	0.915	0.915	0.915	0.142	0.573	0.498	0.348	0.973	0.142	0.987
7891	0	0.825	0.488	0	0	0.359	0.196	0.676	0.3	0.979	0.916	0.488	0	0.746	0.986	0	0.746	0.644	0.758	0.676	0.321	0.871	0.488	0	0.746	0.913	0.913	0.913	0.122	0.527	0.488	0.3	0.979	0.122	0.986
7892	0	0.824	0.512	0	0	0.442	0.181	0.7	0.245	0.985	0.921	0.512	0	0.725	0.983	0	0.746	0.622	0.711	0.7	0.29	0.876	0.512	0	0.725	0.906	0.906	0.906	0.102	0.468	0.512	0.245	0.985	0.102	0.983
7893	0	0.828	0.556	0	0	0.559	0.168	0.748	0.21	0.989	0.902	0.556	0	0.707	0.975	0	0.733	0.601	0.652	0.748	0.244	0.882	0.556	0	0.707	0.905	0.905	0.905	0.116	0.405	0.556	0.21	0.989	0.116	0.975
7894	0	0.849	0.586	0	0	0.657	0.174	0.764	0.215	0.991	0.861	0.586	0	0.7	0.957	0	0.719	0.595	0.591	0.764	0.225	0.879	0.586	0	0.7	0.896	0.896	0.896	0.159	0.336	0.586	0.215	0.991	0.159	0.957
7895	0	0.874	0.617	0	0	0.712	0.219	0.746	0.252	0.993	0.875	0.617	0	0.674	0.928	0	0.7	0.576	0.515	0.746	0.237	0.87	0.617	0	0.674	0.882	0.882	0.882	0.214	0.271	0.617	0.252	0.993	0.214	0.928
7896	0	0.895	0.673	0	0	0.754	0.317	0.714	0.277	0.993	0.938	0.673	0	0.659	0.899	0	0.67	0.534	0.449	0.714	0.271	0.846	0.673	0	0.659	0.873	0.873	0.873	0.298	0.22	0.673	0.277	0.993	0.298	0.899
7897	0	0.905	0.734	0	0	0.777	0.433	0.615	0.341	0.992	0.955	0.734	0	0.656	0.885	0	0.626	0.511	0.391	0.615	0.317	0.819	0.734	0	0.656	0.866	0.866	0.866	0.379	0.183	0.734	0.341	0.992	0.379	0.885
7898	0	0.903	0.817	0	0	0.767	0.53	0.483	0.448	0.988	0.943	0.817	0	0.64	0.89	0	0.579	0.429	0.351	0.483	0.348	0.785	0.817	0	0.64	0.858	0.858	0.858	0.396	0.162	0.817	0.448	0.988	0.396	0.89
7899	0	0.892	0.909	0	0	0.747	0.6	0.383	0.576	0.974	0.92	0.909	0	0.606	0.92	0	0.551	0.322	0.322	0.383	0.352	0.748	0.909	0	0.606	0.855	0.855	0.855	0.316	0.158	0.909	0.576	0.974	0.316	0.92
7900	0	0.89	0.95	0	0	0.747	0.604	0.33	0.582	0.955	0.877	0.95	0	0.571	0.951	0	0.5	0.187	0.289	0.33	0.318	0.697	0.95	0	0.571	0.851	0.851	0.851	0.196	0.169	0.95	0.582	0.955	0.196	0.951
7901	0	0.888	0.975	0	0	0.727	0.564	0.318	0.523	0.93	0.799	0.975	0	0.501	0.969	0	0.429	0.064	0.253	0.318	0.285	0.634	0.975	0	0.501	0.837	0.837	0.837	0.084	0.192	0.975	0.523	0.93	0.084	0.969
7902	0	0.889	0.983	0	0	0.686	0.503	0.336	0.424	0.917	0.716	0.983	0	0.391	0.973	0	0.344	0.029	0.228	0.336	0.274	0.582	0.983	0	0.391	0.823	0.823	0.823	0.017	0.213	0.983	0.424	0.917	0.017	0.973
7903	0	0.889	0.987	0	0	0.659	0.439	0.352	0.348	0.923	0.625	0.987	0	0.297	0.969	0	0.268	0.088	0.201	0.352	0.24	0.546	0.987	0	0.297	0.828	0.828	0.828	0.028	0.227	0.987	0.348	0.923	0.028	0.969
7904	0	0.892	0.989	0	0	0.616	0.363	0.337	0.341	0.938	0.572	0.989	0	0.278	0.965	0	0.205	0.297	0.177	0.337	0.383	0.535	0.989	0	0.278	0.827	0.827	0.827	0.11	0.227	0.989	0.341	0.938	0.11	0.965
7905	0	0.889	0.989	0	0	0.515	0.278	0.284	0.327	0.958	0.597	0.989	0	0.329	0.963	0	0.138	0.598	0.148	0.284	0.325	0.539	0.989	0	0.329	0.827	0.827	0.827	0.248	0.214	0.989	0.327	0.958	0.248	0.963
7906	0	0.882	0.99	0	0	0.393	0.236	0.219	0.492	0.969	0.679	0.99	0	0.396	0.964	0	0.096	0.76	0.128	0.219	0.253	0.551	0.99	0	0.396	0.826	0.826	0.826	0.399	0.201	0.99	0.492	0.969	0.399	0.964
7907	0	0.871	0.989	0	0	0.337	0.202	0.16	0.661	0.98	0.737	0.989	0	0.449	0.96	0	0.08	0.845	0.12	0.16	0.203	0.546	0.989	0	0.449	0.803	0.803	0.803	0.522	0.194	0.989	0.661	0.98	0.522	0.96
7908	0	0.858	0.981	0	0	0.321	0.205	0.111	0.783	0.984	0.746	0.981	0	0.483	0.953	0	0.082	0.897	0.111	0.111	0.172	0.512	0.981	0	0.483	0.768	0.768	0.768	0.621	0.188	0.981	0.783	0.984	0.621	0.953
7909	0	0.848	0.964	0	0	0.338	0.258	0.099	0.826	0.984	0.75	0.964	0	0.492	0.917	0	0.083	0.92	0.104	0.099	0.155	0.506	0.964	0	0.492	0.733	0.733	0.733	0.684	0.175	0.964	0.826	0.984	0.684	0.917
7910	0	0.84	0.943	0	0	0.373	0.357	0.101	0.788	0.985	0.785	0.943	0	0.495	0.894	0	0.089	0.923	0.118	0.101	0.144	0.506	0.943	0	0.495	0.716	0.716	0.716	0.761	0.157	0.943	0.788	0.985	0.761	0.894
7911	0	0.831	0.902	0	0	0.423	0.448	0.11	0.743	0.985	0.789	0.902	0	0.498	0.929	0	0.097	0.923	0.162	0.11	0.159	0.523	0.902	0	0.498	0.732	0.732	0.732	0.861	0.143	0.902	0.743	0.985	0.861	0.929
7912	0	0.837	0.834	0	0	0.391	0.483	0.116	0.672	0.985	0.763	0.834	0	0.593	0.959	0	0.095	0.934	0.217	0.116	0.147	0.547	0.834	0	0.593	0.76	0.76	0.76	0.937	0.16	0.834	0.672	0.985	0.937	0.959
7913	0	0.852	0.728	0	0	0.309	0.529	0.128	0.597	0.988	0.76	0.728	0	0.622	0.963	0	0.091	0.939	0.277	0.128	0.122	0.609	0.728	0	0.622	0.785	0.785	0.785	0.975	0.218	0.728	0.597	0.988	0.975	0.963
7914	0	0.856	0.569	0	0	0.254	0.597	0.148	0.545	0.993	0.823	0.569	0	0.654	0.962	0	0.097	0.951	0.325	0.148	0.108	0.671	0.569	0	0.654	0.82	0.82	0.82	0.988	0.295	0.569	0.545	0.993	0.988	0.962
7915	0	0.855	0.442	0	0	0.268	0.66	0.158	0.546	0.991	0.901	0.442	0	0.722	0.957	0	0.128	0.952	0.346	0.158	0.108	0.727	0.442	0	0.722	0.837	0.837	0.837	0.993	0.341	0.442	0.546	0.991	0.993	0.957
7916	0	0.844	0.355	0	0	0.339	0.72	0.163	0.61	0.979	0.952	0.355	0	0.698	0.942	0	0.187	0.954	0.354	0.163	0.111	0.794	0.355	0	0.698	0.851	0.851	0.851	0.993	0.358	0.355	0.61	0.979	0.993	0.942
7917	0	0.844	0.277	0	0	0.433	0.769	0.171	0.662	0.957	0.969	0.277	0	0.691	0.93	0	0.267	0.958	0.33	0.171	0.104	0.818	0.277	0	0.691	0.866	0.866	0.866	0.993	0.37	0.277	0.662	0.957	0.993	0.93
7918	0	0.85	0.23	0	0	0.518	0.817	0.165	0.679	0.927	0.972	0.23	0	0.731	0.942	0	0.347	0.91	0.329	0.165	0.085	0.824	0.23	0	0.731	0.875	0.875	0.875	0.992	0.35	0.23	0.679	0.927	0.992	0.942
7919	0	0.836	0.198	0	0	0.587	0.856	0.149	0.671	0.915	0.963	0.198	0	0.756	0.954	0	0.412	0.863	0.382	0.149	0.067	0.817	0.198	0	0.756	0.893	0.893	0.893	0.988	0.312	0.198	0.671	0.915	0.988	0.954
7920	0	0.831	0.175	0	0	0.649	0.894	0.141	0.667	0.905	0.932	0.175	0	0.767	0.953	0	0.462	0.81	0.456	0.141	0.058	0.79	0.175	0	0.767	0.915	0.915	0.915	0.981	0.294	0.175	0.667	0.905	0.981	0.953
7921	0	0.844	0.222	0	0	0.713	0.905	0.153	0.662	0.887	0.903	0.222	0	0.792	0.946	0	0.507	0.742	0.533	0.153	0.051	0.738	0.222	0	0.792	0.928	0.928	0.928	0.976	0.295	0.222	0.662	0.887	0.976	0.946
7922	0	0.867	0.266	0	0	0.758	0.912	0.178	0.648	0.88	0.909	0.266	0	0.832	0.943	0	0.543	0.768	0.588	0.178	0.046	0.644	0.266	0	0.832	0.924	0.924	0.924	0.968	0.305	0.266	0.648	0.88	0.968	0.943
7923	0	0.896	0.332	0	0	0.755	0.92	0.21	0.709	0.863	0.936	0.332	0	0.865	0.938	0	0.579	0.803	0.623	0.21	0.045	0.511	0.332	0	0.865	0.926	0.926	0.926	0.957	0.308	0.332	0.709	0.863	0.957	0.938
7924	0	0.92	0.394	0	0	0.756	0.932	0.242	0.75	0.859	0.941	0.394	0	0.863	0.931	0	0.605	0.83	0.616	0.242	0.053	0.397	0.394	0	0.863	0.944	0.944	0.944	0.962	0.306	0.394	0.75	0.859	0.962	0.931
7925	0	0.955	0.424	0	0	0.76	0.945	0.284	0.765	0.857	0.942	0.424	0	0.872	0.926	0	0.609	0.86	0.573	0.284	0.063	0.3	0.424	0	0.872	0.954	0.954	0.954	0.973	0.32	0.424	0.765	0.857	0.973	0.926
7926	0	0.979	0.512	0	0	0.76	0.948	0.329	0.792	0.844	0.937	0.512	0	0.908	0.923	0	0.635	0.938	0.549	0.329	0.067	0.206	0.512	0	0.908	0.965	0.965	0.965	0.978	0.37	0.512	0.792	0.844	0.978	0.923
7927	0	0.992	0.511	0	0	0.763	0.939	0.365	0.797	0.82	0.928	0.511	0	0.916	0.922	0	0.671	0.959	0.533	0.365	0.049	0.129	0.511	0	0.916	0.965	0.965	0.965	0.974	0.435	0.511	0.797	0.82	0.974	0.922
7928	0	0.987	0.482	0	0	0.788	0.953	0.377	0.783	0.784	0.925	0.482	0	0.919	0.921	0	0.726	0.973	0.52	0.377	0.03	0.094	0.482	0	0.919	0.965	0.965	0.965	0.973	0.476	0.482	0.783	0.784	0.973	0.921
7929	0	0.986	0.471	0	0	0.803	0.96	0.351	0.762	0.756	0.939	0.471	0	0.941	0.928	0	0.735	0.973	0.512	0.351	0.016	0.061	0.471	0	0.941	0.974	0.974	0.974	0.968	0.486	0.471	0.762	0.756	0.968	0.928
7930	0	0.993	0.453	0	0	0.822	0.951	0.284	0.746	0.658	0.961	0.453	0	0.953	0.937	0	0.745	0.967	0.525	0.284	0.008	0.032	0.453	0	0.953	0.978	0.978	0.978	0.94	0.467	0.453	0.746	0.658	0.94	0.937
7931	0	0.984	0.436	0	0	0.833	0.951	0.266	0.748	0.486	0.972	0.436	0	0.948	0.946	0	0.754	0.975	0.621	0.266	0.002	0.017	0.436	0	0.948	0.974	0.974	0.974	0.914	0.448	0.436	0.748	0.486	0.914	0.946
7932	0	0.969	0.452	0	0	0.843	0.954	0.276	0.778	0.528	0.975	0.452	0	0.898	0.95	0	0.781	0.984	0.681	0.276	0.002	0.014	0.452	0	0.898	0.973	0.973	0.973	0.867	0.471	0.452	0.778	0.528	0.867	0.95
7933	0	0.959	0.512	0	0	0.852	0.962	0.29	0.816	0.636	0.975	0.512	0	0.871	0.948	0	0.81	0.989	0.689	0.29	0.002	0.041	0.512	0	0.871	0.971	0.971	0.971	0.825	0.559	0.512	0.816	0.636	0.825	0.948
7934	0	0.949	0.591	0	0	0.856	0.964	0.317	0.849	0.763	0.969	0.591	0	0.923	0.943	0	0.841	0.989	0.732	0.317	0.011	0.087	0.591	0	0.923	0.976	0.976	0.976	0.782	0.674	0.591	0.849	0.763	0.782	0.943
7935	0	0.947	0.685	0	0	0.863	0.961	0.347	0.866	0.838	0.954	0.685	0	0.871	0.936	0	0.868	0.984	0.804	0.347	0.037	0.12	0.685	0	0.871	0.974	0.974	0.974	0.766	0.778	0.685	0.866	0.838	0.766	0.936
