"ResidualCapacity{r in REGION, t in TECHNOLOGY, y in YEAR}", , , , , , , , , 
The capacity left over from periods prior to the modeling period., , , , , , , , , 
Unit: GW, , , , , , , , , 
 , , , , , , , , , 
 , ,2018,2020,2025,2030,2035,2040,2045,2050
BG,CHP_Gas_CCGT_Natural,"0,839047612400937","0,4390476124009367","0,4368487095007651","0,4346498066005935","0,3214063072417542","0,208162807882915","0,1040814039414575","0,0"
BG,CHP_Oil,"0,01205076071279021","0,01205076071279021","0,006025380356395106","0,0","0,0","0,0","0,0","0,0"
BG,D_PHS_Residual,"0,8639999999999999","0,8272861189801699","0,8272861189801699","0,8272861189801699","0,8272861189801699","0,8272861189801699","0,8272861189801699","0,8272861189801699"
BG,HHI_BF_BOF,"0,5095999999999999","0,4587","0,3555","0,2133","0,1067","0,0427","0,0086","0,0"
BG,HHI_DRI_EAF,"0,1625","0,1463","0,1134","0,06810000000000001","0,03410000000000001","0,0137","0,0028","0,0"
BG,HHI_Scrap_EAF,"0,1228","0,1106","0,0858","0,0515","0,0258","0,0104","0,0021","0,0"
BG,HLI_Biomass,"0,191","0,1719","0,1333","0,08","0,04","0,016","0,0032","0,0"
BG,HLI_Direct_Electric,"0,0141","0,0127","0,009899999999999999","0,006","0,003","0,0012","0,0003","0,0"
BG,HLI_Gas_Boiler,"1,3523","1,2171","0,9433","0,566","0,283","0,1132","0,0227","0,0"
BG,HLI_Hardcoal,"0,0043","0,0039","0,0031","0,0019","0,001","0,0","0,0","0,0"
BG,HLI_Lignite,"0,001","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BG,HLI_Oil_Boiler,"0,043","0,0387","0,03","0,018","0,009","0,0036","0,0008","0,0"
BG,HLR_Biomass,"0,9866","0,888","0,6882","0,413","0,2065","0,0826","0,0166", 
BG,HLR_Direct_Electric,"0,4434","0,3991","0,3094","0,1857","0,0929","0,0372","0,007500000000000001", 
BG,HLR_Gas_Boiler,"7,1873","6,468599999999999","5,013199999999999","3,008","1,504","0,6016","0,1204", 
BG,HLR_Hardcoal,"0,1589","0,1431","0,111","0,0666","0,0333","0,0134","0,0027", 
BG,HLR_Oil_Boiler,"0,0452","0,0407","0,0316","0,019","0,0095","0,0038","0,0008", 
BG,HMI_Biomass,"0,1205","0,1085","0,08410000000000001","0,0505","0,0253","0,0102","0,0021","0,0"
BG,HMI_Gas,"9,4671","8,5204","6,6034","3,9621","1,9811","0,7925","0,1585","0,0"
BG,HMI_HardCoal,"0,7286","0,6557999999999999","0,5083","0,305","0,1525","0,061","0,0122","0,0"
BG,HMI_Oil,"0,0389","0,03510000000000001","0,0273","0,0164","0,0082","0,0033","0,0007","0,0"
BG,HMI_Steam_Electric,"0,0109","0,009899999999999999","0,0077","0,0047","0,0024","0,001","0,0","0,0"
BG,P_Biomass,"0,28165","0,0511714987285071","0,0511714987285071","0,0511714987285071","0,0511714987285071","0,0511714987285071","0,0511714987285071","0,04509675244383267"
BG,P_Coal_Hardcoal,"0,71","0,3533355659745478","0,2225586068318821","0,2225586068318821","0,07989283322170126","0,07989283322170126","0,07989283322170126","0,07989283322170126"
BG,P_Coal_Lignite,"4,2","1,646747352496218","1,646747352496218","1,180786686838124","0,9531013615733737","0,7095310136157338","0,7095310136157338","0,7095310136157338"
BG,P_Gas,"0,99","0,5125684478339501","0,417580092826052","0,4041251489133948","0,3780294469881481","0,3780294469881481","0,3100975367103982","0,1193118957575582"
BG,P_Gas_CCGT,"0,102","0,102","0,09440038872691933","0,08680077745383867","0,0675539358600583","0,04830709426627793","0,02415354713313896","0,0"
BG,P_Gas_OCGT,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BG,P_Nuclear,"2,2","2,2","2,2","2,2","2,2","1,1","0,0","0,0"
BG,P_Oil,"0,6","0,6","0,6","0,0","0,0","0,0","0,0","0,0"
BG,RES_Hydro_Large,"0,864","0,864","0,864","0,864","0,864","0,864","0,864","0,864"
BG,RES_Hydro_Small,"2,333","2,333","2,333","2,333","2,333","2,333","2,333","2,333"
BG,RES_PV_Utility_Avg,"1,188","1,181682622884425","1,181682622884425","1,181682622884425","1,125820909239601","0,0","0,0","0,0"
BG,RES_Wind_Offshore_Transitional,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
