"TradeCosts{f in FUEL, r in REGION1, rr in REGION2}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Costs for trading a fuel from one region to another., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Unit: M€/PJ, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,FR,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,GR,HR,HU,IE,IT,LT,LU,LV,NONEU_Balkan,NL,PL,PT,RO,SE,SI,SK,UK,TR,NO1,NO2,NO3,NO4,NO5
H2,PL,"5,19645010724654","3,262554000597866","3,988216083959336","4,127371438295826","3,931857598594759","2,689035078210574","3,269874224830719","3,490779029681603","3,637057171282518",0,"4,539735801008262","4,602149409877002","3,624128607039699","3,091965002996924",0,"4,19282849261631","2,884841011084538","3,880610250524298","3,274710891370575","3,989142411300909","3,837837523580625",0,0,"3,607990947723832","4,224108464493462","3,492728260095063","2,661138434228968","4,63027272952501",0,"4,101205851792225","4,056248643237275","4,38120733667767","5,089510559556176","4,21480656482405"
H2,PT,"3,11195106731335",0,0,0,0,0,0,0,0,"2,774493472204497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,835020965110817",0,0,0,0,0,0
H2,RO,"5,450965929802312","3,681561964978112",0,"2,553031887701709","4,357219428551624","3,666955659307665","4,264120540140325","4,668265580514454",0,0,0,"3,541370891860492","3,357960721169554","2,854160753604285",0,"4,057193944251711","4,021725552228301",0,"4,265042315160018","3,130793017327636",0,"3,607990947723832",0,0,0,"3,568872140540745","3,028193885524042",0,"3,764382315753432",0,0,0,0,0
H2,SE,"5,796353175014215","4,864998731836435","4,670539265205218",0,"5,043222476259795","4,569563009534377","4,440291201217501","2,716115252029955","3,32702766729763",0,"2,985621075752367",0,"5,168688255785908","4,918875342328037",0,"5,444009542404179","3,80495018335048","4,732492522363578","3,595108327984942",0,"4,426350817824622","4,224108464493462",0,0,0,"5,044058928776945","4,719339773856191","4,608530499703703",0,"2,858335323281074","3,148303875253087","2,389256341203711","3,270137316874651","3,119521428734023"
H2,SI,"4,592173904767722","1,929521158827985","3,772777648669308","3,78000537595643","2,999872632357134","2,727869493824234","3,290100881356806","4,148540433710487",0,"4,788130770808296",0,"3,979042719423928","1,932648769699378","2,632019705625313",0,"2,796305193848038","4,239037285940429","3,532361848588186",0,"2,997921087807911","3,862184837390758","3,492728260095066",0,"3,568872140540745","5,044058928776945",0,"2,859692050832899",0,0,0,0,0,0,0
H2,SK,"5,066847749103054","2,76119244610978","4,067647223405358","3,587661334661959","3,713895836630389","2,493999221149515","3,413659128892713","3,976562417666337","4,197325358738202",0,0,"4,097654223673008","2,899996113019488","1,931381652358942",0,"3,722020495447568","3,586132388676505","3,899440723877234","3,893291831794853","3,319795884506989","4,023944839691288","2,661138434228966",0,"3,028193885524042","4,719339773856191","2,859692050832899",0,0,0,0,0,0,0,0
H2,TR,0,0,0,"2,79119859734861",0,0,0,0,0,0,0,"3,711517911863857",0,0,0,0,0,0,0,0,0,0,0,"3,764382315753432",0,0,0,0,0,0,0,0,0,0
H2,UK,"3,198293050575118","4,498845038938002","3,294107883715022",0,"4,134837375123353","4,423200411287564","3,864551880678711","3,68046087820542",0,"4,687965678694683",0,0,0,0,"2,614387223485727","4,836076281267951",0,"3,565797264743752",0,0,"3,2069359155166","4,63027272952501","4,835020965110817",0,"4,608530499703703",0,0,0,0,"4,267140867450603","3,721836654045445","4,34731573923017","5,281670359267629","4,005927646552846"
H2,NO1,"4,823431987630984",0,"4,191874665879089",0,0,"4,276935539635642","4,053225181612394","3,007319868043779","3,69769313317553",0,"3,771123801232328",0,0,0,"4,524633647403362",0,"3,871796500389401","4,296425844006106","3,860440776289164",0,"3,886324620996233","4,101205851792225",0,0,"2,858335323281074",0,0,"4,267140867450603",0,0,"2,272559709073204","2,106913896196634","3,982741951953752","2,02059302818539"
H2,NO2,"4,505295915210157",0,"3,83757965898068",0,0,"4,149830241691555","3,83757965898068","2,457305099944694","3,992040169741211",0,"4,111591369197376",0,0,0,"4,176000561579898",0,"3,998221203048921","3,959354585598529","4,036536096587539",0,"3,521715494163921","4,056248643237275",0,0,"3,148303875253087",0,0,"3,721836654045445",0,"2,272559709073204",0,"2,716115252029955","4,283911443593126","2,016344959741732"
H2,NO3,"5,035100896816328",0,"4,492335485204877",0,0,"4,638174461523815","4,466247116896503","3,457520515989775","3,86369031438988",0,"3,634511941443909",0,0,0,"4,645598356506541",0,"4,130776345259916","4,586966392170527","4,050198375699991",0,"4,231884962851407","4,38120733667767",0,0,"2,389256341203711",0,0,"4,34731573923017",0,"2,106913896196634","2,716115252029955",0,"3,613086195569013","2,362563244073919"
H2,NO4,"5,87608042290247",0,"5,394339953705811",0,0,"5,368496115704715","5,30509764106365","4,673895174353164","4,220510740336723",0,"3,420864783239204",0,0,0,"5,461079159234144",0,"4,675119722154544","5,448413699405881","4,478014744479452",0,"5,186383726539071","5,089510559556176",0,0,"3,270137316874651",0,0,"5,281670359267629",0,"3,982741951953752","4,283911443593126","3,613086195569013",0,"4,066804564682496"
H2,NO5,"4,740552712737181",0,"4,127833402542739",0,0,"4,382554936545095","4,127833402542739","2,97170597051317","4,036536096587539",0,"4,035013833149516",0,0,0,"4,310267708025695",0,"4,132246652694838","4,244627075258463","4,132246652694838",0,"3,827720016915931","4,21480656482405",0,0,"3,119521428734023",0,0,"4,005927646552846",0,"2,02059302818539","2,016344959741732","2,362563244073919","4,066804564682496",0
Hardcoal,AT,"0,4752376610672662",0,"0,4464823837821232","0,4569588023245784","0,4334444741645332","0,4250739972295211","0,4343034809739919","0,4549059882977937",0,"0,4826346956158649",0,"0,4638357605072654","0,4282901182955446","0,4311282040841647",0,"0,4376537529818981","0,4599655974896125","0,4410858875512073","0,4670032085652894","0,4422060875258684","0,4478947417872239","0,4406721323346313",0,"0,4498255317325459","0,4850523142257199","0,4216013303629891","0,4317961615845335","0,4726005727678871",0,0,0,0,0,0
Hardcoal,BE,"0,4601394575707002","0,4464823837821232",0,0,"0,4353152943144231","0,4463842728575075","0,431373359805863","0,4432390599413004",0,"0,4695416508096523",0,0,"0,4591445344905422","0,4620926574438634","0,4528749943472783","0,4576970830543114",0,"0,4203204289906037",0,0,"0,422471913620508","0,4575851618599717",0,0,"0,478259862061946","0,4520379086687419","0,4597463800179898","0,4413049719992916",0,"0,4632538378006302","0,4536585944778396","0,4723921647747166","0,5056639825303672","0,461426172405813"
Hardcoal,BG,0,"0,4569588023245779",0,0,"0,47328305550262","0,4596419518901291","0,4750512835444038",0,0,0,0,"0,4333446176098589","0,4457732419021503","0,4423676125573427",0,"0,459162774658718",0,0,0,"0,434821581897585",0,"0,4614131396790968",0,"0,4287372434850521",0,"0,4522166493230438","0,4476312998908468",0,"0,4322666017885012",0,0,0,0,0
Hardcoal,CH,"0,4566220685607846","0,4334444741645332","0,4353152943144231","0,47328305550262",0,"0,4402371546373611","0,4354490807356571","0,4571498427254262",0,"0,4645003078909627",0,0,"0,4420254746398253","0,4498318164283349",0,"0,4369191431666222",0,"0,4297337680100409",0,"0,4551208205036519","0,4409707360153265","0,4560898589210869",0,"0,4681667554986993","0,4916413382334523","0,4357491951529507","0,4506005985445902","0,4616240300850471",0,0,0,0,0,0
Hardcoal,CZ,"0,4822088642792056","0,4250739972295211","0,4463842728575075","0,4596419518901291","0,4402371546373611",0,"0,4303819600426542","0,4467949941424876","0,4640867341945678",0,0,"0,4699041749183115","0,4364464458517272","0,4317628584323951",0,"0,448234797943291","0,4498329655812184","0,4421209251848542","0,4566925094221363","0,4489388940521985","0,4451726663555833","0,4306955455724182",0,"0,4494786950501958","0,4748935394692249","0,4312825216676098","0,4279337082236375","0,4702062675955023",0,"0,4657461087935629","0,4620492401540461","0,4771690175111707","0,5045839984334297","0,4689445232344931"
Hardcoal,DE,"0,4730881061726056","0,4343034809739919","0,431373359805863","0,4750512835444038","0,4354490807356571","0,4303819600426542",0,"0,4369390357255391","0,4677000451022056","0,4819859121124456","0,4872126257163795","0,4835518170888441","0,448103872714865","0,4473088555025197","0,4679099125328534","0,4532910970293308","0,45666308795514","0,4285804079283912","0,462032548712406","0,4619699224084151","0,4292820346921183","0,4408181421817708",0,"0,4653658814460958","0,4707419709800619","0,4412241078009451","0,4437850592889396","0,4543452437181311",0,"0,4593492799117024","0,4536585944778396","0,4715614077770723","0,5019671138908505","0,461426172405813"
Hardcoal,DK,"0,4888207366640638","0,4549059882977937","0,4432390599413003",0,"0,4571498427254262","0,4467949941424876","0,4369390357255391",0,"0,4551305363313868",0,"0,4684083713102623",0,"0,4682478502990293","0,4631682479374118","0,4648918620788269","0,4756551900230715","0,4507514572401352","0,445135383783089","0,4527715937680151",0,"0,4354188448106479","0,4454548384993776",0,"0,4781828611974773","0,4311035419917993","0,4620125704944864","0,457273380084013","0,4497993144832099",0,"0,4358803947282535","0,4274482112021648","0,4447279567531643","0,4783736151577549","0,4352573269800203"
Hardcoal,EE,0,0,0,0,0,"0,4640867341945678","0,4677000451022056","0,4551305363313868",0,0,"0,4414012440581129",0,0,0,0,0,"0,4304583853579297",0,"0,4230307378249932",0,0,"0,448775093492912",0,0,"0,4419748451847799",0,"0,4634113217400721",0,0,"0,4502109529376161","0,457687765916414","0,4543232000759549","0,4640845947982745","0,4588923635629981"
Hardcoal,ES,"0,4240250896620069","0,4826346956158649","0,4695416508096523",0,"0,4645003078909627",0,"0,4819859121124456",0,0,0,0,0,"0,4860827221501796",0,"0,4759416723733897","0,4701914029668683",0,"0,4687933111156364",0,0,"0,4773426005576684",0,"0,4320037675182287",0,0,"0,4823182480165652",0,"0,4788518721593572",0,0,0,0,0,0
Hardcoal,FI,0,0,0,0,0,0,"0,4872126257163795","0,4684083713102623","0,4414012440581129",0,0,0,0,0,0,0,"0,4571191646694301",0,"0,4498854373233411",0,0,"0,4739199584392059",0,0,"0,4354994643990832",0,0,0,0,"0,4519970804825512","0,4609692560571086","0,4487155903418565","0,4439387376054024","0,4588508257131159"
Hardcoal,FR,0,"0,4752376610672662","0,4269497570035782",0,"0,4290266494976888","0,4822088642792056","0,4352573269800203","0,4888207366640638",0,"0,4560262519211256",0,"0,5059168163052217","0,4800346853584856","0,4908510963897368","0,4678432010534297","0,4560262519211256",0,"0,4596420697405749",0,"0,4896342714516722","0,4678920073855885","0,4975891121011176","0,4377749393916164","0,5080572292550499","0,5234649723978049","0,475637876216084","0,4925412274529924","0,4394111119682414",0,"0,4835658463930312","0,4728075432735386","0,4913334243210046","0,5272221266192344","0,4806581969012765"
Hardcoal,GR,"0,5059168163052217","0,4638357605072654",0,"0,4333446176098589",0,"0,4699041749183115","0,4835518170888441",0,0,0,0,0,"0,4502103258070088","0,4538515431411297",0,"0,4563211752394413",0,0,0,"0,4361362219835943",0,"0,4759679950446656",0,"0,4465803749047151",0,"0,4573396248005777","0,4605793054785901",0,"0,4505432557366738",0,0,0,0,0
Hardcoal,HR,"0,4800346853584856","0,4282901182955446","0,4591445344905422","0,4457732419021503","0,4420254746398253","0,4364464458517272","0,448103872714865","0,4682478502990293",0,"0,4860827221501796",0,"0,4502103258070089",0,"0,4282577781721417",0,"0,4322661325167919","0,466936206121048","0,4534552740918282",0,"0,4285755503700774","0,4614009993893673","0,4484734845627275",0,"0,4426133029527316","0,4964919046519087","0,4216299718395247","0,4340359528577073",0,0,0,0,0,0,0
Hardcoal,HU,"0,4908510963897368","0,4311282040841647","0,4620926574438634","0,4423676125573427","0,4498318164283349","0,4317628584323951","0,4473088555025197","0,4631682479374118",0,0,0,"0,4538515431411297","0,4282577781721418",0,0,"0,4458601479078615","0,4544156493151933","0,4570693049724392","0,461917440548859","0,4346969743842108","0,4620243710954775","0,4374056272475248",0,"0,4332783219796532","0,4870071779721779","0,4298562509810574","0,4216183597786916",0,0,0,0,0,0,0
Hardcoal,IE,"0,4678432010534297",0,"0,4528749943472783",0,0,0,"0,4679099125328534","0,4648918620788269",0,"0,4759416723733897",0,0,0,0,0,0,0,"0,458400831337429",0,0,"0,4532126738062671",0,0,0,0,0,0,"0,4296020704656489",0,"0,4734306110217718","0,4627969214519259","0,477418244610464","0,5084885563223575","0,466743017190736"
Hardcoal,IT,"0,465315827225103","0,4376537529818981","0,4576970830543114","0,459162774658718","0,4369191431666222","0,448234797943291","0,4532910970293308","0,4756551900230715",0,"0,4701914029668683",0,"0,4563211752394413","0,4322661325167919","0,4458601479078615",0,0,0,"0,4520003495784345",0,"0,4388571505630284","0,4627159223940191","0,4632813743248543",0,"0,4594583484918114","0,5077612280185476","0,4323474144549901","0,450796932425735","0,4840160199622998",0,0,0,0,0,0
Hardcoal,LT,0,"0,4599655974896125",0,0,0,"0,4498329655812184","0,45666308795514","0,4507514572401352","0,4304583853579297",0,"0,4571191646694301",0,"0,466936206121048","0,4544156493151933",0,0,0,0,"0,4219904583201267",0,"0,4663981793690407","0,4337834689407411",0,"0,4584892146627169","0,4528374277315381","0,4646265345257135","0,4475962653264623",0,0,"0,4545308893253661","0,4578539173159429","0,4615092481055774","0,4784151530076372","0,4615507859554596"
Hardcoal,LU,"0,4596420697405749","0,4410858875512073","0,4203204289906037",0,"0,4297337680100409","0,4421209251848542","0,4285804079283912","0,445135383783089",0,"0,4687933111156364",0,0,"0,4534552740918282","0,4570693049724392","0,458400831337429","0,4520003495784346",0,0,0,0,"0,426099763936751","0,4547574391410449",0,0,"0,4803793976097582","0,4463781905101932","0,455244019118041","0,4471324039022908",0,"0,4663276386919138","0,4568154710688876","0,4754659656660001","0,5079485642738888","0,464790738246272"
Hardcoal,LV,0,"0,4670032085652894",0,0,0,"0,4566925094221367","0,462032548712406","0,4527715937680151","0,4230307378249932",0,"0,4498854373233411",0,0,"0,461917440548859",0,0,"0,4219904583201267",0,0,0,"0,470367186379001","0,4409148808057009",0,"0,4653931745670428","0,4478022581048686",0,"0,4550847479017982",0,0,"0,4542401243761906","0,4588923635629981","0,4592662042119381","0,4719352484260123","0,4615507859554596"
Hardcoal,NL,"0,4678920073855885","0,4478947417872239","0,422471913620508",0,"0,4409707360153264","0,4451726663555833","0,4292820346921183","0,4354188448106479",0,"0,4773426005576684",0,0,"0,4614009993893673","0,4620243710954775","0,4532126738062671","0,4627159223940191","0,4663981793690407","0,426099763936751","0,470367186379001",0,0,"0,4536651253963502",0,0,"0,4703047857190636","0,454284699101262","0,4585494847638404","0,4395785546018057",0,"0,4549047299743059","0,4461402436491596","0,4644168975973322","0,4971902611543962","0,4534093673785463"
Hardcoal,NONEU_Balkan,"0,4896342714516722","0,4422060875258684",0,"0,434821581897585","0,4551208205036519","0,4489388940521985","0,4619699224084151",0,0,0,0,"0,4361362219835943","0,4285755503700774","0,4346969743842108",0,"0,4388571505630284",0,0,0,0,0,"0,4576100027841674",0,"0,4381263424923692",0,"0,4357148940194482","0,4418268421295447",0,0,0,0,0,0,0
Hardcoal,PL,"0,4975891121011176","0,4406721323346313","0,4575851618599717","0,4614131396790968","0,4560898589210869","0,4306955455724182","0,4408181421817708","0,4454548384993776","0,448775093492912",0,"0,4739199584392059","0,4759679950446656","0,4484734845627275","0,4374056272475248",0,"0,4632813743248543","0,4337834689407411","0,4547574391410449","0,4409148808057009","0,4576100027841674","0,4536651253963502",0,0,"0,4480992409926194","0,4641895606286756","0,4454977599367486","0,4302815644335788","0,4769043973422019",0,"0,4606784911079332","0,4594323556114668","0,4689029853846108","0,4934103168151152","0,4639184433987456"
Hardcoal,PT,"0,4377749393916164",0,0,0,0,0,0,0,0,"0,4320037675182287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,4839783808623271",0,0,0,0,0,0
Hardcoal,RO,"0,5080572292550499","0,4498255317325459",0,"0,4287372434850521","0,4681667554986993","0,4494786950501958","0,4653658814460958","0,4781828611974773",0,0,0,"0,4465803749047151","0,4426133029527316","0,4332783219796532",0,"0,4594583484918114","0,4584892146627169",0,"0,4653931745670428","0,4381263424923692",0,"0,4480992409926194",0,0,0,"0,4472022937763039","0,4362507082419915",0,"0,4518309290830224",0,0,0,0,0
Hardcoal,SE,"0,5234649723978049","0,4850523142257199","0,478259862061946",0,"0,4916413382334523","0,4748935394692249","0,4707419709800619","0,4311035419917993","0,4419748451847799",0,"0,4354994643990832",0,"0,4964919046519087","0,4870071779721779",0,"0,5077612280185476","0,4528374277315381","0,4803793976097582","0,4478022581048686",0,"0,4703047857190636","0,4641895606286756",0,0,0,"0,4916730924640057","0,4799259565555624","0,4761797207515918",0,"0,4333465858854387","0,4384557414209506","0,4265759163546384","0,4408233988642365","0,4379157493724818"
Hardcoal,SI,"0,475637876216084","0,4216013303629891","0,4520379086687419","0,4522166493230438","0,4357491951529507","0,4312825216676097","0,4412241078009451","0,4620125704944864",0,"0,4823182480165652",0,"0,4573396248005777","0,4216299718395247","0,4298562509810574",0,"0,4323474144549901","0,4646265345257135","0,4463781905101932",0,"0,4357148940194482","0,454284699101262","0,4454977599367487",0,"0,4472022937763039","0,4916730924640057",0,"0,4333688033559327",0,0,0,0,0,0,0
Hardcoal,SK,"0,4925412274529924","0,4317961615845335","0,4597463800179898","0,4476312998908468","0,4506005985445902","0,4279337082236375","0,4437850592889396","0,457273380084013","0,4634113217400721",0,0,"0,4605793054785901","0,4340359528577073","0,4216183597786916",0,"0,450796932425735","0,4475962653264623","0,455244019118041","0,4550847479017982","0,4418268421295447","0,4585494847638404","0,4302815644335788",0,"0,4362507082419915","0,4799259565555624","0,4333688033559327",0,0,0,0,0,0,0,0
Hardcoal,TR,0,0,0,"0,4322666017885012",0,0,0,0,0,0,0,"0,4505432557366738",0,0,0,0,0,0,0,0,0,0,0,"0,4518309290830224",0,0,0,0,0,0,0,0,0,0
Hardcoal,UK,"0,4394111119682414","0,4726005727678871","0,4413049719992916",0,"0,4616240300850471","0,4702062675955023","0,4543452437181311","0,4497993144832099",0,"0,4788518721593572",0,0,0,0,"0,4296020704656489","0,4840160199622998",0,"0,4471324039022908",0,0,"0,4395785546018057","0,4769043973422019","0,4839783808623271",0,"0,4761797207515918",0,0,0,0,"0,4654553438443875","0,450792482835967","0,4678645391375556","0,5010117433435597","0,458061606565354"
Hardcoal,NO1,"0,4835658463930312",0,"0,4632538378006302",0,0,"0,4657461087935629","0,4593492799117024","0,4358803947282535","0,4502109529376161",0,"0,4519970804825512",0,0,0,"0,4734306110217718",0,"0,4545308893253661","0,4663276386919138","0,4542401243761906",0,"0,4549047299743059","0,4606784911079332",0,0,"0,4333465858854387",0,0,"0,4654553438443875",0,0,"0,4251636294586432","0,4233359640638259","0,4574385388171207","0,4224636692162995"
Hardcoal,NO2,"0,4728075432735386",0,"0,4536585944778396",0,0,"0,4620492401540461","0,4536585944778396","0,4274482112021648","0,457687765916414",0,"0,4609692560571086",0,0,0,"0,4627969214519259",0,"0,4578539173159429","0,4568154710688876","0,4588923635629981",0,"0,4461402436491596","0,4594323556114668",0,0,"0,4384557414209506",0,0,"0,450792482835967",0,"0,4251636294586432",0,"0,4311035419917993","0,465953798042974","0,4224221313664173"
Hardcoal,NO3,"0,4913334243210046",0,"0,4723921647747166",0,0,"0,4771690175111707","0,4715614077770723","0,4447279567531643","0,4543232000759549",0,"0,4487155903418565",0,0,0,"0,477418244610464",0,"0,4615092481055774","0,4754659656660001","0,4592662042119381",0,"0,4644168975973322","0,4689029853846108",0,0,"0,4265759163546384",0,0,"0,4678645391375556",0,"0,4233359640638259","0,4311035419917993",0,"0,44821713614327","0,4262436135555806"
Hardcoal,NO4,"0,5272221266192344",0,"0,5056639825303672",0,0,"0,5045839984334297","0,5019671138908505","0,4783736151577549","0,4640845947982745",0,"0,4439387376054024",0,0,0,"0,5084885563223575",0,"0,4784151530076372","0,5079485642738888","0,4719352484260123",0,"0,4971902611543962","0,4934103168151152",0,0,"0,4408233988642365",0,0,"0,5010117433435597",0,"0,4574385388171207","0,465953798042974","0,44821713614327",0,"0,4597231205606424"
Hardcoal,NO5,"0,4806581969012765",0,"0,461426172405813",0,0,"0,4689445232344931","0,461426172405813","0,4352573269800203","0,4588923635629981",0,"0,4588508257131159",0,0,0,"0,466743017190736",0,"0,4615507859554596","0,464790738246272","0,4615507859554596",0,"0,4534093673785463","0,4639184433987456",0,0,"0,4379157493724818",0,0,"0,458061606565354",0,"0,4224636692162995","0,4224221313664173","0,4262436135555806","0,4597231205606424",0
LBG,AT,"4,580037025101864",0,"3,537008794167269","3,964752749725271","2,864305811327611","2,26485011220281","2,915927257547307","3,886373385955201",0,"4,797121204938136",0,"4,211963696925741","2,520436154738403","2,717739376022473",0,"3,105413817189302","4,075576506801706","3,283234971243642","4,318904761738234","3,338280335757522","3,5991274396724","3,262554000597864",0,"3,681561964978112","4,864998731836435","1,92952115882799","2,76119244610978","4,498845038938002",0,0,0,0,0,0
LBG,BE,"4,081848964966876","3,537008794167269",0,0,"2,975046006180359","3,53263336583078","2,733806564695658","3,387874260238914",0,"4,401859930270327",0,0,"4,045759366885824","4,151356621532882","3,80645196623215","3,992387153775948",0,"1,781134466546957",0,0,"2,021434609933225","3,988216083959336",0,0,"4,670539265205218","3,772777648669308","4,067647223405358","3,294107883715022",0,"4,191874665879089","3,83757965898068","4,492335485204877","5,394339953705811","4,127833402542739"
LBG,BG,0,"3,964752749725255",0,0,"4,520065136419883","4,063861905368406","4,574368669532412",0,0,0,0,"2,858215082961945","3,505200798699722","3,346107227183677",0,"4,046425302456977",0,0,0,"2,946418607794188",0,"4,127371438295826",0,"2,553031887701709",0,"3,78000537595643","3,587661334661959",0,"2,79119859734861",0,0,0,0,0
LBG,CH,"3,952053305173128","2,864305811327611","2,975046006180359","4,520065136419883",0,"3,240600798468988","2,982733556244218","3,971930862028233",0,"4,23473287098962",0,0,"3,329496205698935","3,681825840694885",0,"3,065342249381056",0,"2,62354498337655",0,"3,894685725675437","3,27749868717291","3,931857598594759",0,"4,357219428551624","5,043222476259795","2,999872632357134","3,713895836630389","4,134837375123353",0,0,0,0,0,0
LBG,CZ,"4,785017302291453","2,26485011220281","3,53263336583078","4,063861905368406","3,240600798468988",0,"2,667943438645849","3,550897017655713","4,220584113913853",0,0,"4,413519326656821","3,039141726332149","2,759049909975538",0,"3,613848595330901","3,681874087183381","3,334142725638993","3,954714881895376","3,644050100625648","3,477924150428157","2,689035078210574",0,"3,666955659307665","4,569563009534377","2,727869493824237","2,493999221149515","4,423200411287564",0,"4,276935539635642","4,149830241691555","4,638174461523815","5,368496115704715","4,382554936545095"
LBG,DE,"4,514018743710933","2,915927257547307","2,733806564695658","4,574368669532412","2,982733556244218","2,667943438645849",0,"3,066437588132417","4,34191116434437","4,778661944804416","4,924486949409893","4,823037148912894","3,608191324832621","3,573552892939617","4,348804766110558","3,82302795013297","3,953603527556623","2,541668927851564","4,149243215397188","4,14703959476323","2,591932722062449","3,269874224830719",0,"4,264120540140325","4,440291201217501","3,290100881356806","3,413659128892713","3,864551880678711",0,"4,053225181612394","3,83757965898068","4,466247116896503","5,30509764106365","4,127833402542739"
LBG,DK,"4,968087584625569","3,886373385955201","3,387874260238911",0,"3,971930862028233","3,550897017655713","3,066437588132415",0,"3,89506103204322",0,"4,36511330793029",0,"4,359871253808678","4,188907898067777","4,248064093851937","4,592697889757562","3,72014098657718","3,476220402989155","3,802316250485884",0,"2,980998726540256","3,490779029681603",0,"4,668265580514454","2,716115252029955","4,148540433710487","3,976562417666337","3,68046087820542",0,"3,007319868043779","2,457305099944694","3,457520515989775","4,673895174353164","2,97170597051317"
LBG,EE,0,0,0,0,0,"4,220584113913853","4,34191116434437","3,89506103204322",0,0,"3,29886898573751",0,0,0,0,0,"2,673106507402049",0,"2,077312327616474",0,0,"3,637057171282518",0,0,"3,32702766729763",0,"4,197325358738202",0,0,"3,69769313317553","3,992040169741211","3,86369031438988","4,220510740336723","4,036536096587539"
LBG,ES,"2,171576149810504","4,797121204938136","4,401859930270327",0,"4,23473287098962",0,"4,778661944804416",0,0,0,0,0,"4,893506565931425",0,"4,601355168376902","4,42272478245764",0,"4,377646253670187",0,0,"4,643346954389413",0,"2,774493472204497",0,0,"4,788130770808296",0,"4,687965678694683",0,0,0,0,0,0
LBG,FI,0,0,0,0,0,0,"4,924486949409893","4,36511330793029","3,29886898573751",0,0,0,0,0,0,0,"3,970779466292664",0,"3,684076084728178",0,0,"4,539735801008262",0,0,"2,985621075752367",0,0,0,0,"3,771123801232328","4,111591369197376","3,634511941443909","3,420864783239204","4,035013833149516"
LBG,FR,0,"4,580037025101864","2,418767559737426",0,"2,573805353568039","4,785017302291453","2,97170597051317","4,968087584625569",0,"3,929433614066095",0,"5,400363789841682","4,722498565015133","5,022339805122129","4,346615222243257","3,929433614066095",0,"4,063866180163563",0,"4,989930577167668","4,348217259885272","5,19645010724654","3,11195106731335","5,450965929802312","5,796353175014215","4,592173904767722","5,066847749103054","3,198293050575118",0,"4,823431987630984","4,505295915210157","5,035100896816328","5,87608042290247","4,740552712737181"
LBG,GR,"5,400363789841682","4,211963696925741",0,"2,858215082961945",0,"4,413519326656821","4,823037148912894",0,0,0,0,0,"3,69766697026533","3,845187185967443",0,"3,940654174084085",0,0,0,"3,021763265760287",0,"4,602149409877002",0,"3,541370891860492",0,"3,979042719423928","4,097654223673008",0,"3,711517911863857",0,0,0,0,0
LBG,HR,"4,722498565015133","2,520436154738407","4,045759366885824","3,505200798699722","3,329496205698935","3,039141726332149","3,608191324832621","4,359871253808678",0,"4,893506565931425",0,"3,697666970265333",0,"2,518054242939137",0,"2,791168903388146","4,316683062063656","3,829538952447578",0,"2,541315788389592","4,126941038884795","3,624128607039699",0,"3,357960721169552","5,168688255785908","1,932648769699378","2,899996113019488",0,0,0,0,0,0,0
LBG,HU,"5,022339805122129","2,717739376022473","4,151356621532882","3,346107227183677","3,681825840694885","2,759049909975538","3,573552892939617","4,188907898067777",0,0,0,"3,845187185967443","2,518054242939139",0,0,"3,509121885108759","3,867301749573027","3,96890709766899","4,145191588251903","2,939127944631976","4,148955569442538","3,091965002996924",0,"2,854160753604285","4,918875342328037","2,632019705625313","1,931381652358942",0,0,0,0,0,0,0
LBG,IE,"4,346615222243257",0,"3,806451966232152",0,0,0,"4,348804766110558","4,248064093851937",0,"4,601355168376902",0,0,0,0,0,0,0,"4,018467785145199",0,0,"3,819912004719832",0,0,0,0,0,0,"2,614387223485727",0,"4,524633647403362","4,176000561579898","4,645598356506541","5,461079159234144","4,310267708025695"
LBG,IT,"4,262429283370455","3,105413817189302","3,992387153775948","4,046425302456977","3,065342249381056","3,613848595330901","3,82302795013297","4,592697889757562",0,"4,42272478245764",0,"3,940654174084085","2,791168903388146","3,509121885108761",0,0,0,"3,771256263676051",0,"3,169449678116885","4,173177166491476","4,19282849261631",0,"4,057193944251711","5,444009542404179","2,796305193848038","3,722020495447568","4,836076281267951",0,0,0,0,0,0
LBG,LT,0,"4,075576506801706",0,0,0,"3,681874087183381","3,953603527556623","3,72014098657718","2,673106507402049",0,"3,970779466292664",0,"4,316683062063656","3,867301749573027",0,0,0,0,"1,971389273416956",0,"4,298781161281466","2,884841011084538",0,"4,021725552228301","3,80495018335048","4,239037285940429","3,586132388676505",0,0,"3,871796500389401","3,998221203048921","4,130776345259916","4,675119722154544","4,132246652694838"
LBG,LU,"4,063866180163563","3,283234971243642","1,781134466546957",0,"2,62354498337655","3,334142725638993","2,541668927851564","3,476220402989155",0,"4,377646253670187",0,0,"3,829538952447578","3,96890709766899","4,018467785145199","3,771256263676056",0,0,0,0,"2,350868442101679","3,880610250524298",0,0,"4,732492522363578","3,532361848588186","3,899440723877234","3,565797264743752",0,"4,296425844006106","3,959354585598529","4,586966392170527","5,448413699405881","4,244627075258463"
