Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,DolAmroth,Gondor,Rohan,Harad,Mordor
1515,0,0.250652851,0.103179096,0,0,0.26,0.393,0.285,0.040075473,0.336,0.017,0.801,0,0.345,0.660117437,0,0.541,0.807,0.079217797,0.62444718,0.582,0.391,0.312,0,0.583,0.399,0.498,0.3,0.263,0.102,0.017,0.541,0.399,0.660117437,0.102
1516,0,0.237268666,0.119143561,0,0,0.418,0.418,0.252,0.041611171,0.355,0.03,0.771,0,0.302,0.704668066,0,0.594,0.8,0.078642127,0.618070407,0.573,0.38,0.298,0,0.539,0.377,0.504,0.352,0.241,0.087,0.03,0.594,0.377,0.704668066,0.087
1517,0,0.224172426,0.138308894,0,0,0.457,0.433,0.235,0.046497305,0.383,0.052,0.751,0,0.351,0.747667498,0,0.607,0.795,0.080958534,0.612107803,0.587,0.377,0.308,0,0.55,0.354,0.547,0.412,0.237,0.075,0.052,0.607,0.354,0.747667498,0.075
1518,0,0.211375279,0.16062825,0,0,0.481,0.421,0.198,0.05499562,0.433,0.083,0.742,0,0.683,0.790844235,0,0.572,0.797,0.086565328,0.606565242,0.562,0.376,0.336,0,0.668,0.319,0.586,0.446,0.259,0.084,0.083,0.572,0.319,0.790844235,0.084
1519,0,0.1988883,0.185905776,0,0,0.461,0.38,0.173,0.067435124,0.582,0.089,0.731,0,0.874,0.794140861,0,0.546,0.804,0.095177093,0.601447064,0.47,0.333,0.312,0,0.697,0.26,0.623,0.47,0.267,0.076,0.089,0.546,0.26,0.794140861,0.076
1520,0,0.186722491,0.21393316,0,0,0.521,0.324,0.129,0.084148054,0.709,0.1,0.769,0,0.903,0.797317987,0,0.546,0.814,0.107264994,0.596756167,0.55,0.254,0.291,0,0.612,0.221,0.662,0.559,0.32,0.061,0.1,0.546,0.221,0.797317987,0.061
1521,0,0.214557098,0.182648352,0,0,0.553,0.311,0.137,0.099879656,0.835,0.139,0.779,0,0.898,0.805188374,0,0.612,0.817,0.123666295,0.619006055,0.593,0.21,0.322,0,0.74,0.191,0.687,0.59,0.351,0.037,0.139,0.612,0.191,0.805188374,0.037
1522,0,0.245324497,0.152851595,0,0,0.598,0.24,0.3,0.118547306,0.877,0.2,0.724,0,0.876,0.815941528,0,0.642,0.82,0.142699296,0.641917613,0.612,0.174,0.302,0,0.888,0.176,0.689,0.585,0.383,0.039,0.2,0.642,0.176,0.815941528,0.039
1523,0,0.278913506,0.125001706,0,0,0.609,0.212,0.408,0.140209668,0.852,0.265,0.537,0,0.862,0.829174549,0,0.692,0.82,0.164227405,0.665397911,0.599,0.149,0.231,0,0.919,0.18,0.682,0.544,0.428,0.049,0.265,0.692,0.18,0.829174549,0.049
1524,0,0.315177477,0.099094054,0,0,0.581,0.246,0.444,0.164891316,0.775,0.315,0.463,0,0.856,0.84448635,0,0.731,0.829,0.188072686,0.689345611,0.583,0.14,0.184,0,0.909,0.198,0.695,0.479,0.472,0.063,0.315,0.731,0.198,0.84448635,0.063
1525,0,0.35393514,0.076000689,0,0,0.506,0.272,0.451,0.192569296,0.759,0.333,0.458,0,0.843,0.861475319,0,0.746,0.834,0.214022164,0.685563582,0.569,0.136,0.151,0,0.895,0.214,0.721,0.402,0.504,0.071,0.333,0.746,0.214,0.861475319,0.071
1526,0,0.394974738,0.056406468,0,0,0.402,0.285,0.396,0.223171598,0.782,0.314,0.457,0,0.806,0.879739094,0,0.75,0.838,0.241833568,0.688832313,0.549,0.118,0.137,0,0.901,0.222,0.739,0.338,0.524,0.07,0.314,0.75,0.222,0.879739094,0.07
1527,0,0.285579289,0.025844058,0,0,0.314,0.258,0.306,0.223099747,0.753,0.277,0.428,0,0.782,0.878818559,0,0.743,0.842,0.233843831,0.681453251,0.525,0.161,0.13,0,0.922,0.213,0.731,0.295,0.536,0.057,0.277,0.743,0.213,0.878818559,0.057
1528,0,0.189940437,0.002667882,0,0,0.239,0.231,0.256,0.225348718,0.649,0.229,0.501,0,0.738,0.877938301,0,0.717,0.837,0.227442911,0.676401985,0.695,0.289,0.11,0,0.915,0.233,0.74,0.229,0.517,0.049,0.229,0.717,0.233,0.877938301,0.049
1529,0,0.112032877,0.001251588,0,0,0.245,0.22,0.183,0.230155342,0.533,0.18,0.551,0,0.756,0.87709445,0,0.688,0.816,0.222647537,0.675386148,0.814,0.395,0.116,0,0.907,0.277,0.751,0.241,0.548,0.023,0.18,0.688,0.277,0.87709445,0.023
1530,0,0.055139219,0.002496657,0,0,0.344,0.198,0.176,0.237665828,0.36,0.132,0.584,0,0.777,0.876287198,0,0.627,0.791,0.219495213,0.657088864,0.797,0.441,0.135,0,0.904,0.314,0.747,0.242,0.568,0.013,0.132,0.627,0.314,0.876287198,0.013
1531,0,0.02123665,0.003612407,0,0,0.467,0.185,0.22,0.247932743,0.228,0.112,0.473,0,0.767,0.875516724,0,0.525,0.778,0.21804666,0.640270567,0.765,0.444,0.17,0,0.903,0.353,0.753,0.187,0.521,0.01,0.112,0.525,0.353,0.875516724,0.01
1532,0,0.009707104,0.031587759,0,0,0.514,0.214,0.298,0.260936243,0.121,0.11,0.324,0,0.724,0.874783192,0,0.416,0.781,0.218373807,0.625005938,0.741,0.428,0.247,0,0.9,0.383,0.75,0.123,0.457,0.011,0.11,0.416,0.383,0.874783192,0.011
1533,0,0.010285444,0.028349225,0,0,0.485,0.272,0.349,0.208036102,0.077,0.108,0.253,0,0.681,0.886531864,0,0.32,0.784,0.186722403,0.612334588,0.727,0.409,0.401,0,0.894,0.42,0.731,0.088,0.414,0.011,0.108,0.32,0.42,0.886531864,0.011
1534,0,0.011447987,0.028382887,0,0,0.444,0.312,0.341,0.164501095,0.145,0.11,0.251,0,0.668,0.898653263,0,0.292,0.793,0.158481977,0.606856933,0.73,0.408,0.465,0,0.877,0.447,0.719,0.078,0.38,0.01,0.11,0.292,0.447,0.898653263,0.01
1535,0,0.013221851,0.031380194,0,0,0.404,0.32,0.314,0.130470096,0.252,0.125,0.26,0,0.609,0.911037122,0,0.282,0.789,0.133992543,0.608642029,0.748,0.418,0.434,0,0.837,0.473,0.728,0.083,0.355,0.009,0.125,0.282,0.473,0.911037122,0.009
1536,0,0.015628611,0.039317714,0,0,0.351,0.355,0.327,0.103721628,0.278,0.142,0.277,0,0.524,0.923573231,0,0.258,0.765,0.113491484,0.617662293,0.76,0.432,0.393,0,0.765,0.494,0.725,0.1,0.348,0.006,0.142,0.258,0.494,0.923573231,0.006
1537,0,0.018685059,0.053979822,0,0,0.306,0.403,0.294,0.082406799,0.355,0.157,0.291,0,0.444,0.936149444,0,0.208,0.735,0.097102948,0.633794917,0.752,0.444,0.258,0,0.66,0.516,0.723,0.117,0.36,0.005,0.157,0.208,0.516,0.936149444,0.005
1538,0,0.022403661,0.076490206,0,0,0.278,0.454,0.377,0.065441759,0.547,0.163,0.267,0,0.389,0.948652048,0,0.139,0.713,0.084831193,0.656797849,0.715,0.45,0.207,0,0.573,0.54,0.734,0.177,0.342,0.011,0.163,0.139,0.54,0.948652048,0.011
1539,0,0.019909823,0.090720032,0,0,0.254,0.506,0.458,0.080596792,0.788,0.186,0.245,0,0.329,0.949835357,0,0.084,0.695,0.079901896,0.662504029,0.67,0.446,0.163,0,0.48,0.561,0.741,0.233,0.343,0.032,0.186,0.084,0.561,0.949835357,0.032
1540,0,0.018115703,0.106621079,0,0,0.227,0.501,0.514,0.101061191,0.899,0.167,0.269,0,0.299,0.951395514,0,0.034,0.69,0.075750944,0.672589024,0.642,0.442,0.133,0,0.355,0.569,0.748,0.268,0.288,0.061,0.167,0.034,0.569,0.951395514,0.061
1541,0,0.016918027,0.123867947,0,0,0.201,0.514,0.514,0.12526696,0.913,0.138,0.282,0,0.258,0.837387635,0,0.014,0.698,0.072370162,0.686938679,0.628,0.444,0.106,0,0.276,0.575,0.77,0.315,0.241,0.089,0.138,0.014,0.575,0.837387635,0.089
1542,0,0.016235624,0.142635316,0,0,0.182,0.516,0.534,0.155773053,0.939,0.133,0.265,0,0.169,0.727933668,0,0.016,0.709,0.069748937,0.705389443,0.523,0.441,0.102,0,0.185,0.582,0.806,0.39,0.238,0.113,0.133,0.016,0.582,0.727933668,0.113
1543,0,0.016016114,0.16268003,0,0,0.168,0.573,0.569,0.192416002,0.96,0.139,0.257,0,0.09,0.62115914,0,0.03,0.719,0.067873728,0.72771421,0.322,0.404,0.103,0,0.089,0.591,0.841,0.482,0.197,0.134,0.139,0.03,0.591,0.62115914,0.134
1544,0,0.016240641,0.183895574,0,0,0.155,0.621,0.525,0.234840201,0.975,0.158,0.262,0,0.108,0.524293309,0,0.039,0.73,0.06672711,0.753615865,0.228,0.258,0.092,0,0.021,0.637,0.852,0.549,0.16,0.16,0.158,0.039,0.637,0.524293309,0.16
1545,0,0.01596115,0.231300533,0,0,0.146,0.662,0.717,0.213168677,0.982,0.183,0.245,0,0.173,0.434656944,0,0.042,0.758,0.060819195,0.777741685,0.207,0.104,0.125,0,0.007,0.675,0.866,0.59,0.135,0.178,0.183,0.042,0.675,0.434656944,0.178
1546,0,0.015918299,0.282528121,0,0,0.16,0.686,0.901,0.226537333,0.983,0.217,0.217,0,0.202,0.3615077,0,0.042,0.757,0.057177847,0.802178745,0.241,0.042,0.154,0,0.01,0.701,0.886,0.614,0.137,0.182,0.217,0.042,0.701,0.3615077,0.182
1547,0,0.016109645,0.336816579,0,0,0.197,0.684,0.954,0.27308936,0.984,0.252,0.214,0,0.309,0.308096292,0,0.042,0.75,0.055923022,0.826806486,0.323,0.024,0.144,0,0.028,0.739,0.892,0.636,0.149,0.159,0.252,0.042,0.739,0.308096292,0.159
1548,0,0.016542527,0.393294852,0,0,0.239,0.678,0.988,0.351807512,0.986,0.271,0.221,0,0.526,0.275068424,0,0.055,0.748,0.057883766,0.851511704,0.417,0.018,0.133,0,0.08,0.787,0.899,0.648,0.135,0.103,0.271,0.055,0.787,0.275068424,0.103
1549,0,0.017233635,0.451346326,0,0,0.282,0.677,0.992,0.460372295,0.988,0.279,0.213,0,0.704,0.260052661,0,0.083,0.748,0.060704332,0.87617707,0.522,0.017,0.129,0,0.119,0.817,0.906,0.66,0.11,0.055,0.279,0.083,0.817,0.260052661,0.055
1550,0,0.018208132,0.51033656,0,0,0.333,0.685,0.99,0.584854312,0.981,0.267,0.17,0,0.755,0.25898934,0,0.122,0.747,0.064450006,0.900681394,0.628,0.019,0.123,0,0.161,0.838,0.912,0.67,0.113,0.032,0.267,0.122,0.838,0.25898934,0.032
1551,0,0.010074706,0.475447613,0,0,0.384,0.685,0.99,0.570081653,0.965,0.245,0.135,0,0.729,0.220659449,0,0.152,0.729,0.052044836,0.862132631,0.765,0.031,0.11,0,0.153,0.852,0.925,0.688,0.102,0.021,0.245,0.152,0.852,0.220659449,0.021
1552,0,0.005315662,0.440906325,0,0,0.429,0.639,0.986,0.56137108,0.929,0.216,0.138,0,0.62,0.196256777,0,0.15,0.703,0.043020545,0.82376636,0.779,0.043,0.123,0,0.161,0.87,0.936,0.712,0.082,0.02,0.216,0.15,0.87,0.196256777,0.02
1553,0,0,0.406848969,0,0,0.493,0.559,0.983,0.562008434,0.869,0.185,0.282,0,0.595,0.173813155,0,0.147,0.675,0.036274096,0.767586892,0.535,0.056,0.211,0,0.212,0.879,0.94,0.71,0.078,0.016,0.185,0.147,0.879,0.173813155,0.016
1554,0,0,0.373419065,0,0,0.539,0.507,0.972,0.573847062,0.813,0.191,0.441,0,0.58,0.151588509,0,0.16,0.664,0.037074295,0.690571278,0.359,0.069,0.292,0,0.243,0.883,0.942,0.674,0.077,0.016,0.191,0.16,0.883,0.151588509,0.016
1555,0,0.009887343,0.340768673,0,0,0.539,0.49,0.95,0.596912708,0.784,0.192,0.532,0,0.504,0.129568948,0,0.149,0.666,0.052376551,0.613464532,0.365,0.085,0.264,0,0.355,0.882,0.944,0.612,0.089,0.017,0.192,0.149,0.882,0.129568948,0.017
1556,0,0.016460969,0.309033729,0,0,0.537,0.48,0.948,0.630847565,0.722,0.17,0.559,0,0.418,0.116510346,0,0.13,0.671,0.085931117,0.539058618,0.433,0.103,0.225,0,0.47,0.879,0.941,0.546,0.11,0.017,0.17,0.13,0.879,0.116510346,0.017
1557,0,0.012554126,0.291176202,0,0,0.534,0.485,0.954,0.566628662,0.733,0.155,0.639,0,0.407,0.086834413,0,0.125,0.676,0.099234871,0.599914661,0.501,0.117,0.19,0,0.55,0.872,0.934,0.462,0.118,0.014,0.155,0.125,0.872,0.086834413,0.014
1558,0,0.010324063,0.27567565,0,0,0.489,0.489,0.944,0.509381114,0.696,0.158,0.68,0,0.395,0.067465861,0,0.133,0.673,0.116920939,0.668414698,0.542,0.131,0.224,0,0.642,0.87,0.917,0.4,0.144,0.011,0.158,0.133,0.87,0.067465861,0.011
1559,0,0.009616033,0.26282154,0,0,0.457,0.551,0.944,0.460327321,0.657,0.177,0.688,0,0.431,0.050706102,0,0.138,0.662,0.137628254,0.741071014,0.559,0.14,0.297,0,0.672,0.868,0.898,0.335,0.227,0.008,0.177,0.138,0.868,0.050706102,0.008
1560,0,0.010239507,0.25260998,0,0,0.415,0.514,0.941,0.420376155,0.581,0.188,0.777,0,0.395,0.036885462,0,0.13,0.603,0.16156189,0.807610179,0.559,0.15,0.357,0,0.666,0.869,0.876,0.246,0.333,0.005,0.188,0.13,0.869,0.036885462,0.005
1561,0,0,0.245051096,0,0,0.376,0.432,0.929,0.390144001,0.55,0.173,0.842,0,0.319,0.026162467,0,0.112,0.575,0.188248602,0.838818821,0.539,0.161,0.392,0,0.614,0.876,0.867,0.162,0.381,0.005,0.173,0.112,0.876,0.026162467,0.005
1562,0,0,0.240221776,0,0,0.351,0.382,0.921,0.36999747,0.562,0.179,0.871,0,0.24,0.029387936,0,0.098,0.549,0.218613554,0.869629591,0.491,0.165,0.428,0,0.499,0.884,0.855,0.1,0.418,0.004,0.179,0.098,0.884,0.029387936,0.004
1563,0,0.005542139,0.262722664,0,0,0.324,0.351,0.913,0.378375033,0.554,0.216,0.917,0,0.169,0.017613487,0,0.096,0.524,0.259392436,0.862414898,0.438,0.15,0.48,0,0.45,0.892,0.839,0.11,0.437,0.005,0.216,0.096,0.892,0.017613487,0.005
1564,0,0.010154027,0.289668635,0,0,0.314,0.341,0.899,0.391385773,0.433,0.209,0.933,0,0.195,0.015451814,0,0.1,0.527,0.302081355,0.857624041,0.377,0.132,0.524,0,0.395,0.897,0.823,0.124,0.454,0.009,0.209,0.1,0.897,0.015451814,0.009
1565,0,0.00965481,0.32079587,0,0,0.305,0.327,0.89,0.409244414,0.395,0.159,0.874,0,0.252,0.017576435,0,0.107,0.566,0.346141203,0.855315183,0.27,0.123,0.546,0,0.338,0.891,0.802,0.13,0.448,0.013,0.159,0.107,0.891,0.017576435,0.013
1566,0,0.01118682,0.355768681,0,0,0.28,0.312,0.876,0.431966811,0.319,0.123,0.746,0,0.373,0.020610028,0,0.106,0.574,0.38898066,0.855519914,0.122,0.121,0.584,0,0.247,0.889,0.784,0.16,0.464,0.019,0.123,0.106,0.889,0.020610028,0.019
1567,0,0.015237206,0.394207956,0,0,0.228,0.266,0.883,0.459403634,0.295,0.106,0.699,0,0.458,0.024203251,0,0.108,0.582,0.434480106,0.858238427,0.047,0.118,0.664,0,0.136,0.891,0.76,0.198,0.551,0.025,0.106,0.108,0.891,0.024203251,0.025
1568,0,0.022148324,0.435687785,0,0,0.164,0.208,0.824,0.491172514,0.195,0.173,0.711,0,0.395,0.028694232,0,0.092,0.559,0.48072711,0.863509194,0.081,0.106,0.757,0,0.084,0.883,0.713,0.248,0.628,0.033,0.173,0.092,0.883,0.028694232,0.033
1569,0,0.022777636,0.477109079,0,0,0.109,0.154,0.871,0.4639135,0.149,0.293,0.716,0,0.477,0.055348147,0,0.091,0.579,0.495979374,0.931430306,0.22,0.049,0.775,0,0.029,0.874,0.653,0.276,0.572,0.061,0.293,0.091,0.874,0.055348147,0.061
1570,0,0.025357225,0.520796664,0,0,0.055,0.106,0.871,0.446514843,0.146,0.415,0.671,0,0.517,0.093255664,0,0.114,0.569,0.509048717,1,0.34,0.039,0.735,0,0.022,0.866,0.585,0.295,0.492,0.104,0.415,0.114,0.866,0.093255664,0.104
1571,0,0.03023834,0.566180658,0,0,0.025,0.077,0.886,0.439232062,0.192,0.487,0.586,0,0.587,0.141621522,0,0.129,0.524,0.523489938,1,0.435,0.052,0.625,0,0.058,0.849,0.501,0.293,0.529,0.145,0.487,0.129,0.849,0.141621522,0.145
1572,0,0.03791878,0.612606697,0,0,0.019,0.067,0.889,0.442162466,0.336,0.422,0.485,0,0.661,0.19920608,0,0.118,0.485,0.538602451,1,0.497,0.084,0.562,0,0.118,0.825,0.425,0.283,0.621,0.195,0.422,0.118,0.825,0.19920608,0.195
1573,0,0.048940428,0.659453185,0,0,0.022,0.069,0.876,0.45524332,0.581,0.39,0.421,0,0.727,0.264495013,0,0.122,0.451,0.55469898,1,0.551,0.127,0.552,0,0.198,0.805,0.345,0.275,0.643,0.231,0.39,0.122,0.805,0.264495013,0.231
1574,0,0.063799606,0.706126373,0,0,0.026,0.072,0.897,0.478229985,0.788,0.501,0.51,0,0.651,0.335802504,0,0.188,0.425,0.571711913,1,0.603,0.183,0.509,0,0.293,0.794,0.271,0.287,0.609,0.231,0.501,0.188,0.794,0.335802504,0.231
1575,0,0.063312343,0.705977869,0,0,0.031,0.072,0.928,0.352263902,0.858,0.612,0.727,0,0.545,0.279718549,0,0.271,0.384,0.576949073,1,0.606,0.245,0.451,0,0.271,0.795,0.219,0.296,0.591,0.235,0.612,0.271,0.795,0.279718549,0.235
1576,0,0.063033196,0.706492595,0,0,0.041,0.069,0.96,0.242594171,0.876,0.639,0.843,0,0.511,0.228216703,0,0.297,0.346,0.58375352,1,0.625,0.28,0.482,0,0.249,0.796,0.182,0.361,0.569,0.271,0.639,0.297,0.796,0.228216703,0.271
1577,0,0.062956848,0.707748122,0,0,0.066,0.077,0.975,0.153061739,0.864,0.646,0.887,0,0.524,0.18214665,0,0.209,0.348,0.591923161,1,0.668,0.314,0.562,0,0.281,0.787,0.138,0.462,0.514,0.345,0.646,0.209,0.787,0.18214665,0.345
1578,0,0.063082138,0.709708394,0,0,0.078,0.089,0.978,0.086380301,0.842,0.625,0.895,0,0.51,0.144214018,0,0.16,0.355,0.601336466,1,0.644,0.312,0.618,0,0.425,0.763,0.119,0.504,0.44,0.451,0.625,0.16,0.763,0.144214018,0.451
1579,0,0.063408358,0.712619622,0,0,0.066,0.087,0.974,0.044786583,0.81,0.657,0.892,0,0.435,0.111660896,0,0.173,0.329,0.612018979,1,0.634,0.307,0.627,0,0.551,0.737,0.143,0.515,0.392,0.556,0.657,0.173,0.737,0.111660896,0.556
1580,0,0.063935271,0.716470995,0,0,0.039,0.067,0.957,0.03000421,0.786,0.696,0.892,0,0.367,0.087036655,0,0.154,0.309,0.623964633,0.99777944,0.612,0.319,0.599,0,0.592,0.684,0.209,0.52,0.378,0.639,0.696,0.154,0.684,0.087036655,0.639
1581,0,0.052329263,0.698463608,0,0,0.014,0.039,0.917,0.027942538,0.751,0.765,0.903,0,0.329,0.061377314,0,0.126,0.303,0.62498021,0.998424801,0.606,0.324,0.563,0,0.609,0.639,0.303,0.524,0.383,0.685,0.765,0.126,0.639,0.061377314,0.685
1582,0,0.042057116,0.682039014,0,0,0.01,0.013,0.854,0.028695873,0.698,0.726,0.914,0,0.351,0.045442349,0,0.119,0.288,0.626828768,0.95524581,0.594,0.336,0.521,0,0.593,0.589,0.39,0.517,0.355,0.714,0.726,0.119,0.589,0.045442349,0.714
1583,0,0.03316125,0.667499427,0,0,0.026,0.012,0.801,0.033831304,0.642,0.649,0.921,0,0.332,0.037454889,0,0.187,0.231,0.628111258,0.898422981,0.566,0.352,0.49,0,0.553,0.584,0.504,0.513,0.27,0.701,0.649,0.187,0.584,0.037454889,0.701
1584,0,0.02567819,0.65489267,0,0,0.05,0.023,0.748,0.046520708,0.603,0.609,0.947,0,0.349,0.035936587,0,0.288,0.181,0.630887981,0.837585717,0.53,0.365,0.488,0,0.498,0.612,0.554,0.504,0.205,0.651,0.609,0.288,0.612,0.035936587,0.651
1585,0,0.01964042,0.644317103,0,0,0.093,0.029,0.701,0.069796082,0.559,0.565,0.962,0,0.353,0.040656472,0,0.346,0.148,0.634844323,0.775054102,0.492,0.366,0.481,0,0.535,0.637,0.57,0.493,0.159,0.653,0.565,0.346,0.637,0.040656472,0.653
1586,0,0.015075333,0.635857806,0,0,0.16,0.036,0.681,0.10549654,0.509,0.501,0.971,0,0.357,0.052789651,0,0.347,0.126,0.639546298,0.71220008,0.469,0.362,0.464,0,0.617,0.642,0.627,0.489,0.117,0.687,0.501,0.347,0.642,0.052789651,0.687
1587,0,0.016886502,0.606680688,0,0,0.24,0.054,0.69,0.096671182,0.461,0.452,0.979,0,0.298,0.068289264,0,0.348,0.116,0.626661991,0.68527517,0.535,0.358,0.465,0,0.568,0.648,0.619,0.478,0.078,0.751,0.452,0.348,0.648,0.068289264,0.751
1588,0,0.021378071,0.577828467,0,0,0.329,0.062,0.7,0.099150066,0.383,0.419,0.985,0,0.289,0.087340198,0,0.386,0.106,0.615995466,0.659814055,0.537,0.342,0.428,0,0.554,0.675,0.618,0.475,0.051,0.838,0.419,0.386,0.675,0.087340198,0.838
1589,0,0.029751997,0.549413656,0,0,0.383,0.11,0.693,0.112667763,0.324,0.407,0.987,0,0.314,0.10998335,0,0.408,0.09,0.606614877,0.636011013,0.56,0.328,0.347,0,0.714,0.704,0.629,0.468,0.036,0.904,0.407,0.408,0.704,0.10998335,0.904
1590,0,0.043299079,0.521548107,0,0,0.394,0.174,0.68,0.138004521,0.312,0.398,0.989,0,0.319,0.136183752,0,0.48,0.084,0.598559779,0.614016999,0.584,0.292,0.321,0,0.711,0.664,0.634,0.451,0.039,0.938,0.398,0.48,0.664,0.136183752,0.938
1591,0,0.063087456,0.494342639,0,0,0.408,0.241,0.65,0.176442335,0.317,0.386,0.991,0,0.306,0.165826528,0,0.565,0.074,0.591275633,0.593959201,0.662,0.211,0.252,0,0.633,0.661,0.597,0.384,0.054,0.959,0.386,0.565,0.661,0.165826528,0.959
1592,0,0.089814354,0.467906571,0,0,0.416,0.328,0.572,0.229217694,0.315,0.383,0.993,0,0.3,0.198725486,0,0.693,0.034,0.585748087,0.575940542,0.772,0.15,0.258,0,0.523,0.722,0.607,0.398,0.08,0.966,0.383,0.693,0.722,0.198725486,0.966
1593,0,0.077652075,0.457854014,0,0,0.43,0.404,0.564,0.261866123,0.276,0.395,0.993,0,0.269,0.18028872,0,0.775,0.054,0.600058709,0.644141757,0.821,0.112,0.429,0,0.329,0.765,0.63,0.418,0.12,0.971,0.395,0.775,0.765,0.18028872,0.971
1594,0,0.066553376,0.450772507,0,0,0.512,0.474,0.47,0.303845018,0.291,0.384,0.993,0,0.203,0.201057584,0,0.807,0.094,0.615182777,0.715633397,0.854,0.117,0.446,0,0.249,0.774,0.637,0.418,0.158,0.975,0.384,0.807,0.774,0.201057584,0.975
1595,0,0.056517095,0.446692595,0,0,0.612,0.524,0.362,0.354810101,0.303,0.358,0.992,0,0.231,0.261723913,0,0.77,0.13,0.631466445,0.788301674,0.872,0.15,0.404,0,0.192,0.783,0.627,0.433,0.2,0.974,0.358,0.77,0.783,0.261723913,0.974
1596,0,0.047540134,0.445622674,0,0,0.689,0.547,0.262,0.414107164,0.289,0.308,0.988,0,0.273,0.36168512,0,0.701,0.15,0.647906481,0.860037599,0.879,0.143,0.329,0,0.129,0.798,0.6,0.433,0.221,0.971,0.308,0.701,0.798,0.36168512,0.971
1597,0,0.039613144,0.447664922,0,0,0.754,0.477,0.189,0.480738355,0.243,0.239,0.981,0,0.303,0.495079729,0,0.633,0.168,0.664392846,0.928727981,0.89,0.125,0.253,0,0.091,0.787,0.552,0.402,0.249,0.966,0.239,0.633,0.787,0.495079729,0.966
1598,0,0.032720376,0.452598645,0,0,0.748,0.411,0.139,0.553382602,0.175,0.177,0.973,0,0.294,0.649868582,0,0.616,0.205,0.68148172,0.997746751,0.892,0.093,0.199,0,0.088,0.751,0.471,0.324,0.249,0.962,0.177,0.616,0.751,0.649868582,0.962
1599,0,0.018220842,0.397881058,0,0,0.692,0.399,0.091,0.473277578,0.11,0.151,0.962,0,0.297,0.575364925,0,0.577,0.25,0.64432486,0.943286865,0.854,0.081,0.166,0,0.114,0.724,0.427,0.262,0.227,0.96,0.151,0.577,0.724,0.575364925,0.96
1600,0,0.011109731,0.345743577,0,0,0.517,0.456,0.076,0.398408749,0.064,0.155,0.936,0,0.258,0.502771464,0,0.537,0.305,0.607905052,0.892740909,0.797,0.091,0.131,0,0.117,0.685,0.444,0.272,0.239,0.961,0.155,0.537,0.685,0.502771464,0.961
1601,0,0.010179283,0.296314656,0,0,0.333,0.502,0.086,0.330272483,0.038,0.174,0.903,0,0.239,0.433442673,0,0.457,0.391,0.57213766,0.84209539,0.733,0.105,0.135,0,0.116,0.688,0.491,0.353,0.297,0.959,0.174,0.457,0.688,0.433442673,0.959
1602,0,0.005128868,0.250063549,0,0,0.176,0.471,0.135,0.270068845,0.028,0.193,0.864,0,0.247,0.368642723,0,0.387,0.475,0.537252443,0.792722275,0.645,0.09,0.185,0,0.129,0.666,0.506,0.434,0.328,0.95,0.193,0.387,0.666,0.368642723,0.95
1603,0,0,0.207256806,0,0,0.104,0.437,0.168,0.218659447,0.032,0.214,0.822,0,0.29,0.309510863,0,0.306,0.468,0.501729239,0.745866251,0.61,0.069,0.249,0,0.158,0.641,0.523,0.477,0.314,0.942,0.214,0.306,0.641,0.309510863,0.942
1604,0,0,0.168153547,0,0,0.1,0.469,0.159,0.176508176,0.032,0.225,0.781,0,0.368,0.257035591,0,0.239,0.438,0.468170822,0.702624173,0.549,0.074,0.254,0,0.2,0.631,0.522,0.5,0.268,0.935,0.225,0.239,0.631,0.257035591,0.935
1605,0,0,0.157983154,0,0,0.166,0.377,0.128,0.140218009,0.022,0.224,0.733,0,0.451,0.231286073,0,0.189,0.439,0.447100182,0.696834601,0.478,0.113,0.266,0,0.246,0.612,0.523,0.498,0.213,0.94,0.224,0.189,0.612,0.231286073,0.94
1606,0,0,0.148413002,0,0,0.281,0.351,0.107,0.10838112,0.013,0.232,0.691,0,0.529,0.209966775,0,0.147,0.408,0.42653126,0.6917696,0.441,0.185,0.219,0,0.324,0.603,0.482,0.477,0.181,0.913,0.232,0.147,0.603,0.209966775,0.913
1607,0,0,0.139455871,0,0,0.35,0.345,0.106,0.081444103,0.017,0.257,0.637,0,0.546,0.193080189,0,0.105,0.472,0.406510763,0.687449383,0.358,0.26,0.17,0,0.395,0.594,0.43,0.454,0.188,0.771,0.257,0.105,0.594,0.193080189,0.771
1608,0,0.005075519,0.131088841,0,0,0.333,0.373,0.128,0.059829488,0.028,0.302,0.603,0,0.588,0.180572053,0,0.079,0.478,0.384916359,0.683881359,0.297,0.26,0.179,0,0.488,0.618,0.402,0.42,0.221,0.591,0.302,0.079,0.618,0.180572053,0.591
1609,0,0.022272274,0.122888025,0,0,0.324,0.428,0.163,0.043951502,0.032,0.371,0.559,0,0.586,0.172374954,0,0.088,0.431,0.364408314,0.681071015,0.324,0.219,0.198,0,0.575,0.587,0.383,0.382,0.235,0.537,0.371,0.088,0.587,0.172374954,0.537
