Region;Technology;Year;Value;;Unit;Source;Updated at;Updated by
MK;A_Rooftop_Commercial;2018;19.45559378;;GW;;;
NL;A_Rooftop_Commercial;2018;54.04350531;;GW;;;
NO;A_Rooftop_Commercial;2018;20.39377559;;GW;;;
PL;A_Rooftop_Commercial;2018;228.4102866;;GW;;;
PT;A_Rooftop_Commercial;2018;59.6517936;;GW;;;
RO;A_Rooftop_Commercial;2018;188.9823205;;GW;;;
RS;A_Rooftop_Commercial;2018;79.0874764;;GW;;;
SE;A_Rooftop_Commercial;2018;50.98443897;;GW;;;
SI;A_Rooftop_Commercial;2018;9.177199015;;GW;;;
SK;A_Rooftop_Commercial;2018;31.10050777;;GW;;;
UA;A_Rooftop_Commercial;2018;0;;GW;;;
UK;A_Rooftop_Commercial;2018;304.7169969;;GW;;;
EE;A_Rooftop_Commercial;2018;12.40621348;;GW;;;
LT;A_Rooftop_Commercial;2018;35.17926289;;GW;;;
LV;A_Rooftop_Commercial;2018;23.11294567;;GW;;;
RU;A_Rooftop_Commercial;2018;0;;GW;;;
BY;A_Rooftop_Commercial;2018;0;;GW;;;
AL;A_Rooftop_Residential;2018;14.23375502;;GW;;;
AT;A_Rooftop_Residential;2018;53.46264338;;GW;;;
BA;A_Rooftop_Residential;2018;22.92581164;;GW;;;
BE;A_Rooftop_Residential;2018;39.18152631;;GW;;;
BG;A_Rooftop_Residential;2018;72.5041328;;GW;;;
CH;A_Rooftop_Residential;2018;34.23806271;;GW;;;
CZ;A_Rooftop_Residential;2018;70.12394662;;GW;;;
DE;A_Rooftop_Residential;2018;366.9148539;;GW;;;
DK;A_Rooftop_Residential;2018;41.19553;;GW;;;
ES;A_Rooftop_Residential;2018;405.7301977;;GW;;;
FI;A_Rooftop_Residential;2018;37.16752262;;GW;;;
FR;A_Rooftop_Residential;2018;461.0237535;;GW;;;
GR;A_Rooftop_Residential;2018;114.9813015;;GW;;;
HR;A_Rooftop_Residential;2018;24.53422675;;GW;;;
HU;A_Rooftop_Residential;2018;81.10942129;;GW;;;
IE;A_Rooftop_Residential;2018;60.23701942;;GW;;;
IT;A_Rooftop_Residential;2018;292.7628999;;GW;;;
LU;A_Rooftop_Residential;2018;2.563277422;;GW;;;
ME;A_Rooftop_Residential;2018;9.92380442;;GW;;;
MK;A_Rooftop_Residential;2018;20.96021226;;GW;;;
NL;A_Rooftop_Residential;2018;58.22301573;;GW;;;
NO;A_Rooftop_Residential;2018;21.97094933;;GW;;;
PL;A_Rooftop_Residential;2018;246.0746325;;GW;;;
PT;A_Rooftop_Residential;2018;64.2650268;;GW;;;
RO;A_Rooftop_Residential;2018;203.5974638;;GW;;;
RS;A_Rooftop_Residential;2018;85.20378825;;GW;;;
SE;A_Rooftop_Residential;2018;54.92737333;;GW;;;
SI;A_Rooftop_Residential;2018;9.8869272;;GW;;;
SK;A_Rooftop_Residential;2018;33.50569773;;GW;;;
UA;A_Rooftop_Residential;2018;0;;GW;;;
UK;A_Rooftop_Residential;2018;328.2826013;;GW;;;
EE;A_Rooftop_Residential;2018;13.36566084;;GW;;;
LT;A_Rooftop_Residential;2018;37.8998876;;GW;;;
LV;A_Rooftop_Residential;2018;24.90040924;;GW;;;
RU;A_Rooftop_Residential;2018;0;;GW;;;
BY;A_Rooftop_Residential;2018;0;;GW;;;
AL;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
AT;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
BA;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
BE;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
BG;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
CH;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
CZ;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
DE;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
DK;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
ES;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
FI;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
FR;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
GR;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
HR;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
HU;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
IE;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
IT;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
LU;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
ME;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
MK;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
NL;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
NO;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
PL;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
PT;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
RO;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
RS;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
SE;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
SI;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
SK;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
UA;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
UK;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
EE;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
LT;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
LV;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
RU;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
BY;RES_PV_Rooftop_Commercial;2018;999999;;GW;;;
AL;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
AT;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
BA;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
BE;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
BG;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
CH;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
CZ;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
DE;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
DK;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
ES;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
FI;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
FR;RES_PV_Rooftop_Residential;2018;999999;;GW;;;
