Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,DolAmroth,Gondor,Rohan,Harad,Mordor
4275,0,0,0,0,0,0,0,0,0.0034839,0,0,0,0,0,0,0,0,0.0000028,0,0,0,0.0001043,0,0,0,0.0009786,0,0.0001722,0,0,0,0,0,0,0
4276,0,0,0.0000007,0,0,0,0.0000294,0,0.0206542,0,0,8.75E-08,0.0000042,0,0,0,0,0.001519,0.0002401,0,0.0004032,0.0037443,0,0,0,0.016436,0.0056287,0.0190393,2.74E-05,0,0,0,0,0,0.0002401
4277,0.0039529,0,0.0147721,0,0.0066234,0.0030667,0.0129486,0,0.0581063,0,0.0072198,0.004086688,0.0082537,0,0.0001687,0,0,0.0147392,0.0147581,0,0.0257236,0.0226429,0.0017836,0.0105224,0.0000091,0.0602749,0.0351295,0.0744065,0.01074787,0.0072198,0.0039529,0.0030667,0,0.0001687,0.0147581
4278,0.0383173,0.0074312,0.0737156,0.016933,0.0470673,0.0326277,0.0577052,0.0000049,0.1136191,0.0049595,0.0708302,0.042374675,0.0525245,0.0014854,0.0230496,0.0099071,0.0074375,0.0452389,0.0544411,0,0.0893438,0.0624722,0.0324086,0.0531622,0.0035728,0.1318639,0.0772905,0.1397844,0.06805988,0.0708302,0.0383173,0.0326277,0.0049595,0.0230496,0.0544411
4279,0.0960225,0.0344827,0.1534855,0.0721133,0.1178009,0.0846622,0.1283212,0.0196826,0.1771791,0.0383026,0.1728748,0.101857788,0.1315475,0.0290591,0.0901663,0.0438291,0.0386743,0.0987875,0.1171415,0.0079695,0.1756923,0.1242136,0.081417,0.1180753,0.0222761,0.226702,0.1279138,0.1982918,0.15405229,0.1728748,0.0960225,0.0846622,0.0383026,0.0901663,0.1171415
4280,0.1641647,0.0756217,0.2411731,0.1586704,0.2034858,0.1564633,0.2083557,0.1012319,0.243712,0.0950698,0.2771762,0.164207663,0.227843,0.0908796,0.1828827,0.1042132,0.0944727,0.1856274,0.1943417,0.0703682,0.2671221,0.1962044,0.132552,0.198212,0.0506429,0.2997799,0.163548,0.2547356,0.24555349,0.2771762,0.1641647,0.1564633,0.0950698,0.1828827,0.1943417
4281,0.2324336,0.123557,0.3190159,0.2438485,0.287273,0.2296168,0.2868362,0.2111942,0.3121181,0.1632183,0.3620729,0.22076145,0.3127621,0.1679013,0.2715916,0.1924489,0.1598996,0.2650361,0.2709427,0.1696842,0.3462382,0.2681014,0.1808338,0.2849266,0.0835667,0.3516086,0.1936767,0.2916872,0.32381839,0.3620729,0.2324336,0.2296168,0.1632183,0.2715916,0.2709427
4282,0.2822883,0.16625,0.3782562,0.3269287,0.347235,0.2920589,0.3421663,0.3138499,0.3629262,0.2303322,0.4233796,0.266066675,0.3632104,0.2367883,0.3415384,0.2904195,0.2243115,0.3293311,0.3302152,0.2774009,0.399784,0.3288173,0.2211496,0.3319015,0.115808,0.3820859,0.2057307,0.3112704,0.381027033,0.4233796,0.2822883,0.2920589,0.2303322,0.3415384,0.3302152
4283,0.3114993,0.2095135,0.4085991,0.3966767,0.3742438,0.3312001,0.3647847,0.3952956,0.392511,0.2833173,0.453761,0.304004838,0.3745448,0.2612141,0.3842258,0.3611076,0.2527994,0.3751335,0.3656611,0.3653545,0.421211,0.3735886,0.2616131,0.3715754,0.1397088,0.3569454,0.2148825,0.3059203,0.410535767,0.453761,0.3114993,0.3312001,0.2833173,0.3842258,0.3656611
4284,0.3117555,0.2197531,0.4198803,0.4365445,0.3873947,0.3462165,0.3613379,0.4514664,0.396375,0.3174857,0.4642834,0.332056288,0.3543162,0.2652111,0.4043746,0.4091283,0.260785,0.3963197,0.3798935,0.4270273,0.4240866,0.3984841,0.2953811,0.3710658,0.1591569,0.3504648,0.209783,0.319445,0.4211011,0.4642834,0.3117555,0.3462165,0.3174857,0.4043746,0.3798935
4285,0.3023685,0.2326541,0.4034044,0.4465468,0.3845275,0.3384941,0.3595242,0.4800537,0.3763753,0.3281257,0.4538205,0.343068688,0.3248595,0.2593773,0.4012064,0.419895,0.2690345,0.3957737,0.3658886,0.4624823,0.4030166,0.401142,0.3145541,0.341908,0.178332,0.3353966,0.1910286,0.3202661,0.40942363,0.4538205,0.3023685,0.3384941,0.3281257,0.4012064,0.3658886
4286,0.2812096,0.2199764,0.3680341,0.4360118,0.3576244,0.3200281,0.3281166,0.4831036,0.33292,0.3147963,0.4172917,0.331690975,0.2994229,0.2560817,0.375081,0.4214077,0.2688399,0.3763396,0.331149,0.4735458,0.3605952,0.3664997,0.311367,0.3097563,0.1957508,0.3340421,0.1625428,0.261506,0.377000423,0.4172917,0.2812096,0.3200281,0.3147963,0.375081,0.331149
4287,0.2462327,0.1834525,0.3158225,0.4041198,0.3085348,0.2930305,0.2855538,0.4597761,0.271488,0.291508,0.3604538,0.301942813,0.2554972,0.2601165,0.3326666,0.3458686,0.2575328,0.3370129,0.2887367,0.4604159,0.2971794,0.3241819,0.2898777,0.2428713,0.2062942,0.2992612,0.1231314,0.1939525,0.32581598,0.3604538,0.2462327,0.2930305,0.291508,0.3326666,0.2887367
4288,0.1969527,0.156268,0.2409148,0.3444448,0.2567369,0.2460122,0.2254868,0.4122664,0.1976135,0.2551801,0.2782815,0.249186613,0.2030049,0.2602418,0.2759526,0.2212042,0.1958397,0.2914793,0.2238005,0.4230898,0.2303042,0.2654372,0.2457161,0.1712011,0.196455,0.2306395,0.0864584,0.127722,0.25310691,0.2782815,0.1969527,0.2460122,0.2551801,0.2759526,0.2238005
4289,0.1439543,0.1182139,0.1514828,0.2715566,0.1862028,0.1855847,0.1594033,0.3385606,0.1349117,0.2000873,0.1758302,0.181463975,0.1392377,0.2695595,0.2053926,0.1253973,0.135296,0.2221086,0.1489971,0.36148,0.1423709,0.2017001,0.1873998,0.1045492,0.1697997,0.1483825,0.0632128,0.0693959,0.16338966,0.1758302,0.1439543,0.1855847,0.2000873,0.2053926,0.1489971
4290,0.0879466,0.0673911,0.0674044,0.1826279,0.1061382,0.1130885,0.1043749,0.2451624,0.0816347,0.1364062,0.0753347,0.105841838,0.0751086,0.2382436,0.1259405,0.0472402,0.0802501,0.1517502,0.0821737,0.2761948,0.0688653,0.1345512,0.1173326,0.0543221,0.1398978,0.0809424,0.0391293,0.0349566,0.076180347,0.0753347,0.0879466,0.1130885,0.1364062,0.1259405,0.0821737
4291,0.0407211,0.0282772,0.0088291,0.0807898,0.0429653,0.0553469,0.0593943,0.1427818,0.0388612,0.0754789,0.0077322,0.039586663,0.0248528,0.1781829,0.0493276,0.0312095,0.0371385,0.0847455,0.0348908,0.175742,0.0135849,0.0759899,0.050022,0.0175805,0.1004353,0.0324548,0.0148568,0.0117558,0.01389493,0.0077322,0.0407211,0.0553469,0.0754789,0.0493276,0.0348908
4292,0.00567,0.0075096,0,0.0138957,0.0062594,0.0148309,0.0228487,0.0522781,0.012586,0.0271761,0,0.002487975,0.0003619,0.1021517,0.0055762,0.0170009,0.0100415,0.0365078,0.0040082,0.0757897,0,0.0302764,0.0033173,0.0003129,0.0573447,0.0054859,0.0012516,0.0008288,0.000355857,0,0.00567,0.0148309,0.0271761,0.0055762,0.0040082
4293,0,0,0,0,0,0.0000882,0.0014112,0.0041447,0.001288,0.0017829,0,0,0,0.0328412,0,0,0.000007,0.0096005,0,0.0100037,0,0.0057561,0,0,0.0189126,0,0,0,0,0,0,0.0000882,0.0017829,0,0
4294,0,0,0,0,0,0,0,0,0.0000077,0,0,0,0,0.0023814,0,0,0,0.0004452,0,0,0,0.0002947,0,0,0.0009177,0,0,0,0,0,0,0,0,0,0
4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,0,0,0,0,0,0,0,0,0.0000665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,0,0,0,0,0,0,0,0,0.0037121,0,0,0,0,0,0,0,0,0.0000798,0,0,0,0.0004914,0,0,0,0.0002618,0,0.0000077,0,0,0,0,0,0,0
4300,0,0,0.0000049,0,0,0,0,0,0.0223419,0,0,6.13E-07,0,0,0,0,0,0.0017402,0.0006895,0,0.0002261,0.0049938,0,0,0,0.0096985,0.0025571,0.0086226,0.00001687,0,0,0,0,0,0.0006895
4301,0.0047418,0,0.0166964,0,0.0082187,0.001197,0.0088368,0,0.0607719,0,0.0080115,0.003816138,0.009331,0,0.0002044,0,0.0001708,0.0136122,0.0217518,0,0.0228669,0.0236866,0.0009702,0.0110775,0.0000091,0.0360696,0.0200256,0.0398055,0.01157016,0.0080115,0.0047418,0.001197,0,0.0002044,0.0217518
4302,0.0425831,0.0040299,0.0794318,0.0060592,0.0502306,0.0168287,0.0455189,0.0000728,0.1172689,0.0036456,0.0732697,0.051641888,0.0537383,0.0004893,0.0244181,0.0013055,0.0178927,0.0426657,0.0738395,0,0.0884926,0.0593341,0.0434056,0.0600019,0.0070077,0.0774039,0.0530194,0.086702,0.072255493,0.0732697,0.0425831,0.0168287,0.0036456,0.0244181,0.0738395
4303,0.1180802,0.0231735,0.1702071,0.0266343,0.1203447,0.0481733,0.1067136,0.0232834,0.1830808,0.0341299,0.17871,0.142724138,0.1147041,0.0174027,0.0921067,0.0165508,0.0541128,0.0824908,0.1474032,0.0079107,0.176295,0.1093204,0.132146,0.1245104,0.0428225,0.1284192,0.0944867,0.1437863,0.16650781,0.17871,0.1180802,0.0481733,0.0341299,0.0921067,0.1474032
4304,0.2122029,0.053592,0.2719444,0.0510433,0.1986852,0.088018,0.1807736,0.1073667,0.238385,0.0885801,0.2822078,0.2430456,0.1859984,0.0596197,0.180362,0.0406056,0.0871087,0.1258824,0.2305142,0.0695352,0.2605687,0.1721496,0.2317021,0.2004604,0.1049671,0.1956661,0.1378916,0.1819307,0.265537417,0.2822078,0.2122029,0.088018,0.0885801,0.180362,0.2305142
4305,0.2946839,0.0936628,0.3535063,0.0719383,0.2632637,0.1292494,0.2262057,0.2158268,0.2860354,0.1530151,0.3657738,0.340256788,0.2501282,0.1227443,0.2655457,0.0768726,0.1184463,0.1740459,0.306922,0.1674603,0.3335059,0.2362542,0.3337957,0.2547412,0.1826993,0.2557191,0.1874089,0.2135973,0.348217007,0.3657738,0.2946839,0.1292494,0.1530151,0.2655457,0.306922
4306,0.3381994,0.1489726,0.4083646,0.0964663,0.3062899,0.1702057,0.2598911,0.318143,0.3094847,0.2154446,0.4236904,0.40950805,0.3009797,0.1985613,0.3145989,0.1290079,0.1670228,0.2108477,0.3623249,0.2729587,0.3732834,0.2953811,0.4073349,0.2974552,0.2606877,0.3009286,0.2457672,0.2287572,0.40489421,0.4236904,0.3381994,0.1702057,0.2154446,0.3145989,0.3623249
4307,0.3598434,0.2245411,0.4402475,0.118195,0.3371557,0.2051525,0.3231893,0.3983168,0.3167409,0.2731043,0.4570125,0.453610675,0.3375211,0.2718044,0.3459127,0.2123688,0.3028697,0.240079,0.3997329,0.3590538,0.3855432,0.3300605,0.4552709,0.3117639,0.3156783,0.3195073,0.2841314,0.2329593,0.43796046,0.4570125,0.3598434,0.2051525,0.2731043,0.3459127,0.3997329
4308,0.3583916,0.2784068,0.4455332,0.137144,0.3650451,0.2426697,0.3788218,0.4530855,0.3111654,0.327502,0.4653334,0.4693206,0.3484187,0.3264205,0.3648533,0.2528722,0.3506818,0.2581691,0.4124407,0.41951,0.3917116,0.3432513,0.4739497,0.3122511,0.3558093,0.2834496,0.3176411,0.2191882,0.446232523,0.4653334,0.3583916,0.2426697,0.327502,0.3648533,0.4124407
4309,0.3380335,0.323365,0.4204508,0.1549926,0.3726359,0.2543576,0.400974,0.4813417,0.2883041,0.3597748,0.4507636,0.451010175,0.3313569,0.350819,0.3605644,0.2972165,0.3799376,0.2626498,0.3968342,0.4538303,0.3798053,0.3277414,0.4561445,0.3021571,0.3727038,0.2287334,0.3524157,0.1889811,0.427495997,0.4507636,0.3380335,0.2543576,0.3597748,0.3605644,0.3968342
4310,0.3013003,0.3207512,0.3583293,0.1587726,0.3470789,0.2553082,0.392413,0.4833416,0.2470741,0.3640483,0.4112024,0.405466863,0.3060001,0.3694257,0.3315942,0.2967384,0.397509,0.2544913,0.3549504,0.4574115,0.3427816,0.3046673,0.4123672,0.2801967,0.3631096,0.1675219,0.3574963,0.1805279,0.380357203,0.4112024,0.3013003,0.2553082,0.3640483,0.3315942,0.3549504
4311,0.2522436,0.2978374,0.2701552,0.1845942,0.3051937,0.2432059,0.3603026,0.4617158,0.2058658,0.3457356,0.3501512,0.33998475,0.2710477,0.373541,0.2948309,0.2468935,0.3737832,0.2331063,0.301322,0.4431651,0.2822519,0.2539313,0.3499286,0.2488423,0.3387944,0.1262506,0.3090472,0.1690381,0.310996887,0.3501512,0.2522436,0.2432059,0.3457356,0.2948309,0.301322
4312,0.1941758,0.287525,0.1826706,0.1598632,0.2461025,0.2142406,0.3040989,0.4153275,0.156226,0.3089065,0.2666797,0.264249913,0.2195641,0.3670667,0.2404227,0.2611,0.3439919,0.1938685,0.2314025,0.4052888,0.1977717,0.1993439,0.2774415,0.1980636,0.2918223,0.1085336,0.2377053,0.1393287,0.229217637,0.2666797,0.1941758,0.2142406,0.3089065,0.2404227,0.2314025
4313,0.1387274,0.257215,0.1050378,0.1212967,0.173642,0.1676689,0.2227484,0.3442502,0.1037701,0.2519783,0.1666427,0.176942763,0.154581,0.3361736,0.1719095,0.2382072,0.2705857,0.1499617,0.1565669,0.3487295,0.1067703,0.1465016,0.1906436,0.1376872,0.2299423,0.0927052,0.1620794,0.093233,0.14165872,0.1666427,0.1387274,0.1676689,0.2519783,0.1719095,0.1565669
4314,0.081865,0.1908501,0.039879,0.0917385,0.0964586,0.1118614,0.1420265,0.2504831,0.058429,0.1812237,0.0704564,0.0959161,0.0896259,0.2685333,0.1030169,0.2015769,0.1724051,0.1071203,0.084231,0.2650452,0.0452018,0.1017464,0.1094989,0.0748146,0.1605604,0.0621355,0.0892353,0.0512827,0.062743263,0.0704564,0.081865,0.1118614,0.1812237,0.1030169,0.084231
4315,0.0316918,0.1179486,0.0035938,0.0500948,0.0409773,0.0569282,0.0695975,0.1460487,0.0269619,0.1034075,0.0072926,0.029727075,0.0314349,0.1839355,0.0423661,0.1138088,0.0921634,0.0677621,0.0320467,0.1672951,0.0072562,0.0617029,0.0378217,0.0272965,0.1011521,0.0257397,0.0327299,0.0198653,0.010596343,0.0072926,0.0316918,0.0569282,0.1034075,0.0423661,0.0320467
4316,0.0031549,0.0454832,0,0.0144795,0.0049308,0.016226,0.021014,0.0543165,0.008344,0.0384237,0,0.0012915,0.0005698,0.0941311,0.0049357,0.0344722,0.0315651,0.0333046,0.0032445,0.0728917,0,0.02751,0.001722,0.0010955,0.0506135,0.0042525,0.0029596,0.0025081,0.000210187,0,0.0031549,0.016226,0.0384237,0.0049357,0.0032445
4317,0,0.0037604,0,0,0,0.0002478,0.001911,0.0045605,0.0005936,0.0029673,0,0,0,0.0304773,0,0.0008519,0.0013426,0.0094192,0,0.0095823,0,0.0055272,0,0,0.0145572,0,0,0,0,0,0,0.0002478,0.0029673,0,0
4318,0,0,0,0,0,0,0,0,0.0000028,0,0,0,0,0.0017227,0,0,0,0.0003395,0,0,0,0.0001946,0,0,0.0006314,0,0,0,0,0,0,0,0,0,0
4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,0,0,0,0,0,0,0,0,0.0000392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,0,0,0,0,0,0,0,0,0.0031871,0,0,0,0,0,0,0,0,0.0000042,0,0,0,0.0001771,0,0,0,0.0000231,0,0,0,0,0,0,0,0,0
4324,0,0,0,0,0,0,0,0,0.0187327,0,0,0,0,0,0,0,0,0.0010521,0.0003234,0,0.0001491,0.0035749,0,0,0,0.009289,0.0047992,0.0093303,0.00000994,0,0,0,0,0,0.0003234
4325,0.0022694,0,0.0071519,0,0.0064848,0.0036113,0.015561,0,0.0501256,0,0.0085855,0.002715825,0.0072485,0,0.0003199,0,0.0003878,0.011438,0.0179592,0,0.0137564,0.0175861,0.0009982,0.0106855,0.0000028,0.0340291,0.0351883,0.0446775,0.00755671,0.0085855,0.0022694,0.0036113,0,0.0003199,0.0179592
4326,0.0266168,0.0129521,0.0388241,0.0185766,0.0438389,0.0380093,0.0646331,0.0000616,0.0920682,0.0092022,0.0766206,0.039931413,0.0492632,0.001106,0.0291319,0,0.0133497,0.0396123,0.0653772,0,0.0500822,0.046858,0.0340011,0.0621306,0.0086499,0.0758499,0.0949928,0.0992369,0.05490688,0.0766206,0.0266168,0.0380093,0.0092022,0.0291319,0.0653772
4327,0.0827904,0.0628901,0.0890617,0.0764463,0.1086113,0.1053738,0.1349922,0.0229061,0.1369767,0.0606606,0.1857044,0.112121363,0.1220492,0.0204512,0.1064056,0.0133672,0.0327271,0.0920899,0.136983,0.0080913,0.1016484,0.093443,0.1037008,0.1517264,0.0456414,0.1341256,0.1795227,0.1663942,0.13222097,0.1857044,0.0827904,0.1053738,0.0606606,0.1064056,0.136983
4328,0.1708343,0.1342502,0.1528849,0.1907577,0.180502,0.1859865,0.2248183,0.1057042,0.1836093,0.1508591,0.2921555,0.20500305,0.2096346,0.0558719,0.2115827,0.1093246,0.063259,0.1559236,0.2138129,0.0698768,0.1590505,0.1604176,0.199164,0.2394833,0.104286,0.210959,0.2628136,0.2357754,0.217415403,0.2921555,0.1708343,0.1859865,0.1508591,0.2115827,0.2138129
4329,0.266511,0.203644,0.2147474,0.3002566,0.2493337,0.2661715,0.3042277,0.2148328,0.2230529,0.2503774,0.3730223,0.313090663,0.2933896,0.0913794,0.312718,0.2271759,0.1106322,0.224987,0.2828945,0.1667855,0.2079847,0.2285654,0.3194926,0.3190908,0.1722427,0.2856532,0.3383618,0.2923179,0.293323847,0.3730223,0.266511,0.2661715,0.2503774,0.312718,0.2828945
4330,0.3508414,0.2597154,0.2702693,0.3924305,0.3171637,0.3324314,0.3579919,0.3156461,0.2534385,0.3415076,0.4212306,0.381894363,0.3605091,0.1346373,0.3932222,0.3245662,0.1893136,0.2812691,0.3219902,0.2716714,0.2398109,0.290598,0.3939425,0.3629024,0.2289259,0.3264597,0.3984743,0.3292128,0.347006567,0.4212306,0.3508414,0.3324314,0.3415076,0.3932222,0.3219902
4331,0.413665,0.3326323,0.2974902,0.4495064,0.3743607,0.3759035,0.3880786,0.3956736,0.2704807,0.4139702,0.4468737,0.424044863,0.4008522,0.1858031,0.4493944,0.4007031,0.2699781,0.3200575,0.3276441,0.3572954,0.2404934,0.3301907,0.4413325,0.3634239,0.2787064,0.3365264,0.4088315,0.3284211,0.374718843,0.4468737,0.413665,0.3759035,0.4139702,0.4493944,0.3276441
4332,0.4644311,0.3846528,0.2901836,0.4868227,0.4079152,0.3998659,0.4083359,0.449288,0.2782052,0.4621015,0.4479517,0.444752963,0.4052356,0.2382891,0.4780055,0.401772,0.3472525,0.3516443,0.3263694,0.4172392,0.2281335,0.3531003,0.4699814,0.3453646,0.3208954,0.3287039,0.3502625,0.2979599,0.37480408,0.4479517,0.4644311,0.3998659,0.4621015,0.4780055,0.3263694
4333,0.4764242,0.4397617,0.2705115,0.5030907,0.4377212,0.3947013,0.3555391,0.4767084,0.2610209,0.4781021,0.4200504,0.444139763,0.381556,0.2487051,0.4818016,0.3501953,0.3778677,0.3588991,0.3243114,0.451633,0.2061724,0.3666054,0.4770927,0.3283553,0.3454871,0.2929675,0.3112144,0.2796556,0.354098873,0.4200504,0.4764242,0.3947013,0.4781021,0.4818016,0.3243114
4334,0.4564882,0.4172686,0.2403807,0.490777,0.4254712,0.3662855,0.3317482,0.4795924,0.2221982,0.4666963,0.3756263,0.4238143,0.360654,0.2513049,0.4586568,0.3530163,0.3865778,0.3514602,0.3031651,0.4632229,0.1843884,0.3569125,0.4624179,0.2906596,0.3471475,0.2376808,0.2682267,0.2588327,0.32096806,0.3756263,0.4564882,0.3662855,0.4666963,0.4586568,0.3031651
4335,0.411691,0.3423063,0.2019339,0.4420255,0.3837043,0.3182018,0.298711,0.4563825,0.1758533,0.4318797,0.3087644,0.381927963,0.3172939,0.255598,0.4110435,0.3588788,0.3442005,0.3165169,0.263235,0.450919,0.1515339,0.3202521,0.4241209,0.2509367,0.3349255,0.1848693,0.2426368,0.2334276,0.271215467,0.3087644,0.411691,0.3182018,0.4318797,0.4110435,0.263235
4336,0.3412234,0.3066189,0.1497776,0.3705772,0.3183509,0.2581677,0.2386237,0.4080657,0.1287839,0.3732386,0.2355976,0.318896025,0.2620324,0.2594858,0.3387762,0.3574431,0.2739289,0.2627849,0.2075633,0.4151294,0.1120007,0.2638111,0.3609655,0.2081002,0.2998282,0.1413706,0.2014152,0.1852669,0.210189583,0.2355976,0.3412234,0.2581677,0.3732386,0.3387762,0.2075633
4337,0.2447277,0.2610692,0.085603,0.2811011,0.2364187,0.184072,0.169218,0.3368141,0.0861196,0.2971871,0.1526329,0.220017438,0.1931706,0.2355185,0.2515058,0.2745785,0.2157106,0.1991864,0.1498476,0.3524038,0.0699685,0.1995133,0.2536506,0.1552852,0.241773,0.1123444,0.1404578,0.1245335,0.135348593,0.1526329,0.2447277,0.184072,0.2971871,0.2515058,0.1498476
4338,0.1364314,0.184002,0.0360801,0.1791111,0.1402814,0.1153404,0.1080786,0.2451085,0.051009,0.2072889,0.0681653,0.12599755,0.1098664,0.1908186,0.1515262,0.1910797,0.1495606,0.1396248,0.0834813,0.2692837,0.0320901,0.1316609,0.1506225,0.0942557,0.1700496,0.0719222,0.0813288,0.0695128,0.065021507,0.0681653,0.1364314,0.1153404,0.2072889,0.1515262,0.0834813
4339,0.052115,0.1338246,0.0029652,0.0789166,0.0553224,0.0601552,0.0583135,0.1424787,0.0245462,0.1123745,0.0069944,0.04076065,0.0356902,0.1143772,0.059234,0.0893893,0.084315,0.0824019,0.0332731,0.1710079,0.0054628,0.0730303,0.0526876,0.0307328,0.1072099,0.0319452,0.0294973,0.0263725,0.011897293,0.0069944,0.052115,0.0601552,0.1123745,0.059234,0.0332731
4340,0.0065618,0.0559531,0,0.0157213,0.0066787,0.0168623,0.0219681,0.0517216,0.0070301,0.0369782,0,0.002431275,0.0008715,0.05334,0.0068957,0.0362474,0.0294329,0.0391755,0.0035231,0.073815,0,0.029267,0.0032417,0.001001,0.0508991,0.0058429,0.0021903,0.0030786,0.00038227,0,0.0065618,0.0168623,0.0369782,0.0068957,0.0035231
4341,0,0.0045031,0,0,0,0.0002072,0.0016044,0.0039648,0.0002898,0.002408,0,0,0,0.0128807,0,0.0007987,0.0013307,0.0116424,0,0.0096215,0,0.0055363,0,0,0.0148652,0,0,0,0,0,0,0.0002072,0.002408,0,0
4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000952,0,0,0,0.0006055,0,0,0,0.000196,0,0,0.0010948,0,0,0,0,0,0,0,0,0,0
4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,0,0,0,0,0,0,0,0,0.0000133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,0,0,0,0,0,0,0,0,0.0029715,0,0,0,0,0,0,0,0,0.0000868,0,0,0,0.0002772,0,0,0,0.0004144,0,0.0000924,0,0,0,0,0,0,0
4348,0,0,0,0,0,0,0,0,0.0166635,0,0,0,0.0000112,0,0,0,0,0.0015414,0.0008036,0,0.0000133,0.0051289,0,0,0,0.0127876,0.0042833,0.012152,1.63E-06,0,0,0,0,0,0.0008036
4349,0.0061362,0,0.0125671,0,0.0107583,0.0028623,0.0069062,0,0.0399644,0,0.0092281,0.003132325,0.0101038,0,0.0003024,0,0.0003304,0.0147812,0.0231371,0,0.0107044,0.0255108,0.0005439,0.0191191,0.000021,0.0510608,0.0353682,0.0555954,0.00974078,0.0092281,0.0061362,0.0028623,0,0.0003024,0.0231371
4350,0.0567413,0.0123585,0.0670586,0.0196686,0.0557886,0.0345632,0.0339969,0.0000812,0.0691523,0.0116746,0.0773885,0.042858463,0.0562849,0.0003577,0.027566,0.0029645,0.0216286,0.0452172,0.0770546,0,0.048104,0.0688506,0.0330701,0.0841547,0.0090944,0.1107386,0.0907158,0.1247015,0.065809823,0.0773885,0.0567413,0.0345632,0.0116746,0.027566,0.0770546
4351,0.1390431,0.0580937,0.153454,0.1017114,0.1325471,0.0974869,0.0736043,0.0218008,0.097594,0.0654164,0.186361,0.124445125,0.1443708,0.0137186,0.1032157,0.034874,0.0880852,0.0936313,0.1538152,0.0072492,0.1083117,0.1323021,0.109291,0.1822023,0.0485156,0.1764287,0.1563464,0.1937404,0.158585467,0.186361,0.1390431,0.0974869,0.0654164,0.1032157,0.1538152
4352,0.2307753,0.1462153,0.2490082,0.2139298,0.2357705,0.184548,0.1274917,0.1000503,0.1200864,0.1512602,0.2938089,0.216648688,0.2492378,0.0447524,0.2046443,0.1105895,0.1888656,0.1628389,0.2378775,0.0668451,0.1821295,0.2085062,0.1983954,0.2826131,0.1127231,0.2423085,0.222537,0.2651922,0.257423927,0.2938089,0.2307753,0.184548,0.1512602,0.2046443,0.2378775
4353,0.3262147,0.2403191,0.3300066,0.3220098,0.3363633,0.2756418,0.1925322,0.1996645,0.1434559,0.243117,0.3809505,0.304899788,0.3447101,0.0908194,0.3038686,0.2234778,0.2829022,0.2318281,0.3225418,0.1610112,0.2531263,0.2769368,0.2880402,0.3680271,0.2056124,0.3030608,0.2846242,0.3167514,0.3420424,0.3809505,0.3262147,0.2756418,0.243117,0.3038686,0.3225418
4354,0.3992569,0.3269091,0.382704,0.4116581,0.413301,0.3612882,0.2571975,0.2916865,0.1693979,0.3228197,0.4423272,0.372875475,0.4192258,0.1611904,0.3831709,0.3274803,0.3482507,0.2742593,0.3849174,0.2498251,0.3103226,0.3212832,0.3596621,0.4262321,0.287441,0.351736,0.334586,0.3553858,0.40185845,0.4423272,0.3992569,0.3612882,0.3228197,0.3831709,0.3849174
4355,0.4454037,0.3936814,0.4081917,0.4752944,0.4597313,0.4268166,0.3330117,0.3628401,0.1931671,0.3818017,0.4761064,0.405789388,0.4677701,0.1935038,0.4381328,0.4096799,0.3860374,0.3078985,0.4115923,0.3089408,0.34769,0.3340666,0.3936695,0.4555397,0.3338153,0.3840494,0.3717973,0.3509597,0.433843807,0.4761064,0.4454037,0.4268166,0.3818017,0.4381328,0.4115923
