Source: sourcetag; timestamp; name <email>,,,,,
HOUR,DolAmroth,Gondor,Rohan,Harad,Mordor
4738,0.4739039,0.3979292,0.3312943,0.4336938,0.44217255
4739,0.5345429,0.45862005,0.4049366,0.4912558,0.49341565
4740,0.5656189,0.4935389,0.44869375,0.52091485,0.51301835
4741,0.56459295,0.5006976,0.4595338,0.52209635,0.4958747
4742,0.5304357,0.47585975,0.43674955,0.4939707,0.44579865
4743,0.4642717,0.42348785,0.39136295,0.43865185,0.38920055
4744,0.3665319,0.3464923,0.32687005,0.3562605,0.294185
4745,0.2547416,0.25287415,0.24774015,0.2576639,0.19332995
4746,0.14375285,0.15578035,0.16354085,0.14857405,0.1015597
4747,0.05404215,0.0705279,0.08755595,0.05186785,0.0345457
4748,0.0046597,0.01482655,0.02842315,0.00294695,0.00199155
4749,0,0.00002295,0.00124695,0,0
4750,0,0,0,0,0
4751,0,0,0,0,0
4752,0,0,0,0,0
4753,0,0,0,0,0
4754,0,0,0,0,0
4755,0,0,0,0,0
4756,0,0,0,0,0.00009605
4757,0.00229075,0.0017697,0,0.00002465,0.0170391
4758,0.0479502,0.0335767,0.0030957,0.02143615,0.07731175
4759,0.13676755,0.1057621,0.0428927,0.09780695,0.17691985
4760,0.24403755,0.2038198,0.1164075,0.2012868,0.28438195
4761,0.34739245,0.30692055,0.2050812,0.29889655,0.39301195
4762,0.4372196,0.39681485,0.28740115,0.3800027,0.47028885
4763,0.49484875,0.464423,0.3485765,0.4346509,0.5195421
4764,0.51647955,0.5075724,0.39090395,0.45969105,0.53677925
4765,0.5049935,0.5185,0.4038537,0.45974885,0.527629
4766,0.45631145,0.50128155,0.3880641,0.43054455,0.4844898
4767,0.3839467,0.45688605,0.35515295,0.3786002,0.41759905
4768,0.2913545,0.38686815,0.30174405,0.30820915,0.32208115
4769,0.1914217,0.29186025,0.2342039,0.21678145,0.21902885
4770,0.10056775,0.1880999,0.1584349,0.12355175,0.1142281
4771,0.03486275,0.0871896,0.0841755,0.04276775,0.03760995
4772,0.0019006,0.0189312,0.02525435,0.0023086,0.00232985
4773,0,0.00008585,0.00081515,0,0
4774,0,0,0,0,0
4775,0,0,0,0,0
4776,0,0,0,0,0
4777,0,0,0,0,0
4778,0,0,0,0,0
4779,0,0,0,0,0
4780,0,0,0,0,0.00004845
4781,0.001836,0.00178585,0,0.0000085,0.01791375
4782,0.0469302,0.03993215,0.00356745,0.0196962,0.0801312
4783,0.1433933,0.1267877,0.04543165,0.09211535,0.16996345
4784,0.25303225,0.2396779,0.12594705,0.1938986,0.2663237
4785,0.35660475,0.3532107,0.2207484,0.29376935,0.3462339
4786,0.4464234,0.4489054,0.30961505,0.3770294,0.40049705
4787,0.5025897,0.5174409,0.3747531,0.43603215,0.4320329
4788,0.5299971,0.5544618,0.4174129,0.458507,0.4381886
4789,0.5162594,0.55893535,0.42994105,0.4552379,0.42293535
4790,0.4726374,0.53097375,0.40632635,0.4233221,0.3875371
4791,0.4028201,0.4752622,0.36344045,0.37047675,0.33755455
4792,0.3189183,0.3892847,0.30265865,0.300985,0.26256075
4793,0.20632985,0.281707,0.2307121,0.21750565,0.16681165
4794,0.1105714,0.16903015,0.15512925,0.12874355,0.08656995
4795,0.0401455,0.0723078,0.08233015,0.0465426,0.02930715
4796,0.00254745,0.01423835,0.02389095,0.0025398,0.0013294
4797,0,0.0000306,0.00035955,0,0
4798,0,0,0,0,0
4799,0,0,0,0,0
4800,0,0,0,0,0
4801,0,0,0,0,0
4802,0,0,0,0,0
4803,0,0,0,0,0
4804,0,0,0,0,0.0000697
4805,0.00229075,0.0015878,0,0.0000102,0.0149413
4806,0.0526541,0.0362916,0.0047413,0.0208148,0.07117475
4807,0.1436262,0.11715635,0.05415435,0.09998635,0.1660849
4808,0.24895395,0.22705115,0.14423225,0.20755725,0.2790975
4809,0.3527738,0.34348925,0.2462416,0.3131128,0.3869098
4810,0.43954775,0.4433175,0.33454045,0.3986687,0.47011545
4811,0.49608465,0.5121913,0.3921662,0.4502501,0.5152853
4812,0.5225817,0.5514851,0.42316825,0.4714746,0.5337983
4813,0.51798405,0.55979725,0.4313325,0.46462785,0.52771485
4814,0.47493495,0.54018775,0.42051625,0.4336904,0.4931632
4815,0.41098945,0.490025,0.38658595,0.3810924,0.4289219
4816,0.31643205,0.4110243,0.33122885,0.31202565,0.3360203
4817,0.20738045,0.307258,0.2576129,0.23087785,0.2270061
4818,0.11575045,0.1943253,0.1755488,0.13601955,0.12110545
4819,0.04155905,0.0901102,0.0933334,0.0480097,0.0413542
4820,0.002499,0.0192117,0.0269892,0.00251515,0.00276335
4821,0,0.00006205,0.0003859,0,0
4822,0,0,0,0,0
4823,0,0,0,0,0
4824,0,0,0,0,0
4825,0,0,0,0,0
4826,0,0,0,0,0
4827,0,0,0,0,0
4828,0,0,0,0,0.0000578
4829,0.0021505,0.00202895,0,0.0000085,0.0243746
4830,0.05458785,0.04210135,0.0046172,0.0187085,0.0944826
4831,0.146982,0.13250565,0.05745405,0.09324415,0.1967138
4832,0.25463875,0.2461005,0.15386275,0.19642395,0.30844885
4833,0.3618467,0.3598305,0.26529775,0.2960601,0.4096031
4834,0.45861665,0.4551189,0.3611888,0.378488,0.4856628
4835,0.530281,0.5239417,0.42683855,0.44336,0.5350835
4836,0.56564355,0.56128475,0.4664715,0.475184,0.54945445
4837,0.56318875,0.56845535,0.47948415,0.4754764,0.53135625
4838,0.52886575,0.544731,0.46445615,0.44426865,0.48948185
4839,0.47194975,0.49275945,0.422552,0.3914148,0.4240123
4840,0.3735699,0.41246845,0.35837105,0.32057835,0.33648865
4841,0.25705955,0.30822105,0.27331495,0.2359668,0.2328252
4842,0.1444337,0.19393685,0.1800929,0.1393966,0.12772185
4843,0.05639665,0.0886618,0.0913053,0.04985675,0.0437376
4844,0.00578255,0.01846115,0.02497895,0.00264775,0.00248115
4845,0,0.0000408,0.0004862,0,0
4846,0,0,0,0,0
4847,0,0,0,0,0
4848,0,0,0,0,0
4849,0,0,0,0,0
4850,0,0,0,0,0
4851,0,0,0,0,0
4852,0,0,0,0,0.000051
4853,0.0026146,0.00167195,0,0,0.02200055
4854,0.0622506,0.0403512,0.00370005,0.01935195,0.09183485
4855,0.15751265,0.1292867,0.04744785,0.0983943,0.19438905
4856,0.26579415,0.2428467,0.130186,0.208284,0.3069656
4857,0.37740595,0.35464295,0.224315,0.320552,0.41305665
4858,0.4720883,0.44795765,0.3022379,0.4123146,0.49306205
4859,0.53788935,0.51473875,0.36167585,0.47849475,0.5410505
4860,0.5723866,0.5516908,0.4000882,0.5141174,0.55652475
4861,0.57333435,0.55856815,0.4096711,0.51192185,0.54044275
4862,0.54585045,0.53608735,0.3912737,0.4796516,0.4983261
4863,0.48417445,0.48402485,0.35150135,0.42364935,0.4325565
4864,0.39129325,0.40412485,0.29375405,0.3465756,0.34076585
4865,0.27225075,0.29992845,0.2219911,0.25316145,0.2315587
4866,0.14871855,0.1853782,0.1477283,0.14259855,0.11937655
4867,0.0578714,0.08210405,0.07451695,0.0475915,0.03953095
4868,0.0059636,0.01590095,0.01938255,0.00220915,0.00203745
4869,0,0.00001785,0.00006885,0,0
4870,0,0,0,0,0
4871,0,0,0,0,0
4872,0,0,0,0,0
4873,0,0,0,0,0
4874,0,0,0,0,0
4875,0,0,0,0,0
4876,0,0,0,0,0.0000051
4877,0.0020383,0.00112285,0,0.00000935,0.02109105
4878,0.0574345,0.03413345,0.00368815,0.0227477,0.0875738
4879,0.15101355,0.118609,0.04647035,0.1080945,0.18262165
4880,0.26329855,0.22774645,0.1235747,0.22266685,0.28678915
4881,0.3744624,0.3340347,0.20721215,0.3313368,0.37424905
4882,0.46653695,0.4256256,0.2781931,0.4185315,0.4368422
4883,0.5290434,0.4903259,0.3284315,0.4813567,0.4734483
4884,0.55886055,0.52816535,0.35620525,0.51245565,0.4771288
4885,0.5563947,0.5316495,0.35493875,0.5130243,0.4610859
4886,0.51606985,0.49666435,0.33216215,0.4830822,0.4258109
4887,0.4397322,0.43095255,0.2880514,0.4225724,0.3666577
4888,0.33122205,0.34894795,0.2300423,0.3383935,0.2900761
4889,0.21725575,0.25346915,0.16481585,0.2385797,0.19695945
4890,0.1156833,0.15681565,0.1050311,0.13372455,0.10652965
4891,0.041497,0.0716822,0.0535109,0.04333725,0.03583005
4892,0.00217345,0.01346655,0.01461745,0.0015606,0.00202045
4893,0,0.00000595,0.00047005,0,0
4894,0,0,0,0,0
4895,0,0,0,0,0
4896,0,0,0,0,0
4897,0,0,0,0,0
4898,0,0,0,0,0
4899,0,0,0,0,0
4900,0,0,0,0,0
4901,0.00128775,0.0012291,0,0.0000102,0.01614235
4902,0.04561865,0.0301478,0.00182155,0.0211293,0.07798835
4903,0.13446915,0.10136505,0.0405892,0.1039278,0.1654967
4904,0.23679725,0.191998,0.12436095,0.2154954,0.25307135
4905,0.32296515,0.27758025,0.2217361,0.3216332,0.3235916
4906,0.3704572,0.3335026,0.3120214,0.40592005,0.39015255
4907,0.3877292,0.35351925,0.38622215,0.46402605,0.4392902
4908,0.4015332,0.3545537,0.44156565,0.4949754,0.4682361
4909,0.3904577,0.3307707,0.46463975,0.49330175,0.4710258
4910,0.3488519,0.28821035,0.45430545,0.4594114,0.44146025
4911,0.30022765,0.23435945,0.4228988,0.4022132,0.38833525
4912,0.23109885,0.1769904,0.36690165,0.3207747,0.3057807
4913,0.15208455,0.1235696,0.28814065,0.2281434,0.20211555
4914,0.0740639,0.07817535,0.19768195,0.1287019,0.1048526
4915,0.0203762,0.03593885,0.10343395,0.04194325,0.03198635
4916,0.00016065,0.0055131,0.0292859,0.00195245,0.00120445
4917,0,0,0.00062305,0,0
4918,0,0,0,0,0
4919,0,0,0,0,0
4920,0,0,0,0,0
4921,0,0,0,0,0
4922,0,0,0,0,0
4923,0,0,0,0,0
4924,0,0,0,0,0
4925,0.0002499,0.0000255,0,0.00000595,0.0120428
4926,0.02610265,0.02412555,0.0042738,0.02132395,0.0621724
4927,0.0972842,0.0988601,0.0564672,0.10658745,0.13552485
4928,0.20534725,0.2027386,0.153289,0.22983915,0.21452555
4929,0.31961785,0.31162105,0.2633844,0.35059695,0.29852765
4930,0.40607645,0.40682275,0.3650053,0.4458981,0.36374985
4931,0.47603825,0.473093,0.4440978,0.50930725,0.40119915
4932,0.5255414,0.5078359,0.49822155,0.5420841,0.40978755
4933,0.53184925,0.5150881,0.5248172,0.541875,0.3930417
4934,0.4967808,0.49398685,0.5187227,0.5143197,0.35548445
4935,0.4308208,0.44336595,0.4825025,0.455243,0.3008592
4936,0.3419907,0.36483445,0.417299,0.37283125,0.2313751
4937,0.2335647,0.2695265,0.3231717,0.26775935,0.1570749
4938,0.13124765,0.16565055,0.2151078,0.154785,0.08619765
4939,0.04992305,0.07319435,0.1100189,0.0514352,0.02766155
4940,0.00368815,0.01208615,0.029087,0.0024225,0.0009044
4941,0,0.00000085,0.000391,0,0
4942,0,0,0,0,0
4943,0,0,0,0,0
4944,0,0,0,0,0
4945,0,0,0,0,0
4946,0,0,0,0,0
4947,0,0,0,0,0
4948,0,0,0,0,0
4949,0.0007055,0.0005219,0,0.0000017,0.0128911
4950,0.0391782,0.0293828,0.00303365,0.0205904,0.0737868
4951,0.1264902,0.1087762,0.04668115,0.1066019,0.16924265
4952,0.2373404,0.2153951,0.1326493,0.2242062,0.2786181
4953,0.3496934,0.32304845,0.225522,0.3382388,0.3831426
4954,0.4437884,0.40644705,0.31512815,0.43308435,0.4634387
4955,0.4965683,0.4540037,0.38749885,0.4939996,0.51205615
4956,0.5209259,0.465426,0.4446809,0.5271462,0.52781345
4957,0.50819375,0.43392415,0.4720118,0.52822655,0.5109911
4958,0.4722141,0.3806385,0.46321515,0.50215365,0.46217475
4959,0.41113225,0.31192195,0.42558905,0.44648715,0.3879009
4960,0.3131808,0.23793285,0.3662327,0.3643015,0.29632615
4961,0.2169761,0.1581153,0.28178775,0.2619819,0.1974159
4962,0.12041355,0.0907409,0.1883515,0.1490713,0.10198385
4963,0.0428774,0.03690785,0.0968371,0.0485673,0.03013505
4964,0.00239275,0.0046461,0.02428365,0.00190315,0.0006324
4965,0,0,0.0001972,0,0
4966,0,0,0,0,0
4967,0,0,0,0,0
4968,0,0,0,0,0
4969,0,0,0,0,0
4970,0,0,0,0,0
4971,0,0,0,0,0
4972,0,0,0,0,0
4973,0.0007463,0.0001615,0,0,0.01072445
4974,0.0407456,0.02382975,0.00303535,0.01838805,0.0622115
4975,0.1297185,0.09320845,0.0448443,0.09895105,0.14089855
4976,0.2395878,0.1867484,0.1293275,0.21359395,0.22638815
4977,0.34972825,0.2860352,0.2279292,0.32600135,0.30844715
4978,0.438566,0.3739575,0.30986495,0.4192319,0.37924195
4979,0.49691765,0.42367315,0.3667665,0.48956345,0.42578115
4980,0.52514955,0.43397515,0.40162245,0.5259766,0.44537875
4981,0.5226871,0.4225707,0.41100305,0.52632255,0.4375358
4982,0.49209815,0.3938815,0.39678935,0.5016139,0.39461165
4983,0.42568085,0.34703885,0.36375325,0.44990245,0.336787
4984,0.3341129,0.2831911,0.3102194,0.3697891,0.2560574
4985,0.21845935,0.20491885,0.23841905,0.26600835,0.171411
4986,0.1098285,0.1267248,0.157913,0.1499179,0.09084205
4987,0.0380018,0.05374635,0.07887575,0.0484687,0.02663305
4988,0.002329,0.00734315,0.01995205,0.0018394,0.00063495
4989,0,0,0.00037145,0,0
4990,0,0,0,0,0
4991,0,0,0,0,0
4992,0,0,0,0,0
4993,0,0,0,0,0
4994,0,0,0,0,0
4995,0,0,0,0,0
4996,0,0,0,0,0
4997,0.0004199,0.0003247,0,0,0.01070915
4998,0.03465875,0.0202742,0.00200685,0.01956955,0.0672707
4999,0.11802675,0.07173065,0.04297855,0.1050906,0.15857175
5000,0.232288,0.1383358,0.1313437,0.22391635,0.26160875
5001,0.34268345,0.2105144,0.23589625,0.3412359,0.35311975
5002,0.4295322,0.2846922,0.32930615,0.4345965,0.42146655
5003,0.4977362,0.36251735,0.40428635,0.5043441,0.4633061
5004,0.5326916,0.42942085,0.4495599,0.5401648,0.47297995
5005,0.53659225,0.45880705,0.45426465,0.54744845,0.45955505
5006,0.5091789,0.4262937,0.44398135,0.52362125,0.4206174
5007,0.45014385,0.3559477,0.41479745,0.47243935,0.3558933
5008,0.36634745,0.2637873,0.3644664,0.391068,0.27274545
5009,0.26387825,0.1756321,0.28530845,0.2830738,0.1792531
5010,0.15144705,0.09974155,0.18279165,0.1598272,0.09083865
5011,0.05877495,0.0383622,0.08590185,0.0510799,0.0242522
5012,0.00516205,0.00377825,0.0216155,0.00184025,0.00037315
5013,0,0,0.00035275,0,0
5014,0,0,0,0,0
5015,0,0,0,0,0
5016,0,0,0,0,0
5017,0,0,0,0,0
5018,0,0,0,0,0
5019,0,0,0,0,0
5020,0,0,0,0,0
5021,0.00046665,0.0000153,0,0,0.0086377
5022,0.03979785,0.01291065,0.00103105,0.01797155,0.05866785
5023,0.1325558,0.0557413,0.0285702,0.09220545,0.14254245
5024,0.24676095,0.11686905,0.09326285,0.17759305,0.23881855
5025,0.3539604,0.1780529,0.1765416,0.2414748,0.3285386
5026,0.4300524,0.23894605,0.2714118,0.30254305,0.4020908
5027,0.462519,0.2802824,0.3571173,0.362406,0.4475335
5028,0.4820231,0.3050786,0.42041,0.41277445,0.4673079
5029,0.46310805,0.30735915,0.4549319,0.439314,0.4507805
5030,0.4112929,0.2874224,0.4579664,0.42819855,0.3948216
5031,0.31420505,0.25310365,0.4304995,0.38757705,0.3224985
5032,0.2238322,0.1946602,0.3730803,0.3187228,0.2359872
5033,0.15326775,0.1244638,0.2894335,0.23210355,0.14871685
5034,0.0785757,0.0664037,0.1969552,0.13111335,0.07496405
5035,0.0219164,0.026163,0.0978758,0.04268105,0.01969365
5036,0.00023885,0.00286875,0.0247197,0.00168555,0.0001258
5037,0,0,0.0002176,0,0
5038,0,0,0,0,0
5039,0,0,0,0,0
5040,0,0,0,0,0
5041,0,0,0,0,0
5042,0,0,0,0,0
5043,0,0,0,0,0
5044,0,0,0,0,0
5045,0.00009775,0.00001445,0,0,0.00704905
5046,0.0268396,0.0219232,0.00282115,0.01886405,0.04469725
5047,0.100436,0.09878105,0.0515015,0.1079551,0.1057451
5048,0.2121039,0.2103393,0.14957025,0.235161,0.17692325
5049,0.33254125,0.3245079,0.2694296,0.36141915,0.24459005
5050,0.4213943,0.4254726,0.3731517,0.4609006,0.2950452
5051,0.49498985,0.487645,0.44708555,0.53130015,0.3175175
5052,0.54122475,0.5163597,0.49796995,0.56878175,0.3402176
5053,0.5520835,0.51751825,0.5174205,0.5744759,0.35100155
5054,0.524178,0.4874444,0.50291355,0.54903625,0.3281646
5055,0.46769975,0.429964,0.4577981,0.4932074,0.28213795
5056,0.3838362,0.35017195,0.3900973,0.40701655,0.22146155
5057,0.27127495,0.2621519,0.30386565,0.2963389,0.1507186
5058,0.1478541,0.15402935,0.2028542,0.168929,0.07917325
5059,0.04882825,0.0608481,0.10292905,0.055556,0.02308855
5060,0.00199665,0.00676345,0.0250614,0.002363,0.00046155
5061,0,0,0.0001683,0,0
5062,0,0,0,0,0
5063,0,0,0,0,0
5064,0,0,0,0,0
5065,0,0,0,0,0
5066,0,0,0,0,0
5067,0,0,0,0,0
5068,0,0,0,0,0
5069,0.0003757,0.00004165,0,0,0.0103275
5070,0.04156925,0.0195109,0.0026707,0.02046375,0.06874545
5071,0.1319948,0.0876095,0.05518965,0.10914595,0.16403385
5072,0.24447445,0.1897812,0.1607996,0.2361691,0.27690705
5073,0.35496765,0.31253565,0.28121485,0.3605887,0.3791425
5074,0.43983845,0.4164065,0.3956903,0.45924055,0.45283665
5075,0.5019658,0.4875243,0.48298785,0.52774885,0.49246535
5076,0.5369756,0.52011075,0.5362395,0.56474595,0.50097555
5077,0.52656395,0.521832,0.55819415,0.5706815,0.4833202
5078,0.48501425,0.48418295,0.55171375,0.5463817,0.4333929
5079,0.43937775,0.43271715,0.5147566,0.4919749,0.355504
5080,0.34833935,0.33683885,0.4473108,0.40766935,0.2709307
5081,0.2549983,0.2382431,0.35071595,0.29644515,0.17931515
5082,0.14910275,0.15140795,0.23570585,0.16829915,0.09160705
5083,0.06008565,0.06670375,0.119867,0.0538849,0.02535295
5084,0.0055777,0.00812345,0.0297874,0.0020179,0.0005695
5085,0,0,0.0003298,0,0
5086,0,0,0,0,0
5087,0,0,0,0,0
5088,0,0,0,0,0
5089,0,0,0,0,0
5090,0,0,0,0,0
5091,0,0,0,0,0
5092,0,0,0,0,0
5093,0.0003706,0.00017,0,0,0.0105366
5094,0.0505869,0.0296327,0.0038386,0.02049945,0.06770335
5095,0.14313575,0.1049784,0.06261695,0.10863765,0.16472745
5096,0.2585224,0.204629,0.1711696,0.2336361,0.2776559
5097,0.3726808,0.3068891,0.29458705,0.35646705,0.3783282
5098,0.4663015,0.40570075,0.40467225,0.454359,0.44774685
5099,0.533222,0.47826695,0.4879187,0.5232158,0.48305415
5100,0.56814255,0.51631805,0.5404487,0.5604951,0.50358165
5101,0.5716046,0.52818235,0.56161965,0.56587135,0.49150655
5102,0.543439,0.5081946,0.55230705,0.5404572,0.44503875
5103,0.4847006,0.4586158,0.5133898,0.48555995,0.37159535
5104,0.396117,0.38212685,0.44568305,0.40107505,0.2757434
5105,0.2817342,0.283696,0.3509191,0.29038805,0.16946365
5106,0.1595093,0.1724735,0.2353786,0.16387405,0.0811376
5107,0.0616335,0.07103535,0.11818825,0.05185765,0.02123045
5108,0.00459,0.00932705,0.02790295,0.00163455,0.00023715
5109,0,0,0.00025755,0,0
5110,0,0,0,0,0
5111,0,0,0,0,0
5112,0,0,0,0,0
5113,0,0,0,0,0
5114,0,0,0,0,0
5115,0,0,0,0,0
5116,0,0,0,0,0
5117,0.00033405,0.00027115,0,0,0.0060775
5118,0.05195965,0.0313055,0.00297415,0.0191556,0.0550137
5119,0.14478305,0.117946,0.05540895,0.106743,0.13376705
5120,0.25812205,0.2315281,0.15860745,0.2329085,0.22996325
5121,0.3695528,0.3443809,0.2767175,0.354926,0.3327376
5122,0.4606184,0.43731225,0.3814239,0.45226545,0.4259622
5123,0.52508835,0.5035689,0.46000385,0.52017535,0.49189585
5124,0.5589787,0.5397874,0.50885165,0.5569268,0.5226888
5125,0.5621271,0.5464038,0.5297285,0.56303065,0.51691305
5126,0.53450465,0.52276955,0.51963475,0.53842485,0.4774365
5127,0.4766001,0.47071215,0.48101585,0.4839033,0.41217095
5128,0.3890892,0.3902877,0.4140112,0.3994694,0.3221058
5129,0.2757417,0.285617,0.31994255,0.2870569,0.21662675
5130,0.1561195,0.17111265,0.2092632,0.1611141,0.10991605
5131,0.0596717,0.0690336,0.1027684,0.0499494,0.0296106
5132,0.00380715,0.0082535,0.02337755,0.0013294,0.00045645
5133,0,0,0.0001615,0,0
5134,0,0,0,0,0
5135,0,0,0,0,0
5136,0,0,0,0,0
5137,0,0,0,0,0
5138,0,0,0,0,0
5139,0,0,0,0,0
5140,0,0,0,0,0
5141,0.00018615,0.00010455,0,0,0.01300755
5142,0.04467515,0.02037535,0.00112965,0.0178772,0.0771817
5143,0.13551125,0.08609395,0.03972135,0.10463075,0.17817275
5144,0.24741375,0.16508785,0.12651825,0.2256835,0.2915959
5145,0.35582105,0.25180825,0.2345609,0.34481525,0.39655475
5146,0.44350025,0.3288718,0.3438573,0.44126135,0.4760918
5147,0.50710065,0.3898627,0.43503,0.5111492,0.52542665
5148,0.5367274,0.44425165,0.4977073,0.54796525,0.5436702
5149,0.53953155,0.45890735,0.52718785,0.55361775,0.53187985
5150,0.5116932,0.4466359,0.5210211,0.52906125,0.4909141
5151,0.4544049,0.4019378,0.47982585,0.47347295,0.42129995
5152,0.3614659,0.32484875,0.40423195,0.3862995,0.3267315
5153,0.2474078,0.2268259,0.3074739,0.2723366,0.2176119
5154,0.1259717,0.1317857,0.1996327,0.14844315,0.10781145
5155,0.0369563,0.0537574,0.09519575,0.04181065,0.02573545
5156,0.00035275,0.00587945,0.01955,0.0006562,0.00011645
5157,0,0,0.00010795,0,0
5158,0,0,0,0,0
5159,0,0,0,0,0
5160,0,0,0,0,0
5161,0,0,0,0,0
5162,0,0,0,0,0
5163,0,0,0,0,0
5164,0,0,0,0,0
5165,0.00005015,0.0000272,0,0,0.0096322
5166,0.02616385,0.01798345,0.00102,0.0154581,0.06305385
5167,0.106165,0.0843846,0.04666245,0.0994211,0.1536239
5168,0.22091925,0.1759517,0.15079,0.22029875,0.24584295
5169,0.337059,0.2694738,0.2733583,0.33761745,0.32776255
5170,0.42293875,0.35591115,0.3853509,0.43124665,0.3869999
5171,0.4856322,0.41785745,0.47307345,0.50127475,0.4092614
5172,0.5099252,0.4438428,0.52617635,0.535993,0.4077722
5173,0.4978841,0.43134865,0.547145,0.5403637,0.38911045
5174,0.44660615,0.39737245,0.5379004,0.51146285,0.35437605
5175,0.3732044,0.3474817,0.5007095,0.45682145,0.30025315
5176,0.2825434,0.28480185,0.43384085,0.3740952,0.22669585
5177,0.18617465,0.21111195,0.3373361,0.2658715,0.1437741
5178,0.09555275,0.1290232,0.22097705,0.1455574,0.0696014
5179,0.025211,0.05244415,0.1053473,0.04093005,0.01475005
5180,0.00026265,0.0059534,0.02237115,0.00065535,0
5181,0,0,0.0001139,0,0
5182,0,0,0,0,0
5183,0,0,0,0,0
5184,0,0,0,0,0
5185,0,0,0,0,0
5186,0,0,0,0,0
5187,0,0,0,0,0
5188,0,0,0,0,0
5189,0.00003485,0.00001955,0,0,0.0048977
5190,0.0308992,0.0215781,0.00157845,0.01358045,0.05080365
5191,0.11877645,0.1004649,0.0500344,0.09611375,0.127602
5192,0.2348482,0.2161805,0.1529575,0.21679335,0.2156603
5193,0.3493177,0.334033,0.2705992,0.33310055,0.29697385
5194,0.4395962,0.4305539,0.37428985,0.42589845,0.37272925
5195,0.5054542,0.4989721,0.4503198,0.49007005,0.44078705
5196,0.5373955,0.53720595,0.49473655,0.5245299,0.4654855
5197,0.5381945,0.54325115,0.50904715,0.52857675,0.4630307
5198,0.50608405,0.5203258,0.48785495,0.50624385,0.4375494
5199,0.44314325,0.4643397,0.4360228,0.45055015,0.3804107
5200,0.34922845,0.37673105,0.36060485,0.36811035,0.29776775
5201,0.23018085,0.26711165,0.27095875,0.26063125,0.19518465
5202,0.1167798,0.1526532,0.1809718,0.14237415,0.0983722
5203,0.03444455,0.05672475,0.09003965,0.0401149,0.02364275
5204,0.00072845,0.00448885,0.01871615,0.0006069,0.00012325
5205,0,0,0.00008245,0,0
5206,0,0,0,0,0
5207,0,0,0,0,0
5208,0,0,0,0,0
5209,0,0,0,0,0
5210,0,0,0,0,0
5211,0,0,0,0,0
5212,0,0,0,0,0
5213,0.00001615,0,0,0,0.00805715
5214,0.0293335,0.01352095,0.00052785,0.01366715,0.06641135
5215,0.11232665,0.0706435,0.0300662,0.0972077,0.16337085
5216,0.22355595,0.1471282,0.1081268,0.2178686,0.2716481
5217,0.33172525,0.2240583,0.20663075,0.330463,0.37516705
5218,0.4201227,0.2883115,0.29428445,0.4191962,0.45287915
5219,0.4871537,0.35497785,0.3529761,0.4838081,0.5004851
5220,0.522597,0.3963805,0.3882953,0.5108721,0.51966195
5221,0.5267484,0.3975705,0.3978527,0.50712445,0.50462035
5222,0.49311985,0.36446725,0.38961195,0.474861,0.45756775
5223,0.4232184,0.31134225,0.34884,0.4198983,0.3847372
5224,0.33000995,0.2373931,0.28088845,0.33776535,0.290207
5225,0.22448585,0.15815185,0.2019379,0.23347035,0.1848019
5226,0.10847785,0.09016035,0.12261505,0.1235373,0.08876805
5227,0.02981715,0.0322269,0.0542895,0.03291455,0.0189992
5228,0.00037485,0.00142885,0.0086683,0.00028305,0.0000085
5229,0,0,0.0000102,0,0
5230,0,0,0,0,0
5231,0,0,0,0,0
5232,0,0,0,0,0
5233,0,0,0,0,0
5234,0,0,0,0,0
5235,0,0,0,0,0
5236,0,0,0,0,0
5237,0,0.00000255,0,0,0.0070771
5238,0.0233988,0.0138499,0.0001479,0.0108358,0.06032365
5239,0.1061939,0.06502755,0.0199801,0.0856137,0.1533383
5240,0.2160462,0.1375164,0.0783411,0.1966373,0.26142005
5241,0.32692785,0.22215685,0.1550043,0.302821,0.36262615
5242,0.41198735,0.2950639,0.23254555,0.3858983,0.44143815
5243,0.4622096,0.3371202,0.30021405,0.443122,0.48549535
5244,0.4835293,0.34671925,0.33642915,0.4788288,0.50617245
5245,0.4755563,0.33739475,0.3465161,0.4877929,0.49571405
5246,0.43563265,0.3073379,0.33351025,0.4628437,0.45607005
5247,0.3571768,0.25651385,0.30216565,0.3995782,0.3868826
5248,0.26926895,0.1991125,0.25537825,0.31206815,0.28975395
5249,0.1820054,0.1377765,0.19481745,0.21058835,0.18286815
5250,0.090406,0.08203945,0.12784425,0.1066818,0.0862257
5251,0.0212398,0.03029825,0.0629306,0.02448765,0.0176137
5252,0.000017,0.0013549,0.01270155,0.00002125,0.00003315
5253,0,0,0.00001615,0,0
5254,0,0,0,0,0
5255,0,0,0,0,0
5256,0,0,0,0,0
5257,0,0,0,0,0
5258,0,0,0,0,0
5259,0,0,0,0,0
5260,0,0,0,0,0
5261,0,0,0,0,0.0050456
5262,0.0204561,0.0099348,0.00016405,0.0087499,0.0554387
5263,0.08468975,0.05422235,0.02234565,0.0686358,0.14444645
5264,0.16210775,0.1244842,0.08496855,0.15560525,0.24279485
5265,0.23815045,0.20661885,0.1737332,0.2422398,0.3338613
5266,0.3065627,0.28648825,0.27115255,0.3136279,0.40406195
5267,0.3612228,0.3421743,0.35228845,0.36672315,0.4476984
5268,0.3920421,0.37661035,0.40801785,0.39776005,0.4608139
5269,0.3968361,0.3811655,0.4331532,0.4020959,0.44179685
