Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
CH,HMI_Oil,2018,0.0845,,GW,,,
CH,HMI_Steam_Electric,2018,0.0268,,GW,,,
CH,P_Biomass,2018,0.39,,GW,,,
CH,P_Coal_Hardcoal,2018,0,,GW,,,
CH,P_Coal_Lignite,2018,0,,GW,,,
CH,P_Gas,2018,0.35,,GW,,,
CH,P_Gas_CCGT,2018,0.132,,GW,,,
CH,P_Nuclear,2018,3.278,,GW,,,
CH,P_Oil,2018,0.66,,GW,,,
CH,RES_Hydro_Large,2018,10.39,,GW,,,
CH,RES_Hydro_Large_Base,2018,10.39,,GW,,,
CH,RES_Hydro_Small,2018,3.854,,GW,,,
CH,RES_PV_Utility_Avg,2018,1.086,,GW,,,
CH,RES_Wind_Offshore_Transitional,2018,0,,GW,,,
CH,RES_Wind_Onshore_Avg,2018,0.08,,GW,,,
CZ,CHP_Biomass_Solid,2018,2.014231048,,GW,,,
CZ,CHP_Coal_Hardcoal,2018,1.610605845,,GW,,,
CZ,CHP_Coal_Lignite,2018,3.546425603,,GW,,,
CZ,CHP_Gas_CCGT_Natural,2018,1.065810875,,GW,,,
CZ,CHP_Oil,2018,0.072521979,,GW,,,
CZ,D_PHS,2018,1.88,,GW,,,
CZ,HHI_BF_BOF,2018,5.6663,,GW,,,
CZ,HHI_DRI_EAF,2018,0.5289,,GW,,,
CZ,HHI_Scrap_EAF,2018,0.0832,,GW,,,
CZ,HLI_Biomass,2018,0.292,,GW,,,
CZ,HLI_Direct_Electric,2018,0.0364,,GW,,,
CZ,HLI_Gas_Boiler,2018,3.4186,,GW,,,
CZ,HLI_Hardcoal,2018,0.015,,GW,,,
CZ,HLI_Lignite,2018,0.0452,,GW,,,
CZ,HLI_Oil_Boiler,2018,0.0465,,GW,,,
CZ,HLR_Biomass,2018,2.4485,,GW,,,
CZ,HLR_Direct_Electric,2018,0.6378,,GW,,,
CZ,HLR_Gas_Boiler,2018,23.6952,,GW,,,
CZ,HLR_Hardcoal,2018,1.0371,,GW,,,
CZ,HLR_Oil_Boiler,2018,0.0729,,GW,,,
CZ,HMI_Biomass,2018,0.0701,,GW,,,
CZ,HMI_Gas,2018,16.462,,GW,,,
CZ,HMI_HardCoal,2018,1.7621,,GW,,,
CZ,HMI_Oil,2018,0.0929,,GW,,,
CZ,HMI_Steam_Electric,2018,0.0156,,GW,,,
CZ,P_Biomass,2018,0.83,,GW,,,
